step,time_fs,phase,ac_value,applied_i,v_cell_calc,v_cell_eis,foil_a_de,foil_b_de
25535,177675.00,0.107983,2.155465e-4,-2.155465e-4,8.192866e-2,8.007102e-2,0,0
25536,177680.00,0.108479,2.165344e-4,-2.165344e-4,8.077791e-2,7.013709e-2,0,0
25537,177685.00,0.108975,2.175204e-4,-2.175204e-4,8.007980e-2,6.980472e-2,0,0
25538,177690.00,0.109472,2.185082e-4,-2.185082e-4,8.421585e-2,7.205077e-2,0,0
25539,177695.00,0.109968,2.194941e-4,-2.194941e-4,8.878902e-2,7.446654e-2,0,0
25540,177700.00,0.110465,2.204818e-4,-2.204818e-4,8.136592e-2,7.273807e-2,0,0
25541,177705.00,0.110961,2.214675e-4,-2.214675e-4,7.769164e-2,7.135838e-2,0,0
25542,177710.00,0.111457,2.224532e-4,-2.224532e-4,7.873157e-2,7.464582e-2,0,0
25543,177715.00,0.111954,2.234407e-4,-2.234407e-4,7.813715e-2,6.372461e-2,0,0
25544,177720.00,0.112450,2.244263e-4,-2.244263e-4,7.816729e-2,6.420691e-2,0,0
25545,177725.00,0.112947,2.254138e-4,-2.254138e-4,7.618535e-2,7.384584e-2,0,0
25546,177730.00,0.113442,2.263992e-4,-2.263992e-4,7.824919e-2,6.845558e-2,0,0
25547,177735.00,0.113939,2.273865e-4,-2.273865e-4,8.104791e-2,7.729643e-2,0,0
25548,177740.00,0.114435,2.283719e-4,-2.283719e-4,8.137283e-2,7.668082e-2,0,0
25549,177745.00,0.114932,2.293591e-4,-2.293591e-4,8.099230e-2,7.373954e-2,0,0
25550,177750.00,0.115428,2.303443e-4,-2.303443e-4,8.292967e-2,6.879553e-2,0,0
25551,177755.00,0.115925,2.313314e-4,-2.313314e-4,8.878219e-2,6.180497e-2,0,0
25552,177760.00,0.116421,2.323166e-4,-2.323166e-4,9.228440e-2,6.525130e-2,0,0
25553,177765.00,0.116918,2.333035e-4,-2.333035e-4,8.849893e-2,7.050412e-2,0,0
25554,177770.00,0.117414,2.342886e-4,-2.342886e-4,8.568039e-2,6.622577e-2,0,0
25555,177775.00,0.117910,2.352754e-4,-2.352754e-4,8.366008e-2,6.771947e-2,0,0
25556,177780.00,0.118406,2.362603e-4,-2.362603e-4,8.072653e-2,6.714285e-2,0,0
25557,177785.00,0.118903,2.372471e-4,-2.372471e-4,7.713059e-2,6.515607e-2,0,0
25558,177790.00,0.119399,2.382319e-4,-2.382319e-4,7.645276e-2,6.934869e-2,0,0
25559,177795.00,0.119896,2.392185e-4,-2.392185e-4,7.642235e-2,7.070550e-2,0,0
25560,177800.00,0.120392,2.402032e-4,-2.402032e-4,7.907283e-2,7.471840e-2,0,0
25561,177805.00,0.120889,2.411897e-4,-2.411897e-4,8.387073e-2,6.664023e-2,0,0
25562,177810.00,0.121385,2.421742e-4,-2.421742e-4,8.199774e-2,6.393876e-2,0,0
25563,177815.00,0.121881,2.431606e-4,-2.431606e-4,8.162227e-2,7.373250e-2,0,0
25564,177820.00,0.122377,2.441450e-4,-2.441450e-4,7.975284e-2,7.464053e-2,0,0
25565,177825.00,0.122874,2.451313e-4,-2.451313e-4,7.853660e-2,6.866567e-2,0,0
25566,177830.00,0.123370,2.461156e-4,-2.461156e-4,7.536592e-2,7.745381e-2,0,0
25567,177835.00,0.123867,2.471018e-4,-2.471018e-4,7.305774e-2,8.007544e-2,0,0
25568,177840.00,0.124363,2.480860e-4,-2.480860e-4,7.126540e-2,7.851246e-2,0,0
25569,177845.00,0.124860,2.490720e-4,-2.490720e-4,7.607872e-2,6.947396e-2,0,0
25570,177850.00,0.125356,2.500560e-4,-2.500560e-4,8.323149e-2,6.818698e-2,0,0
25571,177855.00,0.125852,2.510401e-4,-2.510401e-4,7.729964e-2,8.065721e-2,0,0
25572,177860.00,0.126348,2.520259e-4,-2.520259e-4,7.305911e-2,7.528299e-2,0,0
25573,177865.00,0.126844,2.530098e-4,-2.530098e-4,7.167712e-2,7.063932e-2,0,0
25574,177870.00,0.127341,2.539955e-4,-2.539955e-4,7.145216e-2,6.548799e-2,0,0
25575,177875.00,0.127837,2.549793e-4,-2.549793e-4,6.819015e-2,7.058756e-2,0,0
25576,177880.00,0.128334,2.559648e-4,-2.559648e-4,6.693483e-2,7.389739e-2,0,0
25577,177885.00,0.128830,2.569485e-4,-2.569485e-4,6.612723e-2,7.242061e-2,0,0
25578,177890.00,0.129327,2.579339e-4,-2.579339e-4,6.655812e-2,7.312334e-2,0,0
25579,177895.00,0.129823,2.589174e-4,-2.589174e-4,6.705376e-2,7.930034e-2,0,0
25580,177900.00,0.130320,2.599028e-4,-2.599028e-4,6.854452e-2,7.332411e-2,0,0
25581,177905.00,0.130816,2.608862e-4,-2.608862e-4,6.984049e-2,7.015105e-2,0,0
25582,177910.00,0.131312,2.618713e-4,-2.618713e-4,7.100508e-2,7.138247e-2,0,0
