# v_dc=-2.120508e-2  i_dc=-4.513877e-10  freq=5.000e-3
t_rel_fs,v,i,v_ac,i_ac,actual_i,actual_i_ac,v_cap,is_recording
3.8500e2,-1.065480e-3,4.539887e-2,2.013960e-2,4.539887e-2,2.000000e-1,2.000000e-1,-1.062211e2,0
3.9000e2,-1.458858e-2,3.090150e-2,6.616504e-3,3.090150e-2,0.000000e0,0.000000e0,-1.062211e2,0
3.9500e2,-9.105464e-3,1.564323e-2,1.209962e-2,1.564323e-2,0.000000e0,0.000000e0,-1.062211e2,0
4.0000e2,-8.019703e-3,-2.257040e-7,1.318538e-2,-2.252526e-7,0.000000e0,0.000000e0,-1.062211e2,0
4.0500e2,8.448481e-3,-1.564368e-2,2.965356e-2,-1.564368e-2,0.000000e0,0.000000e0,-1.062211e2,0
4.1000e2,-5.762003e-3,-3.090193e-2,1.544308e-2,-3.090193e-2,0.000000e0,0.000000e0,-1.062211e2,0
4.1500e2,3.645783e-3,-4.539927e-2,2.485087e-2,-4.539927e-2,0.000000e0,0.000000e0,-1.062211e2,0
4.2000e2,8.626172e-3,-5.877873e-2,2.983125e-2,-5.877873e-2,0.000000e0,0.000000e0,-1.062211e2,0
4.2500e2,3.157802e-3,-7.071086e-2,2.436288e-2,-7.071086e-2,0.000000e0,0.000000e0,-1.062211e2,0
4.3000e2,4.331935e-3,-8.090185e-2,2.553702e-2,-8.090185e-2,-2.000000e-1,-2.000000e-1,-1.062211e2,0
4.3500e2,1.913598e-3,-8.910078e-2,2.311868e-2,-8.910078e-2,0.000000e0,0.000000e0,-1.062211e2,0
4.4000e2,-3.443109e-3,-9.510574e-2,1.776197e-2,-9.510574e-2,-2.000000e-1,-2.000000e-1,-1.062211e2,0
4.4500e2,-1.054865e-2,-9.876888e-2,1.065643e-2,-9.876888e-2,0.000000e0,0.000000e0,-1.062211e2,0
4.5000e2,-1.693381e-2,-1.000000e-1,4.271274e-3,-1.000000e-1,-2.000000e-1,-2.000000e-1,-1.062211e2,0
4.5500e2,-2.069139e-2,-9.876880e-2,5.136909e-4,-9.876880e-2,0.000000e0,0.000000e0,-1.062211e2,0
4.6000e2,-1.558983e-2,-9.510559e-2,5.615249e-3,-9.510559e-2,-2.000000e-1,-2.000000e-1,-1.062211e2,0
4.6500e2,-2.415947e-2,-8.910056e-2,-2.954387e-3,-8.910056e-2,0.000000e0,0.000000e0,-1.062211e2,0
4.7000e2,-3.023140e-2,-8.090157e-2,-9.026316e-3,-8.090157e-2,0.000000e0,0.000000e0,-1.062211e2,0
4.7500e2,-3.414588e-2,-7.071052e-2,-1.294080e-2,-7.071052e-2,-2.000000e-1,-2.000000e-1,-1.062211e2,0
4.8000e2,-4.912966e-2,-5.877834e-2,-2.792458e-2,-5.877834e-2,0.000000e0,0.000000e0,-1.062211e2,0
4.8500e2,-4.255170e-2,-4.539884e-2,-2.134662e-2,-4.539884e-2,0.000000e0,0.000000e0,-1.062211e2,0
4.9000e2,-4.891175e-2,-3.090147e-2,-2.770667e-2,-3.090147e-2,0.000000e0,0.000000e0,-1.062211e2,0
4.9500e2,-4.626568e-2,-1.564320e-2,-2.506059e-2,-1.564320e-2,-2.000000e-1,-2.000000e-1,-1.062211e2,0
5.0000e2,-4.335114e-2,2.582881e-7,-2.214605e-2,2.587395e-7,0.000000e0,0.000000e0,-1.062211e2,0
5.0500e2,-4.293992e-2,1.564371e-2,-2.173483e-2,1.564371e-2,0.000000e0,0.000000e0,-1.062211e2,0
5.1000e2,-3.667852e-2,3.090196e-2,-1.547343e-2,3.090196e-2,0.000000e0,0.000000e0,-1.062211e2,0
5.1500e2,-4.710290e-2,4.539930e-2,-2.589782e-2,4.539930e-2,0.000000e0,0.000000e0,-1.062211e2,0
5.2000e2,-4.850853e-2,5.877876e-2,-2.730345e-2,5.877876e-2,0.000000e0,0.000000e0,-1.062211e2,0
5.2500e2,-2.371771e-2,7.071089e-2,-2.512623e-3,7.071089e-2,2.000000e-1,2.000000e-1,-1.062211e2,0
5.3000e2,-3.298058e-2,8.090188e-2,-1.177549e-2,8.090188e-2,0.000000e0,0.000000e0,-1.062211e2,0
5.3500e2,-4.178484e-2,8.910079e-2,-2.057976e-2,8.910079e-2,0.000000e0,0.000000e0,-1.062211e2,0
5.4000e2,-4.021228e-2,9.510575e-2,-1.900720e-2,9.510575e-2,2.000000e-1,2.000000e-1,-1.062211e2,0
5.4500e2,-2.684558e-2,9.876888e-2,-5.640496e-3,9.876888e-2,0.000000e0,0.000000e0,-1.062211e2,0
5.5000e2,-3.113187e-2,1.000000e-1,-9.926793e-3,1.000000e-1,2.000000e-1,2.000000e-1,-1.062211e2,0
5.5500e2,-1.251885e-2,9.876879e-2,8.686227e-3,9.876879e-2,0.000000e0,0.000000e0,-1.062211e2,0
5.6000e2,-1.358040e-2,9.510555e-2,7.624680e-3,9.510555e-2,2.000000e-1,2.000000e-1,-1.062211e2,0
5.6500e2,-1.909578e-2,8.910050e-2,2.109304e-3,8.910050e-2,0.000000e0,0.000000e0,-1.062211e2,0
5.7000e2,-1.404944e-2,8.090150e-2,7.155641e-3,8.090150e-2,2.000000e-1,2.000000e-1,-1.062211e2,0
5.7500e2,-3.628880e-3,7.071043e-2,1.757620e-2,7.071043e-2,0.000000e0,0.000000e0,-1.062211e2,0
5.8000e2,-9.291356e-3,5.877823e-2,1.191373e-2,5.877823e-2,0.000000e0,0.000000e0,-1.062211e2,0
5.8500e2,-1.426999e-2,4.539872e-2,6.935097e-3,4.539872e-2,2.000000e-1,2.000000e-1,-1.062211e2,0
5.9000e2,-1.001358e-5,3.090135e-2,2.119507e-2,3.090135e-2,0.000000e0,0.000000e0,-1.062211e2,0
5.9500e2,-5.082075e-3,1.564307e-2,1.612301e-2,1.564307e-2,0.000000e0,0.000000e0,-1.062211e2,0
6.0000e2,-1.886445e-2,-3.862397e-7,2.340627e-3,-3.857883e-7,0.000000e0,0.000000e0,-1.062211e2,0
6.0500e2,-3.490387e-3,-1.564383e-2,1.771470e-2,-1.564383e-2,0.000000e0,0.000000e0,-1.062211e2,0
6.1000e2,8.252976e-3,-3.090208e-2,2.945806e-2,-3.090208e-2,0.000000e0,0.000000e0,-1.062211e2,0
6.1500e2,8.166630e-3,-4.539941e-2,2.937171e-2,-4.539941e-2,0.000000e0,0.000000e0,-1.062211e2,0
6.2000e2,4.780391e-3,-5.877886e-2,2.598547e-2,-5.877886e-2,0.000000e0,0.000000e0,-1.062211e2,0
6.2500e2,-4.688431e-3,-7.071098e-2,1.651665e-2,-7.071098e-2,0.000000e0,0.000000e0,-1.062211e2,0
6.3000e2,-4.770380e-3,-8.090195e-2,1.643470e-2,-8.090195e-2,-2.000000e-1,-2.000000e-1,-1.062211e2,0
6.3500e2,-1.155816e-2,-8.910085e-2,9.646920e-3,-8.910085e-2,0.000000e0,0.000000e0,-1.062211e2,0
6.4000e2,-8.211339e-3,-9.510579e-2,1.299374e-2,-9.510579e-2,-2.000000e-1,-2.000000e-1,-1.062211e2,0
6.4500e2,-9.561019e-3,-9.876888e-2,1.164406e-2,-9.876887e-2,0.000000e0,0.000000e0,-1.062211e2,0
6.5000e2,-1.163248e-2,-1.000000e-1,9.572600e-3,-1.000000e-1,-2.000000e-1,-2.000000e-1,-1.062211e2,0
6.5500e2,-2.517476e-2,-9.876879e-2,-3.969677e-3,-9.876879e-2,0.000000e0,0.000000e0,-1.062211e2,0
6.6000e2,-1.835692e-2,-9.510557e-2,2.848157e-3,-9.510557e-2,-2.000000e-1,-2.000000e-1,-1.062211e2,0
6.6500e2,-2.175722e-2,-8.910053e-2,-5.521332e-4,-8.910053e-2,0.000000e0,0.000000e0,-1.062211e2,0
6.7000e2,-1.292482e-3,-8.090153e-2,1.991260e-2,-8.090153e-2,0.000000e0,0.000000e0,-1.062211e2,0
6.7500e2,-2.152765e-2,-7.071047e-2,-3.225660e-4,-7.071047e-2,-2.000000e-1,-2.000000e-1,-1.062211e2,0
6.8000e2,-1.179574e-2,-5.877829e-2,9.409340e-3,-5.877829e-2,0.000000e0,0.000000e0,-1.062211e2,0
6.8500e2,-1.237258e-2,-4.539878e-2,8.832499e-3,-4.539878e-2,0.000000e0,0.000000e0,-1.062211e2,0
6.9000e2,-1.791277e-2,-3.090141e-2,3.292314e-3,-3.090141e-2,0.000000e0,0.000000e0,-1.062211e2,0
6.9500e2,-3.627761e-2,-1.564313e-2,-1.507253e-2,-1.564313e-2,-2.000000e-1,-2.000000e-1,-1.062211e2,0
7.0000e2,-1.720010e-2,3.234564e-7,4.004979e-3,3.239078e-7,0.000000e0,0.000000e0,-1.062211e2,0
7.0500e2,-2.693531e-2,1.564377e-2,-5.730231e-3,1.564377e-2,0.000000e0,0.000000e0,-1.062211e2,0
7.1000e2,-3.779651e-2,3.090202e-2,-1.659143e-2,3.090202e-2,0.000000e0,0.000000e0,-1.062211e2,0
7.1500e2,-4.669992e-2,4.539936e-2,-2.549484e-2,4.539936e-2,0.000000e0,0.000000e0,-1.062211e2,0
7.2000e2,-3.504858e-2,5.877881e-2,-1.384350e-2,5.877881e-2,0.000000e0,0.000000e0,-1.062211e2,0
7.2500e2,-4.633178e-2,7.071093e-2,-2.512670e-2,7.071093e-2,2.000000e-1,2.000000e-1,-1.062211e2,0
7.3000e2,-3.628267e-2,8.090191e-2,-1.507759e-2,8.090191e-2,0.000000e0,0.000000e0,-1.062211e2,0
7.3500e2,-2.636762e-2,8.910082e-2,-5.162536e-3,8.910082e-2,0.000000e0,0.000000e0,-1.062211e2,0
7.4000e2,-2.732644e-2,9.510577e-2,-6.121362e-3,9.510577e-2,2.000000e-1,2.000000e-1,-1.062211e2,0
7.4500e2,-2.447500e-2,9.876890e-2,-3.269923e-3,9.876890e-2,0.000000e0,0.000000e0,-1.062211e2,0
7.5000e2,-3.288637e-2,1.000000e-1,-1.168129e-2,1.000000e-1,2.000000e-1,2.000000e-1,-1.062211e2,0
7.5500e2,-3.500602e-2,9.876877e-2,-1.380093e-2,9.876877e-2,0.000000e0,0.000000e0,-1.062211e2,0
7.6000e2,-3.136287e-2,9.510553e-2,-1.015779e-2,9.510553e-2,2.000000e-1,2.000000e-1,-1.062211e2,0
7.6500e2,-3.247093e-2,8.910047e-2,-1.126584e-2,8.910047e-2,0.000000e0,0.000000e0,-1.062211e2,0
7.7000e2,-2.355925e-2,8.090146e-2,-2.354164e-3,8.090146e-2,2.000000e-1,2.000000e-1,-1.062211e2,0
7.7500e2,-1.809690e-2,7.071038e-2,3.108184e-3,7.071038e-2,0.000000e0,0.000000e0,-1.062211e2,0
7.8000e2,-2.279026e-2,5.877818e-2,-1.585177e-3,5.877818e-2,0.000000e0,0.000000e0,-1.062211e2,0
7.8500e2,-1.216851e-2,4.539866e-2,9.036568e-3,4.539866e-2,2.000000e-1,2.000000e-1,-1.062211e2,0
7.9000e2,6.005924e-3,3.090128e-2,2.721101e-2,3.090128e-2,0.000000e0,0.000000e0,-1.062211e2,0
7.9500e2,-1.826838e-3,1.564301e-2,1.937824e-2,1.564301e-2,0.000000e0,0.000000e0,-1.062211e2,0
8.0000e2,-1.661162e-2,-4.514080e-7,4.593458e-3,-4.509566e-7,0.000000e0,0.000000e0,-1.062211e2,0
8.0500e2,-2.211465e-2,-1.564390e-2,-9.095637e-4,-1.564390e-2,0.000000e0,0.000000e0,-1.062211e2,1
8.1000e2,-1.261562e-2,-3.090214e-2,8.589467e-3,-3.090214e-2,0.000000e0,0.000000e0,-1.844406e2,1
8.1500e2,-1.425813e-2,-4.539947e-2,6.946954e-3,-4.539947e-2,0.000000e0,0.000000e0,-3.389513e2,1
8.2000e2,-2.828754e-3,-5.877891e-2,1.837633e-2,-5.877891e-2,0.000000e0,0.000000e0,-5.659487e2,1
8.2500e2,-6.039385e-3,-7.071102e-2,1.516570e-2,-7.071102e-2,0.000000e0,0.000000e0,-8.598433e2,1
8.3000e2,2.506915e-3,-8.090199e-2,2.371200e-2,-8.090199e-2,-2.000000e-1,-2.000000e-1,-1.213398e3,1
8.3500e2,1.055074e-2,-8.910088e-2,3.175582e-2,-8.910088e-2,0.000000e0,0.000000e0,-1.617908e3,1
8.4000e2,-1.880191e-4,-9.510581e-2,2.101706e-2,-9.510581e-2,-2.000000e-1,-2.000000e-1,-2.063413e3,1
8.4500e2,-8.398054e-3,-9.876891e-2,1.280703e-2,-9.876891e-2,0.000000e0,0.000000e0,-2.538942e3,1
8.5000e2,-1.696586e-2,-1.000000e-1,4.239225e-3,-1.000000e-1,-2.000000e-1,-2.000000e-1,-3.032786e3,1
8.5500e2,-1.490909e-2,-9.876876e-2,6.295993e-3,-9.876876e-2,0.000000e0,0.000000e0,-3.532786e3,1
8.6000e2,-2.485340e-2,-9.510549e-2,-3.648319e-3,-9.510549e-2,-2.000000e-1,-2.000000e-1,-4.026630e3,1
8.6500e2,-2.431168e-2,-8.910041e-2,-3.106602e-3,-8.910041e-2,0.000000e0,0.000000e0,-4.502158e3,1
8.7000e2,-3.835931e-2,-8.090138e-2,-1.715422e-2,-8.090138e-2,0.000000e0,0.000000e0,-4.947660e3,1
8.7500e2,-2.103756e-2,-7.071029e-2,1.675202e-4,-7.071029e-2,-2.000000e-1,-2.000000e-1,-5.352167e3,1
8.8000e2,-2.806708e-2,-5.877808e-2,-6.862000e-3,-5.877808e-2,0.000000e0,0.000000e0,-5.705718e3,1
8.8500e2,-3.595580e-2,-4.539855e-2,-1.475072e-2,-4.539855e-2,0.000000e0,0.000000e0,-5.999608e3,1
8.9000e2,-3.905237e-2,-3.090116e-2,-1.784729e-2,-3.090116e-2,0.000000e0,0.000000e0,-6.226601e3,1
8.9500e2,-3.628861e-2,-1.564288e-2,-1.508353e-2,-1.564288e-2,-2.000000e-1,-2.000000e-1,-6.381107e3,1
9.0000e2,-3.356273e-2,3.886247e-7,-1.235765e-2,3.890761e-7,0.000000e0,0.000000e0,-6.459321e3,1
9.0500e2,-3.215957e-2,1.564384e-2,-1.095448e-2,1.564384e-2,0.000000e0,0.000000e0,-6.459319e3,1
9.1000e2,-3.321578e-2,3.090208e-2,-1.201069e-2,3.090208e-2,0.000000e0,0.000000e0,-6.381100e3,1
9.1500e2,-3.832618e-2,4.539941e-2,-1.712110e-2,4.539941e-2,0.000000e0,0.000000e0,-6.226590e3,1
9.2000e2,-3.053913e-2,5.877886e-2,-9.334045e-3,5.877886e-2,0.000000e0,0.000000e0,-5.999593e3,1
9.2500e2,-2.449543e-2,7.071098e-2,-3.290352e-3,7.071098e-2,2.000000e-1,2.000000e-1,-5.705699e3,1
9.3000e2,-1.666781e-2,8.090195e-2,4.537276e-3,8.090195e-2,0.000000e0,0.000000e0,-5.352144e3,1
9.3500e2,-3.762881e-2,8.910085e-2,-1.642373e-2,8.910085e-2,0.000000e0,0.000000e0,-4.947634e3,1
9.4000e2,-3.628696e-2,9.510579e-2,-1.508188e-2,9.510579e-2,2.000000e-1,2.000000e-1,-4.502129e3,1
9.4500e2,-2.385244e-2,9.876890e-2,-2.647356e-3,9.876891e-2,0.000000e0,0.000000e0,-4.026601e3,1
9.5000e2,-2.599541e-2,1.000000e-1,-4.790323e-3,1.000000e-1,2.000000e-1,2.000000e-1,-3.532756e3,1
9.5500e2,-8.506868e-3,9.876876e-2,1.269821e-2,9.876876e-2,0.000000e0,0.000000e0,-3.032756e3,1
9.6000e2,-1.306052e-2,9.510551e-2,8.144563e-3,9.510551e-2,2.000000e-1,2.000000e-1,-2.538912e3,1
9.6500e2,-1.673089e-2,8.910044e-2,4.474189e-3,8.910044e-2,0.000000e0,0.000000e0,-2.063385e3,1
9.7000e2,-1.374402e-2,8.090142e-2,7.461057e-3,8.090142e-2,2.000000e-1,2.000000e-1,-1.617883e3,1
9.7500e2,-1.678107e-2,7.071034e-2,4.424011e-3,7.071034e-2,0.000000e0,0.000000e0,-1.213375e3,1
9.8000e2,-9.298446e-3,5.877813e-2,1.190664e-2,5.877813e-2,0.000000e0,0.000000e0,-8.598237e2,1
9.8500e2,-1.734974e-2,4.539861e-2,3.855345e-3,4.539861e-2,2.000000e-1,2.000000e-1,-5.659331e2,1
9.9000e2,-2.898093e-3,3.090122e-2,1.830699e-2,3.090122e-2,0.000000e0,0.000000e0,-3.389401e2,1
9.9500e2,9.743348e-4,1.564294e-2,2.217942e-2,1.564294e-2,0.000000e0,0.000000e0,-1.844340e2,1
1.0000e3,-4.245847e-3,-5.165762e-7,1.695923e-2,-5.161248e-7,0.000000e0,0.000000e0,-1.062192e2,1
1.0050e3,-7.229447e-4,-1.564396e-2,2.048214e-2,-1.564396e-2,0.000000e0,0.000000e0,-1.062218e2,1
1.0100e3,-1.183866e-2,-3.090221e-2,9.366422e-3,-3.090220e-2,0.000000e0,0.000000e0,-1.844416e2,1
1.0150e3,-6.114965e-3,-4.539953e-2,1.509012e-2,-4.539953e-2,0.000000e0,0.000000e0,-3.389527e2,1
1.0200e3,-6.275102e-3,-5.877897e-2,1.492998e-2,-5.877897e-2,0.000000e0,0.000000e0,-5.659503e2,1
1.0250e3,-6.955687e-3,-7.071093e-2,1.424940e-2,-7.071093e-2,0.000000e0,0.000000e0,-8.598452e2,1
1.0300e3,-3.577169e-3,-8.090203e-2,1.762791e-2,-8.090203e-2,-2.000000e-1,-2.000000e-1,-1.213400e3,1
1.0350e3,1.777612e-3,-8.910082e-2,2.298269e-2,-8.910082e-2,0.000000e0,0.000000e0,-1.617910e3,1
1.0400e3,2.408493e-3,-9.510583e-2,2.361358e-2,-9.510583e-2,-2.000000e-1,-2.000000e-1,-2.063414e3,1
