# v_dc=-2.998780e-1  i_dc=-6.413370e-7  freq=2.321e-4
t_rel_fs,v,i,v_ac,i_ac,actual_i,actual_i_ac,v_cap,is_recording
1.0800e3,-2.912818e-1,-9.999918e-2,8.596208e-3,-9.999854e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.1000e3,-3.243867e-1,-9.994482e-2,-2.450866e-2,-9.994418e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.1200e3,-3.419799e-1,-9.980547e-2,-4.210192e-2,-9.980483e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.1400e3,-3.562487e-1,-9.958123e-2,-5.637074e-2,-9.958059e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.1600e3,-3.609707e-1,-9.927230e-2,-6.109274e-2,-9.927166e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.1800e3,-3.769183e-1,-9.887894e-2,-7.704032e-2,-9.887830e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.2000e3,-3.953779e-1,-9.840149e-2,-9.549994e-2,-9.840085e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.2200e3,-4.000877e-1,-9.784035e-2,-1.002097e-1,-9.783971e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.2400e3,-3.836038e-1,-9.719601e-2,-8.372578e-2,-9.719536e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.2600e3,-4.023553e-1,-9.646899e-2,-1.024773e-1,-9.646834e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.2800e3,-4.040258e-1,-9.565993e-2,-1.041478e-1,-9.565929e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.3000e3,-4.178845e-1,-9.476952e-2,-1.180065e-1,-9.476887e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.3200e3,-4.460681e-1,-9.379850e-2,-1.461901e-1,-9.379785e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.3400e3,-4.426261e-1,-9.274771e-2,-1.427481e-1,-9.274707e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.3600e3,-4.525822e-1,-9.161805e-2,-1.527042e-1,-9.161740e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.3800e3,-4.587757e-1,-9.041046e-2,-1.588977e-1,-9.040981e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.4000e3,-4.832923e-1,-8.912598e-2,-1.834143e-1,-8.912533e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.4200e3,-4.820600e-1,-8.776570e-2,-1.821820e-1,-8.776506e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.4400e3,-4.856680e-1,-8.633077e-2,-1.857900e-1,-8.633013e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.4600e3,-5.165098e-1,-8.482244e-2,-2.166318e-1,-8.482180e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.4800e3,-4.967651e-1,-8.324195e-2,-1.968871e-1,-8.324131e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.5000e3,-5.255215e-1,-8.159067e-2,-2.256435e-1,-8.159003e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.5200e3,-5.103213e-1,-7.987001e-2,-2.104433e-1,-7.986937e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.5400e3,-5.386796e-1,-7.808141e-2,-2.388016e-1,-7.808077e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.5600e3,-5.441728e-1,-7.622641e-2,-2.442948e-1,-7.622576e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.5800e3,-5.327733e-1,-7.430658e-2,-2.328953e-1,-7.430594e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.6000e3,-5.623952e-1,-7.232355e-2,-2.625172e-1,-7.232290e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.6200e3,-5.594609e-1,-7.027902e-2,-2.595829e-1,-7.027838e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.6400e3,-5.470800e-1,-6.817470e-2,-2.472020e-1,-6.817406e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.6600e3,-5.855821e-1,-6.601243e-2,-2.857041e-1,-6.601179e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.6800e3,-5.790418e-1,-6.379398e-2,-2.791638e-1,-6.379334e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.7000e3,-5.829514e-1,-6.152131e-2,-2.830734e-1,-6.152067e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.7200e3,-6.018611e-1,-5.919629e-2,-3.019831e-1,-5.919565e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.7400e3,-6.029065e-1,-5.682095e-2,-3.030285e-1,-5.682031e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.7600e3,-6.310549e-1,-5.439726e-2,-3.311769e-1,-5.439662e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.7800e3,-6.210909e-1,-5.192733e-2,-3.212129e-1,-5.192669e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.8000e3,-6.311872e-1,-4.941322e-2,-3.313092e-1,-4.941257e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.8200e3,-6.305164e-1,-4.685710e-2,-3.306384e-1,-4.685646e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.8400e3,-6.250000e-1,-4.426111e-2,-3.251220e-1,-4.426047e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.8600e3,-6.381199e-1,-4.162749e-2,-3.382419e-1,-4.162685e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
1.8800e3,-6.180738e-1,-3.895846e-2,-3.181958e-1,-3.895782e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.9000e3,-6.625794e-1,-3.625631e-2,-3.627014e-1,-3.625567e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.9200e3,-6.250265e-1,-3.352330e-2,-3.251485e-1,-3.352266e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.9400e3,-6.650381e-1,-3.076181e-2,-3.651601e-1,-3.076117e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.9600e3,-6.527547e-1,-2.797413e-2,-3.528767e-1,-2.797349e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
1.9800e3,-6.377919e-1,-2.516269e-2,-3.379139e-1,-2.516204e-2,-2.000000e-1,-2.053364e-1,6.582482e-3,0
2.0000e3,-6.344494e-1,-2.232981e-2,-3.345714e-1,-2.232917e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.0200e3,-6.366860e-1,-1.947798e-2,-3.368080e-1,-1.947734e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.0400e3,-6.583289e-1,-1.660955e-2,-3.584509e-1,-1.660891e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.0600e3,-6.562021e-1,-1.372700e-2,-3.563241e-1,-1.372636e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.0800e3,-6.714948e-1,-1.083279e-2,-3.716168e-1,-1.083215e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.1000e3,-6.810681e-1,-7.929352e-3,-3.811901e-1,-7.928711e-3,0.000000e0,-5.336427e-3,6.582482e-3,0
2.1200e3,-6.506898e-1,-5.019191e-3,-3.508118e-1,-5.018550e-3,0.000000e0,-5.336427e-3,6.582482e-3,0
2.1400e3,-6.613625e-1,-2.104738e-3,-3.614845e-1,-2.104097e-3,0.000000e0,-5.336427e-3,6.582482e-3,0
2.1600e3,-6.953151e-1,8.114813e-4,-3.954371e-1,8.121227e-4,0.000000e0,-5.336427e-3,6.582482e-3,0
2.1800e3,-6.710817e-1,3.727034e-3,-3.712037e-1,3.727676e-3,0.000000e0,-5.336427e-3,6.582482e-3,0
2.2000e3,-6.669612e-1,6.639394e-3,-3.670832e-1,6.640036e-3,0.000000e0,-5.336427e-3,6.582482e-3,0
2.2200e3,-6.753498e-1,9.546131e-3,-3.754718e-1,9.546772e-3,0.000000e0,-5.336427e-3,6.582482e-3,0
2.2400e3,-6.743385e-1,1.244473e-2,-3.744605e-1,1.244537e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.2600e3,-6.790470e-1,1.533276e-2,-3.791690e-1,1.533340e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.2800e3,-6.826713e-1,1.820773e-2,-3.827933e-1,1.820837e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
2.3000e3,-6.621647e-1,2.106724e-2,-3.622867e-1,2.106788e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.3200e3,-6.767702e-1,2.390881e-2,-3.768922e-1,2.390945e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.3400e3,-6.358954e-1,2.673006e-2,-3.360174e-1,2.673071e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.3600e3,-6.589195e-1,2.952856e-2,-3.590415e-1,2.952921e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.3800e3,-6.831918e-1,3.230197e-2,-3.833138e-1,3.230261e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.4000e3,-6.850567e-1,3.504789e-2,-3.851787e-1,3.504853e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.4200e3,-6.594152e-1,3.776402e-2,-3.595372e-1,3.776466e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
2.4400e3,-6.264749e-1,4.044801e-2,-3.265969e-1,4.044865e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.4600e3,-6.199565e-1,4.309763e-2,-3.200785e-1,4.309827e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.4800e3,-6.046491e-1,4.571056e-2,-3.047711e-1,4.571120e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.5000e3,-6.240503e-1,4.828465e-2,-3.241723e-1,4.828529e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.5200e3,-6.091273e-1,5.081765e-2,-3.092493e-1,5.081829e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.5400e3,-6.275080e-1,5.330744e-2,-3.276300e-1,5.330809e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.5600e3,-6.331336e-1,5.575189e-2,-3.332557e-1,5.575253e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.5800e3,-6.002245e-1,5.814893e-2,-3.003465e-1,5.814957e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.6000e3,-5.846816e-1,6.049651e-2,-2.848036e-1,6.049715e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.6200e3,-5.863394e-1,6.279264e-2,-2.864614e-1,6.279329e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
2.6400e3,-5.962738e-1,6.503537e-2,-2.963958e-1,6.503601e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.6600e3,-5.534021e-1,6.722279e-2,-2.535241e-1,6.722343e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.6800e3,-5.687171e-1,6.935303e-2,-2.688391e-1,6.935367e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
2.7000e3,-5.619582e-1,7.142430e-2,-2.620802e-1,7.142494e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.7200e3,-5.690919e-1,7.343481e-2,-2.692139e-1,7.343545e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
2.7400e3,-5.466269e-1,7.538288e-2,-2.467489e-1,7.538352e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.7600e3,-5.529900e-1,7.726682e-2,-2.531120e-1,7.726746e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
2.7800e3,-5.403506e-1,7.908505e-2,-2.404726e-1,7.908569e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.8000e3,-5.258847e-1,8.083605e-2,-2.260067e-1,8.083669e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
2.8200e3,-5.166042e-1,8.251827e-2,-2.167262e-1,8.251891e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.8400e3,-5.261859e-1,8.413032e-2,-2.263079e-1,8.413096e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.8600e3,-4.977905e-1,8.567081e-2,-1.979125e-1,8.567145e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
2.8800e3,-4.816256e-1,8.713847e-2,-1.817476e-1,8.713911e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.9000e3,-4.743685e-1,8.853199e-2,-1.744905e-1,8.853263e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.9200e3,-4.568918e-1,8.985021e-2,-1.570138e-1,8.985085e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
2.9400e3,-4.627200e-1,9.109203e-2,-1.628420e-1,9.109267e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
2.9600e3,-4.531658e-1,9.225639e-2,-1.532878e-1,9.225703e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
2.9800e3,-4.463872e-1,9.334227e-2,-1.465092e-1,9.334291e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
3.0000e3,-4.373361e-1,9.434877e-2,-1.374581e-1,9.434941e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.0200e3,-4.367305e-1,9.527502e-2,-1.368525e-1,9.527566e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.0400e3,-4.265046e-1,9.612026e-2,-1.266266e-1,9.612090e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.0600e3,-4.005103e-1,9.688374e-2,-1.006323e-1,9.688438e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.0800e3,-3.889228e-1,9.756482e-2,-8.904481e-2,9.756546e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.1000e3,-3.757566e-1,9.816293e-2,-7.587862e-2,9.816358e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.1200e3,-3.881139e-1,9.867755e-2,-8.823592e-2,9.867819e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.1400e3,-3.601589e-1,9.910825e-2,-6.028092e-2,9.910889e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.1600e3,-3.417018e-1,9.945466e-2,-4.182381e-2,9.945530e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.1800e3,-3.621820e-1,9.971648e-2,-6.230402e-2,9.971713e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.2000e3,-3.464985e-1,9.989350e-2,-4.662049e-2,9.989414e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.2200e3,-3.227918e-1,9.998556e-2,-2.291376e-2,9.998620e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.2400e3,-3.109545e-1,9.999260e-2,-1.107654e-2,9.999324e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.2600e3,-3.148623e-1,9.991457e-2,-1.498434e-2,9.991521e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.2800e3,-2.870222e-1,9.975158e-2,1.285579e-2,9.975223e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.3000e3,-3.009310e-1,9.950376e-2,-1.052979e-3,9.950440e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
3.3200e3,-2.739690e-1,9.917131e-2,2.590897e-2,9.917195e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
3.3400e3,-2.707554e-1,9.875452e-2,2.912265e-2,9.875516e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
3.3600e3,-2.605374e-1,9.825373e-2,3.934055e-2,9.825438e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
3.3800e3,-2.636509e-1,9.766939e-2,3.622710e-2,9.767003e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
3.4000e3,-2.363382e-1,9.700198e-2,6.353980e-2,9.700263e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
3.4200e3,-2.199761e-1,9.625207e-2,7.990193e-2,9.625271e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
3.4400e3,-2.305883e-1,9.542030e-2,6.928974e-2,9.542094e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
3.4600e3,-1.881642e-1,9.450739e-2,1.117138e-1,9.450803e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
3.4800e3,-1.829938e-1,9.351409e-2,1.168842e-1,9.351473e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.5000e3,-1.932977e-1,9.244125e-2,1.065803e-1,9.244189e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.5200e3,-1.960646e-1,9.128981e-2,1.038134e-1,9.129045e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.5400e3,-1.934671e-1,9.006073e-2,1.064109e-1,9.006137e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.5600e3,-1.577789e-1,8.875505e-2,1.420991e-1,8.875569e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
3.5800e3,-1.531448e-1,8.737387e-2,1.467332e-1,8.737451e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.6000e3,-1.557812e-1,8.591840e-2,1.440968e-1,8.591904e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.6200e3,-1.283778e-1,8.438986e-2,1.715002e-1,8.439050e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
3.6400e3,-1.245754e-1,8.278954e-2,1.753026e-1,8.279018e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
3.6600e3,-1.368682e-1,8.111879e-2,1.630098e-1,8.111943e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.6800e3,-1.127255e-1,7.937908e-2,1.871525e-1,7.937972e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
3.7000e3,-1.012861e-1,7.757186e-2,1.985919e-1,7.757250e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.7200e3,-8.427425e-2,7.569867e-2,2.156038e-1,7.569931e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.7400e3,-7.810725e-2,7.376106e-2,2.217707e-1,7.376170e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.7600e3,-9.053288e-2,7.176076e-2,2.093451e-1,7.176140e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.7800e3,-7.507227e-2,6.969942e-2,2.248057e-1,6.970006e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.8000e3,-6.673166e-2,6.757881e-2,2.331463e-1,6.757945e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
3.8200e3,-5.276164e-2,6.540068e-2,2.471164e-1,6.540132e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.8400e3,-6.617485e-2,6.316697e-2,2.337031e-1,6.316761e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.8600e3,-3.927329e-2,6.087954e-2,2.606047e-1,6.088018e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.8800e3,-4.627631e-2,5.854034e-2,2.536017e-1,5.854098e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
3.9000e3,-4.227080e-2,5.615130e-2,2.576072e-1,5.615194e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.9200e3,-2.963372e-2,5.371455e-2,2.702443e-1,5.371520e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.9400e3,-3.570124e-2,5.123213e-2,2.641768e-1,5.123277e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.9600e3,-2.275699e-2,4.870612e-2,2.771210e-1,4.870676e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
3.9800e3,-2.850823e-2,4.613865e-2,2.713698e-1,4.613929e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
4.0000e3,-1.769635e-2,4.353198e-2,2.821816e-1,4.353263e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
4.0200e3,-1.289148e-2,4.088829e-2,2.869865e-1,4.088894e-2,2.000000e-1,1.946636e-1,6.582482e-3,0
4.0400e3,-4.517496e-3,3.820983e-2,2.953605e-1,3.821047e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
4.0600e3,-2.776246e-3,3.549883e-2,2.971018e-1,3.549947e-2,0.000000e0,-5.336427e-3,6.582482e-3,0
