t_fs,step,phase,i_applied,v_cell
2770.000,554,rest,0.000000e0,-7.724930e-2
2780.000,556,rest,0.000000e0,-7.326086e-2
2790.000,558,rest,0.000000e0,-8.790264e-2
2800.000,560,rest,0.000000e0,-8.478327e-2
2810.000,562,rest,0.000000e0,-7.483351e-2
2820.000,564,rest,0.000000e0,-7.818262e-2
2830.000,566,rest,0.000000e0,-8.266808e-2
2840.000,568,rest,0.000000e0,-8.886647e-2
2850.000,570,rest,0.000000e0,-7.603218e-2
2860.000,572,rest,0.000000e0,-8.171241e-2
2870.000,574,rest,0.000000e0,-7.306292e-2
2880.000,576,rest,0.000000e0,-8.554033e-2
2890.000,578,rest,0.000000e0,-8.177912e-2
2900.000,580,rest,0.000000e0,-8.003891e-2
2910.000,582,rest,0.000000e0,-7.639118e-2
2920.000,584,rest,0.000000e0,-8.373804e-2
2930.000,586,rest,0.000000e0,-7.325874e-2
2940.000,588,rest,0.000000e0,-8.224103e-2
2950.000,590,rest,0.000000e0,-7.804485e-2
2960.000,592,rest,0.000000e0,-8.488557e-2
2970.000,594,rest,0.000000e0,-7.837781e-2
2980.000,596,rest,0.000000e0,-8.335773e-2
2990.000,598,rest,0.000000e0,-8.384183e-2
3000.000,600,rest,0.000000e0,-8.431487e-2
3010.000,602,rest,0.000000e0,-7.904113e-2
3020.000,604,rest,0.000000e0,-7.993260e-2
3030.000,606,rest,0.000000e0,-7.355533e-2
3040.000,608,rest,0.000000e0,-7.467084e-2
3050.000,610,rest,0.000000e0,-8.534070e-2
3060.000,612,rest,0.000000e0,-7.534538e-2
3070.000,614,rest,0.000000e0,-7.552886e-2
3080.000,616,rest,0.000000e0,-8.712363e-2
3090.000,618,rest,0.000000e0,-8.435793e-2
3100.000,620,rest,0.000000e0,-8.357763e-2
3110.000,622,rest,0.000000e0,-7.631622e-2
3120.000,624,rest,0.000000e0,-7.620129e-2
3130.000,626,rest,0.000000e0,-7.527117e-2
3140.000,628,rest,0.000000e0,-9.227784e-2
3150.000,630,rest,0.000000e0,-8.832862e-2
3160.000,632,rest,0.000000e0,-7.698883e-2
3170.000,634,rest,0.000000e0,-8.198924e-2
3180.000,636,rest,0.000000e0,-8.670137e-2
3190.000,638,rest,0.000000e0,-8.602474e-2
3200.000,640,rest,0.000000e0,-8.302037e-2
3210.000,642,rest,0.000000e0,-8.676042e-2
3220.000,644,rest,0.000000e0,-8.392425e-2
3230.000,646,rest,0.000000e0,-8.383426e-2
3240.000,648,rest,0.000000e0,-8.875752e-2
3250.000,650,rest,0.000000e0,-7.349406e-2
3260.000,652,rest,0.000000e0,-7.731354e-2
3270.000,654,rest,0.000000e0,-7.608992e-2
3280.000,656,rest,0.000000e0,-8.821263e-2
3290.000,658,rest,0.000000e0,-7.934475e-2
3300.000,660,rest,0.000000e0,-7.881822e-2
3310.000,662,rest,0.000000e0,-8.465642e-2
3320.000,664,rest,0.000000e0,-7.946080e-2
3330.000,666,rest,0.000000e0,-7.858115e-2
3340.000,668,rest,0.000000e0,-7.257889e-2
3350.000,670,rest,0.000000e0,-7.797614e-2
3360.000,672,rest,0.000000e0,-7.670932e-2
3370.000,674,rest,0.000000e0,-6.767535e-2
3380.000,676,rest,0.000000e0,-6.722107e-2
3390.000,678,rest,0.000000e0,-7.567485e-2
3400.000,680,rest,0.000000e0,-7.376909e-2
3410.000,682,rest,0.000000e0,-7.690383e-2
3420.000,684,rest,0.000000e0,-7.657242e-2
3430.000,686,rest,0.000000e0,-7.341246e-2
3440.000,688,rest,0.000000e0,-6.920521e-2
3450.000,690,rest,0.000000e0,-7.275127e-2
