phase,sim_time,eta_a,eta_b,e_delta_a,e_delta_b
pulse,44000.0,0.023988,-0.018154,31,-16
pulse,44100.0,0.023988,-0.021180,31,-17
pulse,44200.0,0.014992,-0.021739,28,-17
pulse,44300.0,0.017964,-0.021148,29,-17
pulse,44400.0,0.022012,-0.014953,31,-17
pulse,44500.0,0.021440,-0.050955,31,-17
pulse,44600.0,0.020989,-0.015798,30,-17
pulse,44700.0,0.020958,-0.018721,30,-18
pulse,44800.0,0.017483,-0.011834,30,-18
pulse,44900.0,0.017964,-0.016807,30,-18
pulse,45000.0,0.014970,-0.012327,29,-15
pulse,45100.0,0.014992,-0.015106,29,-16
pulse,45200.0,0.019048,-0.026490,29,-18
pulse,45300.0,0.023952,-0.024390,31,-19
pulse,45400.0,0.026987,-0.021638,31,-18
pulse,45500.0,0.018377,-0.018750,30,-17
pulse,45600.0,0.015314,-0.012346,29,-17
pulse,45700.0,0.021538,-0.023810,32,-18
pulse,45800.0,0.023988,-0.018779,32,-17
pulse,45900.0,0.012308,-0.019078,30,-17
pulse,46000.0,0.015221,-0.019200,30,-17
pulse,46100.0,0.019418,-0.019449,31,-18
pulse,46200.0,0.020989,-0.024353,31,-19
pulse,46300.0,0.018127,-0.027481,31,-20
pulse,46400.0,0.017991,-0.018868,30,-17
pulse,46500.0,0.021021,-0.018321,31,-17
pulse,46600.0,0.021021,-0.021505,31,-18
pulse,46700.0,0.017991,-0.021407,31,-19
pulse,46800.0,0.018293,-0.015408,31,-18
pulse,46900.0,0.015015,-0.021374,30,-18
pulse,47000.0,0.018018,-0.021440,30,-18
pulse,47100.0,0.021021,-0.018293,31,-18
pulse,47200.0,0.018018,-0.022082,31,-18
pulse,47300.0,0.018433,-0.015244,31,-17
pulse,47400.0,0.021021,-0.021605,31,-18
pulse,47500.0,0.020989,-0.021180,31,-19
pulse,47600.0,0.021407,-0.035714,31,-19
pulse,47700.0,0.020958,-0.021212,31,-18
pulse,47800.0,0.015361,-0.018377,30,-17
pulse,47900.0,0.006061,-0.018237,31,-16
pulse,48000.0,0.022436,-0.013008,32,-17
pulse,48100.0,0.000000,-0.028674,31,-19
pulse,48200.0,0.017964,-0.027356,31,-20
pulse,48300.0,0.014970,-0.018809,30,-18
pulse,48400.0,0.016529,-0.020548,31,-18
pulse,48500.0,0.014970,-0.021841,30,-19
pulse,48600.0,-0.006061,-0.016077,30,-18
pulse,48700.0,0.021277,-0.021212,31,-18
pulse,48800.0,0.024353,-0.021638,32,-19
pulse,48900.0,0.020958,-0.021309,31,-19
pulse,49000.0,0.021021,-0.018809,31,-18
pulse,49100.0,0.017991,-0.021605,30,-18
pulse,49200.0,0.013746,-0.019900,30,-17
pulse,49300.0,0.023988,-0.015408,32,-17
pulse,49400.0,0.021440,-0.015244,32,-17
pulse,49500.0,0.020958,-0.012158,31,-17
pulse,49600.0,0.012308,-0.020305,30,-20
pulse,49700.0,0.018018,-0.027314,30,-21
pulse,49800.0,0.020989,-0.021341,31,-19
pulse,49900.0,0.021472,-0.021374,32,-19
pulse,50000.0,0.020989,-0.012520,31,-19
pulse,50100.0,0.018018,-0.013051,31,-18
pulse,50200.0,0.017964,-0.018721,30,-19
pulse,50300.0,0.014992,-0.024896,30,-20
pulse,50400.0,0.017991,-0.024428,31,-20
pulse,50500.0,0.020958,-0.021180,31,-19
pulse,50600.0,0.020958,-0.015221,31,-18
pulse,50700.0,0.020958,-0.015221,31,-18
pulse,50800.0,0.021021,-0.021807,31,-19
pulse,50900.0,0.021180,-0.044248,31,-20
pulse,51000.0,0.000000,-0.038217,31,-18
pulse,51100.0,0.012270,-0.016103,30,-18
pulse,51200.0,0.009404,-0.017391,30,-18
pulse,51300.0,0.021053,-0.015924,32,-19
pulse,51400.0,0.023988,-0.018519,33,-19
pulse,51500.0,0.021472,-0.015337,33,-19
pulse,51600.0,0.015975,-0.025848,31,-20
pulse,51700.0,0.017964,-0.018721,31,-19
pulse,51800.0,0.020236,-0.015290,32,-17
pulse,51900.0,0.021148,-0.018265,33,-19
pulse,52000.0,0.017964,-0.018405,32,-19
pulse,52100.0,0.020989,-0.025157,32,-20
pulse,52200.0,0.017964,-0.018293,31,-19
pulse,52300.0,0.016000,-0.016529,32,-17
pulse,52400.0,0.021472,-0.024428,33,-20
pulse,52500.0,0.020989,-0.024578,32,-20
pulse,52600.0,0.017964,-0.022727,31,-20
pulse,52700.0,0.018377,-0.024428,32,-20
pulse,52800.0,0.021084,-0.016260,32,-18
pulse,52900.0,0.018237,-0.016367,32,-18
pulse,53000.0,0.020958,-0.021309,32,-19
pulse,53100.0,0.020989,-0.018321,32,-19
pulse,53200.0,0.020989,-0.013267,32,-18
pulse,53300.0,0.009901,-0.012739,31,-19
pulse,53400.0,0.012158,-0.013093,31,-18
pulse,53500.0,0.017937,-0.021277,32,-19
pulse,53600.0,0.021440,-0.021374,33,-19
pulse,53700.0,0.024024,-0.018265,33,-19
pulse,53800.0,0.021021,-0.021944,32,-19
pulse,53900.0,0.012559,-0.021773,31,-19
pulse,54000.0,0.012012,-0.018293,31,-19
pulse,54100.0,0.012559,-0.015974,31,-18
pulse,54200.0,0.020989,-0.021374,32,-19
pulse,54300.0,0.016447,-0.019078,32,-19
pulse,54400.0,0.021021,-0.022508,32,-20
pulse,54500.0,0.024024,-0.024729,33,-20
