phase,pulse_num,sim_time,eta_a,eta_b,e_delta_a,e_delta_b
rest,3,573100.0,0.002950,-0.015129,0,0
rest,3,573200.0,0.003003,-0.015129,0,0
rest,3,573300.0,0.002950,-0.015129,0,0
rest,3,573400.0,0.002959,-0.015337,0,0
rest,3,573500.0,0.003003,-0.015152,0,0
rest,3,573600.0,0.002950,-0.015129,0,0
rest,3,573700.0,0.002950,-0.015129,0,0
rest,3,573800.0,0.002950,-0.015129,0,0
rest,3,573900.0,0.002950,-0.015129,0,0
rest,3,574000.0,0.002950,-0.015175,0,0
rest,3,574100.0,0.002950,-0.015129,0,0
rest,3,574200.0,0.002954,-0.015129,0,0
rest,3,574300.0,0.002967,-0.015129,0,0
rest,3,574400.0,0.002950,-0.012121,0,0
rest,3,574500.0,0.002950,-0.015129,0,0
rest,3,574600.0,0.002950,-0.015175,0,0
rest,3,574700.0,0.002954,-0.015129,0,0
rest,3,574800.0,0.002950,-0.012121,0,0
rest,3,574900.0,0.002950,-0.015129,0,0
rest,3,575000.0,0.002950,-0.015408,0,0
rest,3,575100.0,0.002950,-0.015129,0,0
rest,3,575200.0,0.002950,-0.015129,0,0
rest,3,575300.0,0.002963,-0.015129,0,0
rest,3,575400.0,0.002954,-0.015244,0,0
rest,3,575500.0,0.002954,-0.015175,0,0
rest,3,575600.0,0.002954,-0.015175,0,0
rest,3,575700.0,0.002950,-0.015129,0,0
rest,3,575800.0,0.002954,-0.015175,0,0
rest,3,575900.0,0.002950,-0.015129,0,0
rest,3,576000.0,0.002954,-0.015129,0,0
rest,3,576100.0,0.002963,-0.015129,0,0
rest,3,576200.0,0.002950,-0.015129,0,0
rest,3,576300.0,0.002954,-0.015129,0,0
rest,3,576400.0,0.002954,-0.015129,0,0
rest,3,576500.0,0.002954,-0.012158,0,0
rest,3,576600.0,0.002950,-0.015175,0,0
rest,3,576700.0,0.002954,-0.015129,0,0
rest,3,576800.0,0.003030,-0.015175,0,0
rest,3,576900.0,0.002950,-0.015175,0,0
rest,3,577000.0,0.002954,-0.015129,0,0
rest,3,577100.0,0.002950,-0.015129,0,0
rest,3,577200.0,0.002954,-0.015129,0,0
rest,3,577300.0,0.002950,-0.015129,0,0
rest,3,577400.0,0.002950,-0.015175,0,0
rest,3,577500.0,0.002976,-0.015129,0,0
rest,3,577600.0,0.002950,-0.015129,0,0
rest,3,577700.0,0.002950,-0.015129,0,0
rest,3,577800.0,0.002950,-0.015129,0,0
