t_fs,step,phase,i_applied,v_cell,v_metal_a,v_metal_b,v_bulk_a,v_bulk_b
127000.000,25400,on,0.000000e0,-8.323519e-3,-3.917530e-3,4.405989e-3,-1.148520e-2,-4.835789e-5
127250.000,25450,on,0.000000e0,-8.399304e-3,-3.958772e-3,4.440532e-3,-1.150331e-2,-4.496713e-5
127500.000,25500,on,0.000000e0,-8.395264e-3,-4.008709e-3,4.386555e-3,-1.151844e-2,-1.337553e-4
127750.000,25550,on,0.000000e0,-8.480946e-3,-4.038197e-3,4.442749e-3,-1.153047e-2,-1.347105e-4
128000.000,25600,on,0.000000e0,-8.643717e-3,-4.040326e-3,4.603390e-3,-1.150501e-2,9.244178e-5
128250.000,25650,on,0.000000e0,-8.563388e-3,-4.059499e-3,4.503889e-3,-1.157254e-2,-2.672896e-4
128500.000,25700,on,0.000000e0,-8.857262e-3,-4.066533e-3,4.790729e-3,-1.159039e-2,2.797953e-4
128750.000,25750,on,0.000000e0,-8.621338e-3,-4.078310e-3,4.543027e-3,-1.165229e-2,-2.758610e-4
129000.000,25800,on,0.000000e0,-8.689689e-3,-4.092759e-3,4.596930e-3,-1.175151e-2,-5.372532e-4
129250.000,25850,on,0.000000e0,-8.787631e-3,-4.080954e-3,4.706677e-3,-1.170066e-2,1.534671e-5
129500.000,25900,on,0.000000e0,-8.674116e-3,-4.097595e-3,4.576521e-3,-1.172531e-2,-2.589693e-4
129750.000,25950,on,0.000000e0,-8.668607e-3,-4.084967e-3,4.583640e-3,-1.170080e-2,-5.884603e-4
130000.000,26000,on,0.000000e0,-9.010362e-3,-4.064058e-3,4.946303e-3,-1.166730e-2,-8.183725e-4
130250.000,26050,on,0.000000e0,-8.635813e-3,-4.054143e-3,4.581670e-3,-1.164378e-2,-3.290050e-4
130500.000,26100,on,0.000000e0,-9.206934e-3,-4.047433e-3,5.159501e-3,-1.147437e-2,3.337063e-4
130750.000,26150,on,0.000000e0,-8.641167e-3,-4.064595e-3,4.576571e-3,-1.150436e-2,-3.979281e-4
131000.000,26200,on,0.000000e0,-8.839266e-3,-4.102998e-3,4.736268e-3,-1.152881e-2,-9.597502e-4
131250.000,26250,on,0.000000e0,-8.732075e-3,-4.134539e-3,4.597536e-3,-1.152935e-2,-4.491142e-4
131500.000,26300,on,0.000000e0,-9.236754e-3,-4.135149e-3,5.101605e-3,-1.150010e-2,2.585001e-4
131750.000,26350,on,0.000000e0,-8.761781e-3,-4.136675e-3,4.625106e-3,-1.163693e-2,-7.515693e-4
132000.000,26400,on,0.000000e0,-8.715249e-3,-4.118071e-3,4.597177e-3,-1.162797e-2,-4.205900e-4
132250.000,26450,on,0.000000e0,-8.695393e-3,-4.087304e-3,4.608089e-3,-1.163668e-2,-7.266373e-4
132500.000,26500,on,0.000000e0,-8.689296e-3,-4.079728e-3,4.609567e-3,-1.164887e-2,-7.062604e-4
132750.000,26550,on,0.000000e0,-8.675940e-3,-4.063710e-3,4.612231e-3,-1.164464e-2,-7.024712e-4
133000.000,26600,on,0.000000e0,-9.084376e-3,-4.037151e-3,5.047224e-3,-1.159641e-2,3.729532e-4
133250.000,26650,on,0.000000e0,-8.652091e-3,-4.042385e-3,4.609706e-3,-1.161569e-2,-3.680465e-4
133500.000,26700,on,0.000000e0,-8.671483e-3,-4.042618e-3,4.628865e-3,-1.158113e-2,-3.209924e-4
133750.000,26750,on,0.000000e0,-8.964729e-3,-4.045607e-3,4.919122e-3,-1.154320e-2,-3.884670e-4
134000.000,26800,on,0.000000e0,-8.935640e-3,-4.063590e-3,4.872049e-3,-1.152639e-2,8.262689e-5
134250.000,26850,on,0.000000e0,-8.726154e-3,-4.068609e-3,4.657545e-3,-1.158474e-2,-2.528490e-4
134500.000,26900,on,0.000000e0,-8.932305e-3,-4.056354e-3,4.875951e-3,-1.158379e-2,-4.260673e-4
134750.000,26950,on,0.000000e0,-9.002446e-3,-4.038769e-3,4.963677e-3,-1.158773e-2,-2.821720e-4
135000.000,27000,on,0.000000e0,-8.934320e-3,-4.035571e-3,4.898749e-3,-1.161433e-2,-3.525773e-4
135250.000,27050,on,0.000000e0,-9.286096e-3,-4.029058e-3,5.257038e-3,-1.152476e-2,5.687540e-4
135500.000,27100,on,0.000000e0,-8.759365e-3,-4.057681e-3,4.701684e-3,-1.161284e-2,-2.476918e-4
135750.000,27150,on,0.000000e0,-8.989492e-3,-4.055594e-3,4.933898e-3,-1.154888e-2,5.802214e-4
136000.000,27200,on,0.000000e0,-8.766355e-3,-4.094205e-3,4.672150e-3,-1.162483e-2,-2.857102e-4
136250.000,27250,on,0.000000e0,-8.880487e-3,-4.104618e-3,4.775870e-3,-1.162831e-2,2.272738e-4
136500.000,27300,on,0.000000e0,-8.773690e-3,-4.107382e-3,4.666308e-3,-1.171226e-2,-3.037675e-4
136750.000,27350,on,0.000000e0,-8.851875e-3,-4.100702e-3,4.751172e-3,-1.169408e-2,-2.625473e-4
137000.000,27400,on,0.000000e0,-9.296432e-3,-4.067974e-3,5.228459e-3,-1.156505e-2,5.192310e-4
137250.000,27450,on,0.000000e0,-9.066819e-3,-4.072899e-3,4.993920e-3,-1.163782e-2,5.306024e-4
137500.000,27500,on,0.000000e0,-8.700384e-3,-4.068179e-3,4.632205e-3,-1.164699e-2,-2.980717e-5
137750.000,27550,on,0.000000e0,-9.071991e-3,-4.060435e-3,5.011556e-3,-1.169518e-2,-3.576782e-5
138000.000,27600,on,0.000000e0,-8.663585e-3,-4.042333e-3,4.621252e-3,-1.169792e-2,-4.633353e-5
138250.000,27650,on,0.000000e0,-8.830026e-3,-3.998653e-3,4.831373e-3,-1.169833e-2,2.000337e-4
138500.000,27700,on,0.000000e0,-9.017689e-3,-3.957099e-3,5.060590e-3,-1.162999e-2,4.981774e-4
138750.000,27750,on,0.000000e0,-8.556879e-3,-3.943647e-3,4.613232e-3,-1.169688e-2,-9.955631e-5
139000.000,27800,on,0.000000e0,-8.442068e-3,-3.923669e-3,4.518399e-3,-1.164714e-2,-4.845057e-4
139250.000,27850,on,0.000000e0,-8.624046e-3,-3.875045e-3,4.749001e-3,-1.156181e-2,1.238638e-4
139500.000,27900,on,0.000000e0,-9.044155e-3,-3.837097e-3,5.207058e-3,-1.136219e-2,5.044597e-4
139750.000,27950,on,0.000000e0,-8.254370e-3,-3.822135e-3,4.432234e-3,-1.154667e-2,-3.847532e-4
140000.000,28000,on,0.000000e0,-8.202013e-3,-3.785421e-3,4.416591e-3,-1.151827e-2,-3.969229e-4
140250.000,28050,on,0.000000e0,-8.154714e-3,-3.745064e-3,4.409650e-3,-1.150351e-2,-6.357571e-4
140500.000,28100,on,0.000000e0,-8.096738e-3,-3.718954e-3,4.377785e-3,-1.151437e-2,-3.931493e-4
140750.000,28150,on,0.000000e0,-8.661310e-3,-3.669393e-3,4.991917e-3,-1.142882e-2,2.952690e-4
141000.000,28200,on,0.000000e0,-8.022867e-3,-3.658174e-3,4.364694e-3,-1.155039e-2,-7.072772e-4
141250.000,28250,on,0.000000e0,-7.966154e-3,-3.644711e-3,4.321443e-3,-1.143028e-2,-4.551383e-4
141500.000,28300,on,0.000000e0,-8.304124e-3,-3.629858e-3,4.674266e-3,-1.145760e-2,-9.456498e-4
141750.000,28350,on,0.000000e0,-8.377433e-3,-3.591731e-3,4.785702e-3,-1.136708e-2,1.416049e-4
142000.000,28400,on,0.000000e0,-8.237763e-3,-3.596940e-3,4.640824e-3,-1.145883e-2,-6.713524e-4
142250.000,28450,on,0.000000e0,-7.844041e-3,-3.597555e-3,4.246486e-3,-1.155127e-2,-6.598044e-4
142500.000,28500,on,0.000000e0,-7.814543e-3,-3.598601e-3,4.215943e-3,-1.151911e-2,-6.788258e-4
142750.000,28550,on,0.000000e0,-7.937352e-3,-3.619360e-3,4.317993e-3,-1.151038e-2,-9.673227e-4
143000.000,28600,on,0.000000e0,-7.793264e-3,-3.602352e-3,4.190912e-3,-1.151536e-2,-7.573353e-4
143250.000,28650,on,0.000000e0,-7.768348e-3,-3.603928e-3,4.164420e-3,-1.154721e-2,-8.028276e-4
143500.000,28700,on,0.000000e0,-7.811047e-3,-3.580044e-3,4.231003e-3,-1.158952e-2,-8.206038e-4
143750.000,28750,on,0.000000e0,-7.743328e-3,-3.591847e-3,4.151481e-3,-1.170668e-2,-1.306346e-3
144000.000,28800,on,0.000000e0,-7.735467e-3,-3.600181e-3,4.135285e-3,-1.170539e-2,-1.018057e-3
144250.000,28850,on,0.000000e0,-7.987614e-3,-3.583441e-3,4.404173e-3,-1.166510e-2,-5.075638e-4
144500.000,28900,on,0.000000e0,-8.489161e-3,-3.585307e-3,4.903854e-3,-1.148503e-2,-4.723236e-4
144750.000,28950,on,0.000000e0,-7.729168e-3,-3.595477e-3,4.133692e-3,-1.182636e-2,-9.807398e-4
145000.000,29000,on,0.000000e0,-7.776357e-3,-3.572536e-3,4.203821e-3,-1.185662e-2,-7.803174e-4
145250.000,29050,on,0.000000e0,-7.825663e-3,-3.583840e-3,4.241823e-3,-1.193050e-2,-1.118243e-3
145500.000,29100,on,0.000000e0,-7.726610e-3,-3.593189e-3,4.133421e-3,-1.205674e-2,-1.039458e-3
145750.000,29150,on,0.000000e0,-7.742904e-3,-3.610726e-3,4.132179e-3,-1.200230e-2,-1.082607e-3
146000.000,29200,on,0.000000e0,-7.709525e-3,-3.629118e-3,4.080407e-3,-1.197393e-2,-8.740968e-4
146250.000,29250,on,0.000000e0,-8.176645e-3,-3.617247e-3,4.559398e-3,-1.185250e-2,-4.454296e-4
146500.000,29300,on,0.000000e0,-8.123594e-3,-3.628339e-3,4.495255e-3,-1.192249e-2,-4.194721e-4
146750.000,29350,on,0.000000e0,-7.761588e-3,-3.646072e-3,4.115516e-3,-1.196182e-2,-6.711172e-4
147000.000,29400,on,0.000000e0,-7.892917e-3,-3.658917e-3,4.233999e-3,-1.200018e-2,-3.317013e-4
147250.000,29450,on,0.000000e0,-7.849715e-3,-3.639886e-3,4.209829e-3,-1.192921e-2,-3.075932e-4
147500.000,29500,on,0.000000e0,-7.944856e-3,-3.627940e-3,4.316917e-3,-1.188698e-2,-1.835903e-4
147750.000,29550,on,0.000000e0,-7.601619e-3,-3.656727e-3,3.944891e-3,-1.193049e-2,-6.743623e-4
148000.000,29600,on,0.000000e0,-7.700583e-3,-3.649190e-3,4.051393e-3,-1.203152e-2,-9.580479e-4
148250.000,29650,on,0.000000e0,-7.545745e-3,-3.646024e-3,3.899721e-3,-1.206580e-2,-6.888949e-4
148500.000,29700,on,0.000000e0,-7.530103e-3,-3.636432e-3,3.893671e-3,-1.202308e-2,-7.128013e-4
148750.000,29750,on,0.000000e0,-7.518540e-3,-3.638088e-3,3.880452e-3,-1.205724e-2,-1.063615e-3
149000.000,29800,on,0.000000e0,-7.709028e-3,-3.626947e-3,4.082081e-3,-1.199752e-2,-4.033231e-4
149250.000,29850,on,0.000000e0,-7.468591e-3,-3.622014e-3,3.846577e-3,-1.208661e-2,-8.830858e-4
149500.000,29900,on,0.000000e0,-7.593458e-3,-3.614738e-3,3.978720e-3,-1.210072e-2,-1.080153e-3
149750.000,29950,on,0.000000e0,-7.953515e-3,-3.568252e-3,4.385264e-3,-1.194022e-2,-3.120012e-4
150000.000,30000,on,0.000000e0,-7.974327e-3,-3.588768e-3,4.385559e-3,-1.196542e-2,-2.406734e-4
150250.000,30050,on,0.000000e0,-7.425690e-3,-3.613488e-3,3.812203e-3,-1.213877e-2,-7.175213e-4
150500.000,30100,on,0.000000e0,-7.493591e-3,-3.598286e-3,3.895305e-3,-1.213490e-2,-6.649007e-4
150750.000,30150,on,0.000000e0,-7.407605e-3,-3.588135e-3,3.819470e-3,-1.212514e-2,-1.058141e-3
151000.000,30200,on,0.000000e0,-7.668888e-3,-3.591088e-3,4.077800e-3,-1.203963e-2,-2.179129e-4
151250.000,30250,on,0.000000e0,-8.109251e-3,-3.591452e-3,4.517798e-3,-1.184927e-2,-5.650577e-4
151500.000,30300,on,0.000000e0,-7.452189e-3,-3.637478e-3,3.814712e-3,-1.208984e-2,-7.573317e-4
151750.000,30350,on,0.000000e0,-7.536595e-3,-3.661790e-3,3.874805e-3,-1.200108e-2,-6.906218e-4
152000.000,30400,on,0.000000e0,-7.561286e-3,-3.682366e-3,3.878919e-3,-1.203561e-2,-6.702701e-4
152250.000,30450,on,0.000000e0,-7.588856e-3,-3.677718e-3,3.911138e-3,-1.203059e-2,-5.136512e-4
152500.000,30500,on,0.000000e0,-7.609123e-3,-3.673290e-3,3.935833e-3,-1.207092e-2,-6.354998e-4
152750.000,30550,on,0.000000e0,-7.518295e-3,-3.679662e-3,3.838633e-3,-1.210532e-2,-1.013383e-3
153000.000,30600,on,0.000000e0,-7.519145e-3,-3.681433e-3,3.837711e-3,-1.210367e-2,-1.055873e-3
153250.000,30650,on,0.000000e0,-7.838489e-3,-3.712063e-3,4.126426e-3,-1.212927e-2,-1.665101e-3
153500.000,30700,on,0.000000e0,-7.581417e-3,-3.708337e-3,3.873079e-3,-1.214293e-2,-1.193469e-3
153750.000,30750,on,0.000000e0,-7.724774e-3,-3.693443e-3,4.031332e-3,-1.210378e-2,-9.551634e-4
154000.000,30800,on,0.000000e0,-7.632175e-3,-3.690573e-3,3.941602e-3,-1.215861e-2,-1.262870e-3
154250.000,30850,on,0.000000e0,-8.116861e-3,-3.676509e-3,4.440351e-3,-1.202829e-2,-7.499753e-4
154500.000,30900,on,0.000000e0,-7.756660e-3,-3.686511e-3,4.070149e-3,-1.217310e-2,-1.548015e-3
154750.000,30950,on,0.000000e0,-7.886598e-3,-3.687378e-3,4.199219e-3,-1.211309e-2,-1.525164e-3
155000.000,31000,on,0.000000e0,-7.688967e-3,-3.666607e-3,4.022360e-3,-1.209062e-2,-1.290839e-3
155250.000,31050,on,0.000000e0,-8.159386e-3,-3.650588e-3,4.508798e-3,-1.198264e-2,-7.433210e-4
155500.000,31100,on,0.000000e0,-7.703901e-3,-3.626664e-3,4.077237e-3,-1.210681e-2,-1.298296e-3
155750.000,31150,on,0.000000e0,-7.704813e-3,-3.608506e-3,4.096307e-3,-1.211249e-2,-1.313617e-3
156000.000,31200,on,0.000000e0,-7.743229e-3,-3.610583e-3,4.132646e-3,-1.217623e-2,-1.602525e-3
156250.000,31250,on,0.000000e0,-8.104317e-3,-3.578728e-3,4.525589e-3,-1.208862e-2,-6.666267e-4
156500.000,31300,on,0.000000e0,-7.856270e-3,-3.591642e-3,4.264628e-3,-1.219065e-2,-1.538604e-3
156750.000,31350,on,0.000000e0,-7.744733e-3,-3.586895e-3,4.157838e-3,-1.218641e-2,-1.524394e-3
157000.000,31400,on,0.000000e0,-7.729651e-3,-3.576230e-3,4.153421e-3,-1.214510e-2,-1.245979e-3
157250.000,31450,on,0.000000e0,-8.276867e-3,-3.547369e-3,4.729497e-3,-1.196469e-2,-8.542628e-4
157500.000,31500,on,0.000000e0,-7.973965e-3,-3.537995e-3,4.435970e-3,-1.205739e-2,-1.397811e-3
157750.000,31550,on,0.000000e0,-7.874482e-3,-3.522250e-3,4.352232e-3,-1.200875e-2,-1.452426e-3
158000.000,31600,on,0.000000e0,-8.222263e-3,-3.490735e-3,4.731528e-3,-1.185210e-2,-7.303097e-4
158250.000,31650,on,0.000000e0,-7.726360e-3,-3.456460e-3,4.269900e-3,-1.202638e-2,-1.426448e-3
158500.000,31700,on,0.000000e0,-7.595746e-3,-3.437303e-3,4.158444e-3,-1.204806e-2,-1.132772e-3
158750.000,31750,on,0.000000e0,-7.578117e-3,-3.417750e-3,4.160367e-3,-1.200758e-2,-1.326255e-3
159000.000,31800,on,0.000000e0,-8.226825e-3,-3.389983e-3,4.836842e-3,-1.179668e-2,-7.379454e-4
159250.000,31850,on,0.000000e0,-7.600437e-3,-3.408575e-3,4.191861e-3,-1.197457e-2,-1.318850e-3
159500.000,31900,on,0.000000e0,-7.730156e-3,-3.418653e-3,4.311502e-3,-1.194539e-2,-1.544404e-3
159750.000,31950,on,0.000000e0,-7.567322e-3,-3.396871e-3,4.170451e-3,-1.182835e-2,-9.551825e-4
160000.000,32000,on,0.000000e0,-7.560258e-3,-3.381151e-3,4.179107e-3,-1.185746e-2,-9.323588e-4
160250.000,32050,on,0.000000e0,-7.744346e-3,-3.372380e-3,4.371966e-3,-1.187967e-2,-1.128698e-3
160500.000,32100,on,0.000000e0,-7.517509e-3,-3.350240e-3,4.167269e-3,-1.190429e-2,-1.153219e-3
160750.000,32150,on,0.000000e0,-7.502269e-3,-3.346359e-3,4.155910e-3,-1.187277e-2,-8.846974e-4
161000.000,32200,on,0.000000e0,-8.060262e-3,-3.319835e-3,4.740426e-3,-1.178496e-2,-2.847356e-4
161250.000,32250,on,0.000000e0,-7.702161e-3,-3.307004e-3,4.395157e-3,-1.187462e-2,-6.823166e-4
161500.000,32300,on,0.000000e0,-7.494159e-3,-3.304587e-3,4.189571e-3,-1.196200e-2,-9.805695e-4
161750.000,32350,on,0.000000e0,-8.186526e-3,-3.255035e-3,4.931491e-3,-1.187047e-2,-6.879470e-4
162000.000,32400,on,0.000000e0,-7.438295e-3,-3.263131e-3,4.175163e-3,-1.194253e-2,-1.107755e-3
162250.000,32450,on,0.000000e0,-7.457685e-3,-3.276013e-3,4.181672e-3,-1.199126e-2,-1.318210e-3
162500.000,32500,on,0.000000e0,-7.802898e-3,-3.236320e-3,4.566578e-3,-1.196265e-2,-3.659766e-4
162750.000,32550,on,0.000000e0,-7.384546e-3,-3.224831e-3,4.159715e-3,-1.207947e-2,-1.052376e-3
163000.000,32600,on,0.000000e0,-7.378128e-3,-3.205631e-3,4.172497e-3,-1.204731e-2,-1.040333e-3
163250.000,32650,on,0.000000e0,-7.927282e-3,-3.191931e-3,4.735350e-3,-1.209447e-2,-1.575621e-3
163500.000,32700,on,0.000000e0,-7.305521e-3,-3.134378e-3,4.171142e-3,-1.201499e-2,-1.204239e-3
163750.000,32750,on,0.000000e0,-7.777400e-3,-3.080911e-3,4.696489e-3,-1.182561e-2,-1.349873e-4
164000.000,32800,on,0.000000e0,-7.190957e-3,-3.047826e-3,4.143131e-3,-1.179257e-2,-1.158268e-3
164250.000,32850,on,0.000000e0,-7.133116e-3,-3.009232e-3,4.123884e-3,-1.168044e-2,-1.108105e-3
164500.000,32900,on,0.000000e0,-7.135979e-3,-2.984246e-3,4.151733e-3,-1.159570e-2,-1.097768e-3
164750.000,32950,on,0.000000e0,-7.345337e-3,-2.919713e-3,4.425624e-3,-1.153928e-2,-1.047964e-3
165000.000,33000,on,0.000000e0,-7.358687e-3,-2.839034e-3,4.519654e-3,-1.149885e-2,-3.264808e-4
165250.000,33050,on,0.000000e0,-6.954807e-3,-2.829764e-3,4.125043e-3,-1.149817e-2,-8.845463e-4
165500.000,33100,on,0.000000e0,-7.030566e-3,-2.813817e-3,4.216749e-3,-1.150640e-2,-1.113530e-3
165750.000,33150,on,0.000000e0,-6.895167e-3,-2.802047e-3,4.093119e-3,-1.148230e-2,-1.126916e-3
166000.000,33200,on,0.000000e0,-7.406963e-3,-2.749757e-3,4.657206e-3,-1.143782e-2,-7.779001e-5
166250.000,33250,on,0.000000e0,-7.426123e-3,-2.716854e-3,4.709269e-3,-1.140198e-2,-4.182372e-5
166500.000,33300,on,0.000000e0,-6.784014e-3,-2.694321e-3,4.089694e-3,-1.152905e-2,-9.536257e-4
166750.000,33350,on,0.000000e0,-6.754377e-3,-2.668042e-3,4.086335e-3,-1.155298e-2,-9.471104e-4
167000.000,33400,on,0.000000e0,-6.994478e-3,-2.639071e-3,4.355407e-3,-1.148247e-2,-5.669927e-4
167250.000,33450,on,0.000000e0,-6.793725e-3,-2.621982e-3,4.171744e-3,-1.143327e-2,-1.111013e-3
167500.000,33500,on,0.000000e0,-6.669051e-3,-2.603138e-3,4.065913e-3,-1.126916e-2,-1.067006e-3
167750.000,33550,on,0.000000e0,-6.646897e-3,-2.580611e-3,4.066286e-3,-1.119453e-2,-1.040805e-3
168000.000,33600,on,0.000000e0,-6.576143e-3,-2.542927e-3,4.033215e-3,-1.113301e-2,-9.153179e-4
168250.000,33650,on,0.000000e0,-7.309073e-3,-2.479779e-3,4.829294e-3,-1.108260e-2,-4.007271e-4
168500.000,33700,on,0.000000e0,-7.208992e-3,-2.471141e-3,4.737851e-3,-1.108059e-2,-1.077279e-4
168750.000,33750,on,0.000000e0,-7.370518e-3,-2.442357e-3,4.928161e-3,-1.109450e-2,-8.703178e-4
169000.000,33800,on,0.000000e0,-7.352270e-3,-2.409303e-3,4.942968e-3,-1.107914e-2,-6.594040e-4
169250.000,33850,on,0.000000e0,-6.445404e-3,-2.402375e-3,4.043029e-3,-1.109014e-2,-1.033343e-3
169500.000,33900,on,0.000000e0,-6.544045e-3,-2.383265e-3,4.160780e-3,-1.106541e-2,-1.276080e-3
169750.000,33950,on,0.000000e0,-6.428368e-3,-2.362327e-3,4.066041e-3,-1.102971e-2,-1.020107e-3
170000.000,34000,on,0.000000e0,-6.398661e-3,-2.323237e-3,4.075424e-3,-1.100328e-2,-1.011712e-3
170250.000,34050,on,0.000000e0,-6.416514e-3,-2.313971e-3,4.102543e-3,-1.104126e-2,-1.213486e-3
170500.000,34100,on,0.000000e0,-6.625667e-3,-2.266722e-3,4.358944e-3,-1.100792e-2,-4.798118e-4
170750.000,34150,on,0.000000e0,-6.335068e-3,-2.244668e-3,4.090400e-3,-1.099467e-2,-1.236437e-3
171000.000,34200,on,0.000000e0,-6.397735e-3,-2.210347e-3,4.187388e-3,-1.085923e-2,-7.811424e-4
171250.000,34250,on,0.000000e0,-6.270919e-3,-2.200349e-3,4.070570e-3,-1.084342e-2,-1.010622e-3
171500.000,34300,on,0.000000e0,-6.277720e-3,-2.182318e-3,4.095402e-3,-1.079655e-2,-9.830461e-4
171750.000,34350,on,0.000000e0,-6.636322e-3,-2.153772e-3,4.482550e-3,-1.074196e-2,-4.830753e-4
172000.000,34400,on,0.000000e0,-6.302260e-3,-2.131327e-3,4.170933e-3,-1.069563e-2,-1.003489e-3
172250.000,34450,on,0.000000e0,-6.539656e-3,-2.101506e-3,4.438150e-3,-1.061586e-2,-5.203201e-4
172500.000,34500,on,0.000000e0,-6.370330e-3,-2.091600e-3,4.278730e-3,-1.059490e-2,-1.279610e-3
172750.000,34550,on,0.000000e0,-6.233750e-3,-2.073576e-3,4.160174e-3,-1.049534e-2,-9.957087e-4
173000.000,34600,on,0.000000e0,-6.221065e-3,-2.050504e-3,4.170562e-3,-1.043457e-2,-1.263049e-3
173250.000,34650,on,0.000000e0,-6.203668e-3,-2.044122e-3,4.159546e-3,-1.044886e-2,-1.259963e-3
173500.000,34700,on,0.000000e0,-6.562312e-3,-2.001191e-3,4.561121e-3,-1.035544e-2,-4.719420e-4
173750.000,34750,on,0.000000e0,-6.182787e-3,-1.988860e-3,4.193927e-3,-1.045679e-2,-1.077051e-3
174000.000,34800,on,0.000000e0,-6.231744e-3,-1.960274e-3,4.271470e-3,-1.044323e-2,-9.774137e-4
174250.000,34850,on,0.000000e0,-6.241892e-3,-1.954128e-3,4.287763e-3,-1.051378e-2,-1.295317e-3
174500.000,34900,on,0.000000e0,-6.074715e-3,-1.911140e-3,4.163575e-3,-1.051429e-2,-1.119276e-3
174750.000,34950,on,0.000000e0,-6.070923e-3,-1.903699e-3,4.167224e-3,-1.052569e-2,-1.226717e-3
175000.000,35000,on,0.000000e0,-6.114036e-3,-1.881492e-3,4.232544e-3,-1.051321e-2,-1.191017e-3
175250.000,35050,on,0.000000e0,-6.317614e-3,-1.879514e-3,4.438099e-3,-1.051136e-2,-8.338792e-4
175500.000,35100,on,0.000000e0,-6.026766e-3,-1.867958e-3,4.158808e-3,-1.054885e-2,-1.599330e-3
175750.000,35150,on,0.000000e0,-6.040638e-3,-1.830739e-3,4.209899e-3,-1.060291e-2,-1.297979e-3
176000.000,35200,on,0.000000e0,-5.907261e-3,-1.800479e-3,4.106782e-3,-1.063789e-2,-1.429314e-3
176250.000,35250,on,0.000000e0,-5.850404e-3,-1.762331e-3,4.088073e-3,-1.066894e-2,-1.430973e-3
176500.000,35300,on,0.000000e0,-6.437563e-3,-1.720548e-3,4.717015e-3,-1.060398e-2,-6.669219e-4
176750.000,35350,on,0.000000e0,-6.348977e-3,-1.701446e-3,4.647531e-3,-1.060218e-2,-6.027985e-4
177000.000,35400,on,0.000000e0,-6.307370e-3,-1.671273e-3,4.636096e-3,-1.057022e-2,-5.997146e-4
177250.000,35450,on,0.000000e0,-5.770713e-3,-1.646703e-3,4.124010e-3,-1.055120e-2,-1.488447e-3
177500.000,35500,on,0.000000e0,-5.802251e-3,-1.658781e-3,4.143470e-3,-1.051306e-2,-1.852237e-3
177750.000,35550,on,0.000000e0,-5.911359e-3,-1.632562e-3,4.278798e-3,-1.048981e-2,-2.098396e-3
178000.000,35600,on,0.000000e0,-5.608629e-3,-1.597646e-3,4.010983e-3,-1.038189e-2,-1.641618e-3
178250.000,35650,on,0.000000e0,-6.218811e-3,-1.559909e-3,4.658902e-3,-1.024527e-2,-8.068263e-4
178500.000,35700,on,0.000000e0,-6.074428e-3,-1.532773e-3,4.541655e-3,-1.018704e-2,-8.693715e-4
178750.000,35750,on,0.000000e0,-5.481916e-3,-1.531045e-3,3.950871e-3,-1.024898e-2,-2.124355e-3
179000.000,35800,on,0.000000e0,-5.518246e-3,-1.512103e-3,4.006143e-3,-1.023731e-2,-2.172485e-3
179250.000,35850,on,0.000000e0,-5.327886e-3,-1.469026e-3,3.858860e-3,-1.016712e-2,-1.956886e-3
179500.000,35900,on,0.000000e0,-5.279366e-3,-1.441873e-3,3.837493e-3,-1.015159e-2,-1.945210e-3
179750.000,35950,on,0.000000e0,-6.068448e-3,-1.382484e-3,4.685964e-3,-1.004166e-2,-1.607405e-3
180000.000,36000,on,0.000000e0,-6.039107e-3,-1.359868e-3,4.679239e-3,-9.989409e-3,-1.474965e-3
180250.000,36050,on,0.000000e0,-5.770721e-3,-1.340755e-3,4.429966e-3,-9.967525e-3,-1.157516e-3
180500.000,36100,on,0.000000e0,-6.006862e-3,-1.295556e-3,4.711305e-3,-9.864306e-3,-1.726487e-3
180750.000,36150,on,0.000000e0,-6.024878e-3,-1.269155e-3,4.755723e-3,-9.878405e-3,-1.787194e-3
181000.000,36200,on,0.000000e0,-6.166853e-3,-1.249808e-3,4.917045e-3,-9.890699e-3,-2.096732e-3
181250.000,36250,on,0.000000e0,-5.115538e-3,-1.238044e-3,3.877494e-3,-1.001771e-2,-2.477318e-3
181500.000,36300,on,0.000000e0,-4.974940e-3,-1.223949e-3,3.750991e-3,-1.000563e-2,-2.222723e-3
181750.000,36350,on,0.000000e0,-5.029329e-3,-1.177159e-3,3.852169e-3,-9.972793e-3,-2.000462e-3
182000.000,36400,on,0.000000e0,-5.110454e-3,-1.146147e-3,3.964307e-3,-9.964923e-3,-2.775894e-3
182250.000,36450,on,0.000000e0,-5.046948e-3,-1.113125e-3,3.933823e-3,-9.944842e-3,-1.852777e-3
182500.000,36500,on,0.000000e0,-5.844811e-3,-1.083717e-3,4.761094e-3,-9.972334e-3,-2.258520e-3
182750.000,36550,on,0.000000e0,-6.035325e-3,-1.051208e-3,4.984117e-3,-9.884559e-3,-2.596979e-3
183000.000,36600,on,0.000000e0,-5.411565e-3,-1.013825e-3,4.397740e-3,-9.876737e-3,-1.713529e-3
183250.000,36650,on,0.000000e0,-4.659333e-3,-1.003799e-3,3.655534e-3,-9.929436e-3,-2.574651e-3
183500.000,36700,on,0.000000e0,-4.754836e-3,-9.864760e-4,3.768360e-3,-9.862712e-3,-2.896764e-3
183750.000,36750,on,0.000000e0,-4.681661e-3,-9.419794e-4,3.739682e-3,-9.828789e-3,-2.579283e-3
