# v_dc=-9.975797e-2  i_dc=-6.416711e-7  freq=9.283e-4
t_rel_fs,v,i,v_ac,i_ac,actual_i,actual_i_ac,v_cap,is_recording
2.9000e2,-1.136473e-1,-9.927230e-2,-1.388929e-2,-9.927166e-2,0.000000e0,6.960557e-4,-3.432337e1,0
2.9500e2,-1.124716e-1,-9.887894e-2,-1.271367e-2,-9.887830e-2,-2.000000e-1,-1.993039e-1,-3.432337e1,0
3.0000e2,-1.153569e-1,-9.840148e-2,-1.559889e-2,-9.840084e-2,0.000000e0,6.960557e-4,-3.432337e1,0
3.0500e2,-1.280951e-1,-9.784035e-2,-2.833714e-2,-9.783970e-2,0.000000e0,6.960557e-4,-3.432337e1,0
3.1000e2,-1.204683e-1,-9.719599e-2,-2.071031e-2,-9.719535e-2,-2.000000e-1,-1.993039e-1,-3.432337e1,0
3.1500e2,-1.137231e-1,-9.646898e-2,-1.396515e-2,-9.646834e-2,0.000000e0,6.960557e-4,-3.432337e1,0
3.2000e2,-1.133416e-1,-9.565992e-2,-1.358360e-2,-9.565928e-2,-2.000000e-1,-1.993039e-1,-3.432337e1,0
3.2500e2,-1.175674e-1,-9.476950e-2,-1.780944e-2,-9.476886e-2,0.000000e0,6.960557e-4,-3.432337e1,0
3.3000e2,-1.227054e-1,-9.379848e-2,-2.294745e-2,-9.379784e-2,-2.000000e-1,-1.993039e-1,-3.432337e1,0
3.3500e2,-1.260765e-1,-9.274770e-2,-2.631851e-2,-9.274705e-2,0.000000e0,6.960557e-4,-3.432337e1,0
3.4000e2,-1.178378e-1,-9.161802e-2,-1.807988e-2,-9.161738e-2,-2.000000e-1,-1.993039e-1,-3.432337e1,0
3.4500e2,-1.152476e-1,-9.041043e-2,-1.548959e-2,-9.040979e-2,0.000000e0,6.960557e-4,-3.432337e1,0
3.5000e2,-1.272600e-1,-8.912596e-2,-2.750208e-2,-8.912532e-2,-2.000000e-1,-1.993039e-1,-3.432337e1,0
3.5500e2,-1.287907e-1,-8.776568e-2,-2.903269e-2,-8.776504e-2,0.000000e0,6.960557e-4,-3.432337e1,0
3.6000e2,-1.372008e-1,-8.633076e-2,-3.744280e-2,-8.633012e-2,-2.000000e-1,-1.993039e-1,-3.432337e1,0
3.6500e2,-1.340718e-1,-8.482241e-2,-3.431384e-2,-8.482177e-2,0.000000e0,6.960557e-4,-3.432337e1,0
3.7000e2,-1.394562e-1,-8.324193e-2,-3.969827e-2,-8.324129e-2,0.000000e0,6.960557e-4,-3.432337e1,0
3.7500e2,-1.383252e-1,-8.159065e-2,-3.856720e-2,-8.159001e-2,-2.000000e-1,-1.993039e-1,-3.432337e1,0
3.8000e2,-1.355296e-1,-7.986999e-2,-3.577165e-2,-7.986934e-2,0.000000e0,6.960557e-4,-3.432337e1,0
3.8500e2,-1.507134e-1,-7.808138e-2,-5.095546e-2,-7.808074e-2,-2.000000e-1,-1.993039e-1,-3.432337e1,0
3.9000e2,-1.330114e-1,-7.622639e-2,-3.325343e-2,-7.622575e-2,0.000000e0,6.960557e-4,-3.432337e1,0
3.9500e2,-1.586146e-1,-7.430655e-2,-5.885662e-2,-7.430591e-2,0.000000e0,6.960557e-4,-3.432337e1,0
4.0000e2,-1.606893e-1,-7.232353e-2,-6.093136e-2,-7.232289e-2,-2.000000e-1,-1.993039e-1,-3.432337e1,0
4.0500e2,-1.612338e-1,-7.027899e-2,-6.147584e-2,-7.027835e-2,0.000000e0,6.960557e-4,-3.432337e1,0
4.1000e2,-1.593154e-1,-6.817468e-2,-5.955739e-2,-6.817404e-2,0.000000e0,6.960557e-4,-3.432337e1,0
4.1500e2,-1.686777e-1,-6.601239e-2,-6.891972e-2,-6.601175e-2,-2.000000e-1,-1.993039e-1,-3.432337e1,0
4.2000e2,-1.627840e-1,-6.379396e-2,-6.302603e-2,-6.379332e-2,0.000000e0,6.960557e-4,-3.432337e1,0
4.2500e2,-1.489951e-1,-6.152127e-2,-4.923712e-2,-6.152063e-2,0.000000e0,6.960557e-4,-3.432337e1,0
4.3000e2,-1.581969e-1,-5.919625e-2,-5.843897e-2,-5.919561e-2,-2.000000e-1,-1.993039e-1,-3.432337e1,0
4.3500e2,-1.588289e-1,-5.682091e-2,-5.907095e-2,-5.682027e-2,0.000000e0,6.960557e-4,-3.432337e1,0
4.4000e2,-1.604111e-1,-5.439722e-2,-6.065309e-2,-5.439658e-2,0.000000e0,6.960557e-4,-3.432337e1,0
4.4500e2,-1.737720e-1,-5.192729e-2,-7.401407e-2,-5.192665e-2,0.000000e0,6.960557e-4,-3.432337e1,0
4.5000e2,-1.680632e-1,-4.941317e-2,-6.830524e-2,-4.941253e-2,-2.000000e-1,-1.993039e-1,-3.432337e1,0
4.5500e2,-1.703371e-1,-4.685706e-2,-7.057914e-2,-4.685641e-2,0.000000e0,6.960557e-4,-3.432337e1,0
4.6000e2,-1.599652e-1,-4.426106e-2,-6.020719e-2,-4.426042e-2,0.000000e0,6.960557e-4,-3.432337e1,0
4.6500e2,-1.660184e-1,-4.162745e-2,-6.626047e-2,-4.162681e-2,0.000000e0,6.960557e-4,-3.432337e1,0
4.7000e2,-1.508900e-1,-3.895842e-2,-5.113205e-2,-3.895777e-2,-2.000000e-1,-1.993039e-1,-3.432337e1,0
4.7500e2,-1.638508e-1,-3.625626e-2,-6.409285e-2,-3.625562e-2,0.000000e0,6.960557e-4,-3.432337e1,0
4.8000e2,-1.575851e-1,-3.352326e-2,-5.782718e-2,-3.352262e-2,0.000000e0,6.960557e-4,-3.432337e1,0
4.8500e2,-1.625298e-1,-3.076177e-2,-6.277183e-2,-3.076113e-2,0.000000e0,6.960557e-4,-3.432337e1,0
4.9000e2,-1.688046e-1,-2.797409e-2,-6.904666e-2,-2.797345e-2,0.000000e0,6.960557e-4,-3.432337e1,0
4.9500e2,-1.498325e-1,-2.516264e-2,-5.007452e-2,-2.516200e-2,0.000000e0,6.960557e-4,-3.432337e1,0
5.0000e2,-1.564306e-1,-2.232977e-2,-5.667260e-2,-2.232913e-2,0.000000e0,6.960557e-4,-3.432337e1,0
5.0500e2,-1.816670e-1,-1.947793e-2,-8.190906e-2,-1.947729e-2,-2.000000e-1,-1.993039e-1,-3.432337e1,0
5.1000e2,-1.828195e-1,-1.660950e-2,-8.306155e-2,-1.660886e-2,0.000000e0,6.960557e-4,-3.432337e1,0
5.1500e2,-1.752352e-1,-1.372695e-2,-7.547726e-2,-1.372631e-2,0.000000e0,6.960557e-4,-3.432337e1,0
5.2000e2,-1.624350e-1,-1.083275e-2,-6.267706e-2,-1.083210e-2,0.000000e0,6.960557e-4,-3.432337e1,0
5.2500e2,-1.594421e-1,-7.929305e-3,-5.968410e-2,-7.928663e-3,0.000000e0,6.960557e-4,-3.432337e1,0
5.3000e2,-1.671592e-1,-5.019144e-3,-6.740128e-2,-5.018502e-3,0.000000e0,6.960557e-4,-3.432337e1,0
5.3500e2,-1.659890e-1,-2.104691e-3,-6.623100e-2,-2.104049e-3,0.000000e0,6.960557e-4,-3.432337e1,0
5.4000e2,-1.831268e-1,8.115290e-4,-8.336882e-2,8.121707e-4,0.000000e0,6.960557e-4,-3.432337e1,0
5.4500e2,-1.790702e-1,3.727082e-3,-7.931224e-2,3.727724e-3,0.000000e0,6.960557e-4,-3.432337e1,0
5.5000e2,-1.707112e-1,6.639442e-3,-7.095319e-2,6.640084e-3,0.000000e0,6.960557e-4,-3.432337e1,0
5.5500e2,-1.748945e-1,9.546178e-3,-7.513648e-2,9.546820e-3,0.000000e0,6.960557e-4,-3.432337e1,0
5.6000e2,-1.746622e-1,1.244477e-2,-7.490426e-2,1.244541e-2,0.000000e0,6.960557e-4,-3.432337e1,0
5.6500e2,-1.746285e-1,1.533281e-2,-7.487050e-2,1.533345e-2,0.000000e0,6.960557e-4,-3.432337e1,0
5.7000e2,-1.678446e-1,1.820778e-2,-6.808664e-2,1.820842e-2,0.000000e0,6.960557e-4,-3.432337e1,0
5.7500e2,-1.687024e-1,2.106728e-2,-6.894441e-2,2.106793e-2,0.000000e0,6.960557e-4,-3.432337e1,0
5.8000e2,-1.626748e-1,2.390885e-2,-6.291679e-2,2.390949e-2,0.000000e0,6.960557e-4,-3.432337e1,0
5.8500e2,-1.657607e-1,2.673011e-2,-6.600273e-2,2.673075e-2,0.000000e0,6.960557e-4,-3.432337e1,0
5.9000e2,-1.751255e-1,2.952861e-2,-7.536751e-2,2.952925e-2,0.000000e0,6.960557e-4,-3.432337e1,0
5.9500e2,-1.818653e-1,3.230202e-2,-8.210734e-2,3.230266e-2,0.000000e0,6.960557e-4,-3.432337e1,0
6.0000e2,-1.768728e-1,3.504796e-2,-7.711482e-2,3.504860e-2,0.000000e0,6.960557e-4,-3.432337e1,0
6.0500e2,-1.702009e-1,3.776406e-2,-7.044293e-2,3.776471e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
6.1000e2,-1.732000e-1,4.044808e-2,-7.344204e-2,4.044872e-2,0.000000e0,6.960557e-4,-3.432337e1,0
6.1500e2,-1.727848e-1,4.309767e-2,-7.302687e-2,4.309831e-2,0.000000e0,6.960557e-4,-3.432337e1,0
6.2000e2,-1.626397e-1,4.571063e-2,-6.288172e-2,4.571127e-2,0.000000e0,6.960557e-4,-3.432337e1,0
6.2500e2,-1.540705e-1,4.828469e-2,-5.431257e-2,4.828533e-2,0.000000e0,6.960557e-4,-3.432337e1,0
6.3000e2,-1.432645e-1,5.081771e-2,-4.350650e-2,5.081835e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
6.3500e2,-1.411110e-1,5.330748e-2,-4.135300e-2,5.330812e-2,0.000000e0,6.960557e-4,-3.432337e1,0
6.4000e2,-1.507929e-1,5.575195e-2,-5.103490e-2,5.575259e-2,0.000000e0,6.960557e-4,-3.432337e1,0
6.4500e2,-1.467104e-1,5.814897e-2,-4.695238e-2,5.814961e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
6.5000e2,-1.669642e-1,6.049656e-2,-6.720622e-2,6.049721e-2,0.000000e0,6.960557e-4,-3.432337e1,0
6.5500e2,-1.664688e-1,6.279268e-2,-6.671082e-2,6.279332e-2,0.000000e0,6.960557e-4,-3.432337e1,0
6.6000e2,-1.527515e-1,6.503542e-2,-5.299354e-2,6.503606e-2,0.000000e0,6.960557e-4,-3.432337e1,0
6.6500e2,-1.684543e-1,6.722283e-2,-6.869629e-2,6.722347e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
6.7000e2,-1.489464e-1,6.935307e-2,-4.918848e-2,6.935372e-2,0.000000e0,6.960557e-4,-3.432337e1,0
6.7500e2,-1.361642e-1,7.142433e-2,-3.640625e-2,7.142497e-2,0.000000e0,6.960557e-4,-3.432337e1,0
6.8000e2,-1.357339e-1,7.343485e-2,-3.597592e-2,7.343549e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
6.8500e2,-1.297204e-1,7.538293e-2,-2.996241e-2,7.538357e-2,0.000000e0,6.960557e-4,-3.432337e1,0
6.9000e2,-1.387256e-1,7.726688e-2,-3.896767e-2,7.726752e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
6.9500e2,-1.353005e-1,7.908510e-2,-3.554255e-2,7.908575e-2,0.000000e0,6.960557e-4,-3.432337e1,0
7.0000e2,-1.361131e-1,8.083608e-2,-3.635511e-2,8.083672e-2,0.000000e0,6.960557e-4,-3.432337e1,0
7.0500e2,-1.381642e-1,8.251830e-2,-3.840627e-2,8.251894e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
7.1000e2,-1.421169e-1,8.413037e-2,-4.235894e-2,8.413101e-2,0.000000e0,6.960557e-4,-3.432337e1,0
7.1500e2,-1.468425e-1,8.567086e-2,-4.708453e-2,8.567150e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
7.2000e2,-1.424360e-1,8.713849e-2,-4.267803e-2,8.713913e-2,0.000000e0,6.960557e-4,-3.432337e1,0
7.2500e2,-1.398480e-1,8.853201e-2,-4.009006e-2,8.853265e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
7.3000e2,-1.343036e-1,8.985025e-2,-3.454562e-2,8.985090e-2,0.000000e0,6.960557e-4,-3.432337e1,0
7.3500e2,-1.123115e-1,9.109207e-2,-1.255353e-2,9.109271e-2,0.000000e0,6.960557e-4,-3.432337e1,0
7.4000e2,-1.175739e-1,9.225640e-2,-1.781590e-2,9.225705e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
7.4500e2,-1.322292e-1,9.334229e-2,-3.247127e-2,9.334293e-2,0.000000e0,6.960557e-4,-3.432337e1,0
7.5000e2,-1.466361e-1,9.434880e-2,-4.687810e-2,9.434944e-2,0.000000e0,6.960557e-4,-3.432337e1,0
7.5500e2,-1.240738e-1,9.527504e-2,-2.431588e-2,9.527569e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
7.6000e2,-1.113841e-1,9.612027e-2,-1.162617e-2,9.612091e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
7.6500e2,-1.043798e-1,9.688374e-2,-4.621820e-3,9.688439e-2,0.000000e0,6.960557e-4,-3.432337e1,0
7.7000e2,-1.205920e-1,9.756484e-2,-2.083400e-2,9.756548e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
7.7500e2,-9.240191e-2,9.816294e-2,7.356054e-3,9.816358e-2,0.000000e0,6.960557e-4,-3.432337e1,0
7.8000e2,-7.967816e-2,9.867756e-2,2.007981e-2,9.867820e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
7.8500e2,-8.933464e-2,9.910826e-2,1.042333e-2,9.910891e-2,0.000000e0,6.960557e-4,-3.432337e1,0
7.9000e2,-7.606550e-2,9.945466e-2,2.369247e-2,9.945531e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
7.9500e2,-9.645417e-2,9.971649e-2,3.303795e-3,9.971713e-2,0.000000e0,6.960557e-4,-3.432337e1,0
8.0000e2,-1.014054e-1,9.989350e-2,-1.647384e-3,9.989414e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
8.0500e2,-1.050376e-1,9.998556e-2,-5.279609e-3,9.998620e-2,0.000000e0,6.960557e-4,-3.432337e1,0
8.1000e2,-8.666287e-2,9.999260e-2,1.309510e-2,9.999324e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
8.1500e2,-8.665784e-2,9.991457e-2,1.310013e-2,9.991521e-2,0.000000e0,6.960557e-4,-3.432337e1,0
8.2000e2,-9.211868e-2,9.975158e-2,7.639288e-3,9.975223e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
8.2500e2,-8.946092e-2,9.950376e-2,1.029704e-2,9.950440e-2,0.000000e0,6.960557e-4,-3.432337e1,0
8.3000e2,-6.768234e-2,9.917130e-2,3.207563e-2,9.917194e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
8.3500e2,-6.767939e-2,9.875451e-2,3.207858e-2,9.875515e-2,0.000000e0,6.960557e-4,-3.432337e1,0
8.4000e2,-6.116385e-2,9.825373e-2,3.859412e-2,9.825437e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
8.4500e2,-6.543082e-2,9.766937e-2,3.432715e-2,9.767001e-2,0.000000e0,6.960557e-4,-3.432337e1,0
8.5000e2,-6.529558e-2,9.700196e-2,3.446238e-2,9.700260e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
8.5500e2,-7.381522e-2,9.625205e-2,2.594275e-2,9.625270e-2,0.000000e0,6.960557e-4,-3.432337e1,0
8.6000e2,-5.908752e-2,9.542027e-2,4.067045e-2,9.542091e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
8.6500e2,-7.256944e-2,9.450736e-2,2.718853e-2,9.450800e-2,0.000000e0,6.960557e-4,-3.432337e1,0
8.7000e2,-5.906958e-2,9.351406e-2,4.068839e-2,9.351470e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
8.7500e2,-6.202326e-2,9.244123e-2,3.773471e-2,9.244187e-2,0.000000e0,6.960557e-4,-3.432337e1,0
8.8000e2,-4.933362e-2,9.128977e-2,5.042435e-2,9.129041e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
8.8500e2,-5.739610e-2,9.006068e-2,4.236187e-2,9.006132e-2,0.000000e0,6.960557e-4,-3.432337e1,0
8.9000e2,-4.675292e-2,8.875500e-2,5.300505e-2,8.875565e-2,0.000000e0,6.960557e-4,-3.432337e1,0
8.9500e2,-4.046099e-2,8.737385e-2,5.929698e-2,8.737449e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
9.0000e2,-5.386844e-2,8.591834e-2,4.588953e-2,8.591899e-2,0.000000e0,6.960557e-4,-3.432337e1,0
9.0500e2,-5.519571e-2,8.438980e-2,4.456226e-2,8.439044e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
9.1000e2,-3.855637e-2,8.278949e-2,6.120159e-2,8.279013e-2,0.000000e0,6.960557e-4,-3.432337e1,0
9.1500e2,-4.038450e-2,8.111876e-2,5.937347e-2,8.111940e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
9.2000e2,-3.253200e-2,7.937902e-2,6.722597e-2,7.937966e-2,0.000000e0,6.960557e-4,-3.432337e1,0
9.2500e2,-2.884269e-2,7.757180e-2,7.091528e-2,7.757244e-2,0.000000e0,6.960557e-4,-3.432337e1,0
9.3000e2,-2.999979e-2,7.569861e-2,6.975818e-2,7.569925e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
9.3500e2,-3.013648e-2,7.376103e-2,6.962148e-2,7.376167e-2,0.000000e0,6.960557e-4,-3.432337e1,0
9.4000e2,-3.408315e-2,7.176069e-2,6.567482e-2,7.176133e-2,0.000000e0,6.960557e-4,-3.432337e1,0
9.4500e2,-3.879009e-2,6.969935e-2,6.096788e-2,6.969999e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
9.5000e2,-3.623803e-2,6.757873e-2,6.351994e-2,6.757937e-2,0.000000e0,6.960557e-4,-3.432337e1,0
9.5500e2,-3.349012e-2,6.540062e-2,6.626785e-2,6.540126e-2,0.000000e0,6.960557e-4,-3.432337e1,0
9.6000e2,-3.558799e-2,6.316690e-2,6.416998e-2,6.316754e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
9.6500e2,-3.404651e-2,6.087947e-2,6.571146e-2,6.088011e-2,0.000000e0,6.960557e-4,-3.432337e1,0
9.7000e2,-3.118962e-2,5.854026e-2,6.856835e-2,5.854090e-2,0.000000e0,6.960557e-4,-3.432337e1,0
9.7500e2,-2.759498e-2,5.615122e-2,7.216298e-2,5.615186e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
9.8000e2,-1.334301e-2,5.371447e-2,8.641496e-2,5.371511e-2,0.000000e0,6.960557e-4,-3.432337e1,0
9.8500e2,-1.312504e-2,5.123204e-2,8.663293e-2,5.123268e-2,0.000000e0,6.960557e-4,-3.432337e1,0
9.9000e2,-1.989927e-2,4.870604e-2,7.985870e-2,4.870668e-2,0.000000e0,6.960557e-4,-3.432337e1,0
9.9500e2,-1.581790e-2,4.613857e-2,8.394007e-2,4.613921e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
1.0000e3,-1.065697e-2,4.353190e-2,8.910100e-2,4.353254e-2,0.000000e0,6.960557e-4,-3.432337e1,0
1.0050e3,-1.487286e-2,4.088821e-2,8.488510e-2,4.088885e-2,0.000000e0,6.960557e-4,-3.432337e1,0
1.0100e3,-7.629593e-3,3.820974e-2,9.212838e-2,3.821039e-2,0.000000e0,6.960557e-4,-3.432337e1,0
1.0150e3,-9.352135e-3,3.549874e-2,9.040583e-2,3.549938e-2,0.000000e0,6.960557e-4,-3.432337e1,0
1.0200e3,-1.403294e-2,3.275759e-2,8.572503e-2,3.275823e-2,2.000000e-1,2.006961e-1,-3.432337e1,0
1.0250e3,-1.249705e-2,2.998858e-2,8.726092e-2,2.998922e-2,0.000000e0,6.960557e-4,-3.432337e1,0
