t_fs,step,phase,i_applied,v_cell,v_metal_a,v_metal_b,v_bulk_a,v_bulk_b
1213250.000,242650,rest,0.000000e0,-1.811470e-1,-7.985766e-2,1.012894e-1,4.519770e-2,7.111253e-2
1213500.000,242700,rest,0.000000e0,-1.646954e-1,-7.026285e-2,9.443252e-2,4.498548e-2,7.044634e-2
1213750.000,242750,rest,0.000000e0,-1.581740e-1,-6.457127e-2,9.360278e-2,4.550096e-2,7.111806e-2
1214000.000,242800,rest,0.000000e0,-1.609524e-1,-7.316424e-2,8.778818e-2,4.506646e-2,7.102720e-2
1214250.000,242850,rest,0.000000e0,-1.525777e-1,-6.331407e-2,8.926368e-2,4.497673e-2,7.140220e-2
1214500.000,242900,rest,0.000000e0,-1.650970e-1,-6.785056e-2,9.724647e-2,4.614634e-2,7.107288e-2
1214750.000,242950,rest,0.000000e0,-1.627145e-1,-6.825543e-2,9.445906e-2,4.579063e-2,7.163194e-2
1215000.000,243000,rest,0.000000e0,-1.692254e-1,-6.929290e-2,9.993247e-2,4.488447e-2,7.068121e-2
1215250.000,243050,rest,0.000000e0,-1.635389e-1,-7.449496e-2,8.904395e-2,4.596899e-2,7.054314e-2
1215500.000,243100,rest,0.000000e0,-1.675115e-1,-7.706035e-2,9.045115e-2,4.576363e-2,7.160660e-2
1215750.000,243150,rest,0.000000e0,-1.758311e-1,-7.836327e-2,9.746781e-2,4.633497e-2,7.137773e-2
1216000.000,243200,rest,0.000000e0,-1.837152e-1,-8.443761e-2,9.927763e-2,4.540705e-2,7.100309e-2
1216250.000,243250,rest,0.000000e0,-1.548556e-1,-7.413628e-2,8.071934e-2,4.646141e-2,7.123771e-2
1216500.000,243300,rest,0.000000e0,-1.606781e-1,-6.966963e-2,9.100847e-2,4.466545e-2,7.019225e-2
1216750.000,243350,rest,0.000000e0,-1.650718e-1,-7.061118e-2,9.446066e-2,4.519729e-2,7.012635e-2
1217000.000,243400,rest,0.000000e0,-1.728558e-1,-7.325581e-2,9.959998e-2,4.532279e-2,7.126597e-2
1217250.000,243450,rest,0.000000e0,-1.479922e-1,-5.483150e-2,9.316069e-2,4.549594e-2,7.054801e-2
1217500.000,243500,rest,0.000000e0,-1.638025e-1,-7.432826e-2,8.947425e-2,4.575798e-2,7.035393e-2
1217750.000,243550,rest,0.000000e0,-1.606485e-1,-6.679379e-2,9.385474e-2,4.577053e-2,7.033837e-2
1218000.000,243600,rest,0.000000e0,-1.575142e-1,-6.609271e-2,9.142153e-2,4.613381e-2,7.071558e-2
1218250.000,243650,rest,0.000000e0,-1.541113e-1,-6.503084e-2,8.908045e-2,4.658945e-2,7.132379e-2
1218500.000,243700,rest,0.000000e0,-1.668805e-1,-6.914875e-2,9.773171e-2,4.607252e-2,7.106379e-2
1218750.000,243750,rest,0.000000e0,-1.665786e-1,-7.407180e-2,9.250682e-2,4.537708e-2,7.039215e-2
1219000.000,243800,rest,0.000000e0,-1.600153e-1,-6.306712e-2,9.694815e-2,4.561492e-2,7.015400e-2
1219250.000,243850,rest,0.000000e0,-1.538154e-1,-6.587613e-2,8.793924e-2,4.607285e-2,7.132137e-2
1219500.000,243900,rest,0.000000e0,-1.612633e-1,-7.111414e-2,9.014914e-2,4.690924e-2,7.152854e-2
1219750.000,243950,rest,0.000000e0,-1.649540e-1,-6.936345e-2,9.559054e-2,4.561060e-2,7.004291e-2
1220000.000,244000,rest,0.000000e0,-1.593488e-1,-7.007829e-2,8.927054e-2,4.604237e-2,6.966019e-2
1220250.000,244050,rest,0.000000e0,-1.553899e-1,-6.932649e-2,8.606338e-2,4.737911e-2,7.046526e-2
1220500.000,244100,rest,0.000000e0,-1.501535e-1,-6.323787e-2,8.691566e-2,4.678931e-2,7.097866e-2
1220750.000,244150,rest,0.000000e0,-1.539290e-1,-6.810667e-2,8.582231e-2,4.587070e-2,7.033031e-2
1221000.000,244200,rest,0.000000e0,-1.749453e-1,-7.695804e-2,9.798723e-2,4.595629e-2,7.023935e-2
1221250.000,244250,rest,0.000000e0,-1.661798e-1,-7.288568e-2,9.329411e-2,4.672979e-2,7.077438e-2
1221500.000,244300,rest,0.000000e0,-1.669178e-1,-7.868464e-2,8.823317e-2,4.685856e-2,7.032984e-2
1221750.000,244350,rest,0.000000e0,-1.635001e-1,-7.604884e-2,8.745123e-2,4.666281e-2,7.082823e-2
1222000.000,244400,rest,0.000000e0,-1.601225e-1,-6.536701e-2,9.475553e-2,4.671434e-2,7.041894e-2
1222250.000,244450,rest,0.000000e0,-1.683752e-1,-7.049127e-2,9.788393e-2,4.579195e-2,7.018393e-2
1222500.000,244500,rest,0.000000e0,-1.649185e-1,-6.095272e-2,1.039658e-1,4.760693e-2,7.073363e-2
1222750.000,244550,rest,0.000000e0,-1.661886e-1,-6.647191e-2,9.971671e-2,4.688712e-2,7.052678e-2
1223000.000,244600,rest,0.000000e0,-1.581018e-1,-7.051410e-2,8.758766e-2,4.712449e-2,7.011323e-2
1223250.000,244650,rest,0.000000e0,-1.654864e-1,-6.532323e-2,1.001631e-1,4.718567e-2,7.114290e-2
1223500.000,244700,rest,0.000000e0,-1.748052e-1,-7.825853e-2,9.654664e-2,4.652044e-2,6.954862e-2
1223750.000,244750,rest,0.000000e0,-1.470202e-1,-5.874044e-2,8.827978e-2,4.673238e-2,6.944308e-2
1224000.000,244800,rest,0.000000e0,-1.597014e-1,-6.901446e-2,9.068695e-2,4.768451e-2,7.001900e-2
1224250.000,244850,rest,0.000000e0,-1.602658e-1,-6.598180e-2,9.428403e-2,4.752802e-2,7.016870e-2
1224500.000,244900,rest,0.000000e0,-1.707211e-1,-7.849471e-2,9.222642e-2,4.834699e-2,7.100708e-2
1224750.000,244950,rest,0.000000e0,-1.540969e-1,-5.984133e-2,9.425554e-2,4.756116e-2,7.002775e-2
1225000.000,245000,rest,0.000000e0,-1.659345e-1,-6.895670e-2,9.697782e-2,4.698048e-2,7.014610e-2
1225250.000,245050,rest,0.000000e0,-1.638536e-1,-6.465103e-2,9.920253e-2,4.750108e-2,7.011902e-2
1225500.000,245100,rest,0.000000e0,-1.567854e-1,-6.568222e-2,9.110314e-2,4.781177e-2,7.076238e-2
1225750.000,245150,rest,0.000000e0,-1.390142e-1,-5.586331e-2,8.315088e-2,4.721671e-2,7.076627e-2
1226000.000,245200,rest,0.000000e0,-1.603326e-1,-6.680577e-2,9.352688e-2,4.667808e-2,6.960353e-2
1226250.000,245250,rest,0.000000e0,-1.543871e-1,-6.015351e-2,9.423357e-2,4.805750e-2,7.077058e-2
1226500.000,245300,rest,0.000000e0,-1.596194e-1,-5.656501e-2,1.030544e-1,4.800353e-2,6.992577e-2
1226750.000,245350,rest,0.000000e0,-1.670469e-1,-6.635509e-2,1.006919e-1,4.747211e-2,7.110464e-2
1227000.000,245400,rest,0.000000e0,-1.625429e-1,-7.163183e-2,9.091105e-2,4.788105e-2,7.065036e-2
1227250.000,245450,rest,0.000000e0,-1.620270e-1,-6.730708e-2,9.471989e-2,4.628481e-2,7.004576e-2
1227500.000,245500,rest,0.000000e0,-1.620073e-1,-6.637487e-2,9.563242e-2,4.730931e-2,7.062718e-2
1227750.000,245550,rest,0.000000e0,-1.824351e-1,-7.560542e-2,1.068296e-1,4.689780e-2,7.081999e-2
1228000.000,245600,rest,0.000000e0,-1.585156e-1,-6.156950e-2,9.694606e-2,4.620199e-2,6.984033e-2
1228250.000,245650,rest,0.000000e0,-1.569023e-1,-6.020634e-2,9.669600e-2,4.709856e-2,7.113222e-2
1228500.000,245700,rest,0.000000e0,-1.429202e-1,-5.587215e-2,8.704808e-2,4.683797e-2,7.101381e-2
1228750.000,245750,rest,0.000000e0,-1.595967e-1,-6.467199e-2,9.492467e-2,4.651239e-2,7.089318e-2
1229000.000,245800,rest,0.000000e0,-1.583408e-1,-6.502453e-2,9.331631e-2,4.737750e-2,7.109903e-2
1229250.000,245850,rest,0.000000e0,-1.544089e-1,-6.988353e-2,8.452539e-2,4.698437e-2,7.039888e-2
1229500.000,245900,rest,0.000000e0,-1.565498e-1,-6.579437e-2,9.075541e-2,4.726032e-2,7.105979e-2
1229750.000,245950,rest,0.000000e0,-1.610054e-1,-5.488266e-2,1.061227e-1,4.659259e-2,7.080811e-2
1230000.000,246000,rest,0.000000e0,-1.707087e-1,-7.413530e-2,9.657339e-2,4.685932e-2,7.086747e-2
1230250.000,246050,rest,0.000000e0,-1.596742e-1,-6.368456e-2,9.598964e-2,4.665704e-2,7.067351e-2
1230500.000,246100,rest,0.000000e0,-1.684230e-1,-7.187906e-2,9.654393e-2,4.620600e-2,6.982346e-2
1230750.000,246150,rest,0.000000e0,-1.569711e-1,-6.214758e-2,9.482355e-2,4.704919e-2,7.008360e-2
1231000.000,246200,rest,0.000000e0,-1.698981e-1,-7.222915e-2,9.766898e-2,4.698124e-2,6.991614e-2
1231250.000,246250,rest,0.000000e0,-1.704804e-1,-7.402148e-2,9.645896e-2,4.665768e-2,7.067449e-2
1231500.000,246300,rest,0.000000e0,-1.615137e-1,-6.521919e-2,9.629451e-2,4.670290e-2,7.004055e-2
1231750.000,246350,rest,0.000000e0,-1.803609e-1,-7.657656e-2,1.037843e-1,4.571964e-2,7.031860e-2
1232000.000,246400,rest,0.000000e0,-1.652902e-1,-7.009413e-2,9.519606e-2,4.633063e-2,7.088426e-2
1232250.000,246450,rest,0.000000e0,-1.623270e-1,-7.244229e-2,8.988473e-2,4.630386e-2,6.971323e-2
1232500.000,246500,rest,0.000000e0,-1.668102e-1,-6.831908e-2,9.849116e-2,4.699200e-2,6.968091e-2
1232750.000,246550,rest,0.000000e0,-1.592658e-1,-6.426531e-2,9.500048e-2,4.753457e-2,7.060088e-2
1233000.000,246600,rest,0.000000e0,-1.685312e-1,-7.325476e-2,9.527640e-2,4.657811e-2,6.988296e-2
1233250.000,246650,rest,0.000000e0,-1.594310e-1,-6.266759e-2,9.676345e-2,4.605096e-2,6.993385e-2
1233500.000,246700,rest,0.000000e0,-1.466631e-1,-5.540576e-2,9.125733e-2,4.657881e-2,7.034258e-2
1233750.000,246750,rest,0.000000e0,-1.575982e-1,-6.384002e-2,9.375822e-2,4.622696e-2,6.962803e-2
1234000.000,246800,rest,0.000000e0,-1.748351e-1,-7.407207e-2,1.007630e-1,4.722811e-2,7.083916e-2
1234250.000,246850,rest,0.000000e0,-1.589146e-1,-5.852430e-2,1.003903e-1,4.650917e-2,6.974224e-2
1234500.000,246900,rest,0.000000e0,-1.691272e-1,-7.320628e-2,9.592093e-2,4.658223e-2,7.003706e-2
1234750.000,246950,rest,0.000000e0,-1.679074e-1,-7.012688e-2,9.778053e-2,4.560373e-2,7.044799e-2
1235000.000,247000,rest,0.000000e0,-1.561805e-1,-6.116909e-2,9.501138e-2,4.661817e-2,6.922961e-2
1235250.000,247050,rest,0.000000e0,-1.541651e-1,-6.357493e-2,9.059013e-2,4.609596e-2,7.017172e-2
1235500.000,247100,rest,0.000000e0,-1.681687e-1,-6.952344e-2,9.864528e-2,4.630563e-2,7.011948e-2
1235750.000,247150,rest,0.000000e0,-1.656461e-1,-6.839271e-2,9.725336e-2,4.584119e-2,7.051015e-2
1236000.000,247200,rest,0.000000e0,-1.766283e-1,-7.757593e-2,9.905241e-2,4.563892e-2,6.969957e-2
1236250.000,247250,rest,0.000000e0,-1.487262e-1,-5.611677e-2,9.260944e-2,4.567755e-2,7.025221e-2
1236500.000,247300,rest,0.000000e0,-1.675065e-1,-6.853922e-2,9.896732e-2,4.624027e-2,6.994452e-2
1236750.000,247350,rest,0.000000e0,-1.683508e-1,-6.465162e-2,1.036992e-1,4.636700e-2,7.097486e-2
1237000.000,247400,rest,0.000000e0,-1.597841e-1,-6.583577e-2,9.394833e-2,4.689586e-2,7.044163e-2
1237250.000,247450,rest,0.000000e0,-1.666865e-1,-7.086047e-2,9.582599e-2,4.688057e-2,7.021983e-2
1237500.000,247500,rest,0.000000e0,-1.628428e-1,-7.040830e-2,9.243453e-2,4.603062e-2,6.899177e-2
1237750.000,247550,rest,0.000000e0,-1.810446e-1,-8.502918e-2,9.601543e-2,4.693050e-2,7.076955e-2
1238000.000,247600,rest,0.000000e0,-1.725046e-1,-7.818865e-2,9.431591e-2,4.626425e-2,6.932870e-2
1238250.000,247650,rest,0.000000e0,-1.496309e-1,-5.644035e-2,9.319051e-2,4.687649e-2,6.968590e-2
1238500.000,247700,rest,0.000000e0,-1.571197e-1,-6.456950e-2,9.255022e-2,4.680500e-2,6.983183e-2
1238750.000,247750,rest,0.000000e0,-1.752516e-1,-7.841329e-2,9.683833e-2,4.667167e-2,6.949118e-2
1239000.000,247800,rest,0.000000e0,-1.738892e-1,-7.501490e-2,9.887433e-2,4.519901e-2,6.942329e-2
1239250.000,247850,rest,0.000000e0,-1.685208e-1,-6.708983e-2,1.014310e-1,4.574670e-2,6.874877e-2
1239500.000,247900,rest,0.000000e0,-1.656596e-1,-6.620585e-2,9.945372e-2,4.648468e-2,6.903549e-2
1239750.000,247950,rest,0.000000e0,-1.657345e-1,-6.670349e-2,9.903101e-2,4.639597e-2,6.925619e-2
1240000.000,248000,rest,0.000000e0,-1.614530e-1,-7.273296e-2,8.872005e-2,4.536435e-2,6.828737e-2
1240250.000,248050,rest,0.000000e0,-1.662100e-1,-7.058288e-2,9.562712e-2,4.579160e-2,6.858688e-2
1240500.000,248100,rest,0.000000e0,-1.713188e-1,-7.283146e-2,9.848736e-2,4.559237e-2,6.911403e-2
1240750.000,248150,rest,0.000000e0,-1.720955e-1,-7.451324e-2,9.758224e-2,4.534056e-2,6.850976e-2
1241000.000,248200,rest,0.000000e0,-1.591177e-1,-6.132965e-2,9.778801e-2,4.601137e-2,6.845038e-2
1241250.000,248250,rest,0.000000e0,-1.657942e-1,-6.526230e-2,1.005319e-1,4.599166e-2,7.018691e-2
1241500.000,248300,rest,0.000000e0,-1.648974e-1,-7.005078e-2,9.484667e-2,4.569000e-2,6.839822e-2
1241750.000,248350,rest,0.000000e0,-1.522693e-1,-6.556377e-2,8.670554e-2,4.497479e-2,6.797919e-2
1242000.000,248400,rest,0.000000e0,-1.584691e-1,-6.139607e-2,9.707298e-2,4.594574e-2,6.972022e-2
1242250.000,248450,rest,0.000000e0,-1.628941e-1,-7.148428e-2,9.140979e-2,4.465516e-2,6.902470e-2
1242500.000,248500,rest,0.000000e0,-1.717626e-1,-7.458574e-2,9.717681e-2,4.497213e-2,6.982860e-2
1242750.000,248550,rest,0.000000e0,-1.563854e-1,-6.380482e-2,9.258062e-2,4.504237e-2,6.914472e-2
1243000.000,248600,rest,0.000000e0,-1.585299e-1,-7.133695e-2,8.719296e-2,4.516491e-2,6.950948e-2
1243250.000,248650,rest,0.000000e0,-1.602728e-1,-6.134387e-2,9.892892e-2,4.539704e-2,6.949388e-2
1243500.000,248700,rest,0.000000e0,-1.629749e-1,-6.856380e-2,9.441113e-2,4.713117e-2,7.075693e-2
1243750.000,248750,rest,0.000000e0,-1.591173e-1,-5.803503e-2,1.010822e-1,4.495616e-2,6.921431e-2
1244000.000,248800,rest,0.000000e0,-1.593243e-1,-6.315206e-2,9.617226e-2,4.557064e-2,7.059234e-2
1244250.000,248850,rest,0.000000e0,-1.413589e-1,-4.862656e-2,9.273229e-2,4.553419e-2,6.959441e-2
1244500.000,248900,rest,0.000000e0,-1.700568e-1,-6.883203e-2,1.012248e-1,4.557323e-2,6.960961e-2
1244750.000,248950,rest,0.000000e0,-1.625036e-1,-6.845574e-2,9.404783e-2,4.510559e-2,6.931953e-2
1245000.000,249000,rest,0.000000e0,-1.648489e-1,-6.582850e-2,9.902038e-2,4.549749e-2,6.981476e-2
1245250.000,249050,rest,0.000000e0,-1.722472e-1,-7.530064e-2,9.694660e-2,4.594816e-2,7.070781e-2
1245500.000,249100,rest,0.000000e0,-1.744051e-1,-7.352302e-2,1.008821e-1,4.663449e-2,7.094642e-2
1245750.000,249150,rest,0.000000e0,-1.703612e-1,-7.364471e-2,9.671644e-2,4.557751e-2,6.976038e-2
1246000.000,249200,rest,0.000000e0,-1.640392e-1,-6.466097e-2,9.937824e-2,4.461371e-2,6.845446e-2
1246250.000,249250,rest,0.000000e0,-1.626127e-1,-6.573578e-2,9.687694e-2,4.585271e-2,6.991762e-2
1246500.000,249300,rest,0.000000e0,-1.521667e-1,-5.747120e-2,9.469546e-2,4.496748e-2,6.949504e-2
1246750.000,249350,rest,0.000000e0,-1.677967e-1,-7.041436e-2,9.738231e-2,4.512582e-2,6.947199e-2
1247000.000,249400,rest,0.000000e0,-1.590501e-1,-6.138507e-2,9.766506e-2,4.497908e-2,7.026436e-2
1247250.000,249450,rest,0.000000e0,-1.654779e-1,-6.889927e-2,9.657860e-2,4.520498e-2,6.930508e-2
1247500.000,249500,rest,0.000000e0,-1.687732e-1,-7.464322e-2,9.413000e-2,4.536046e-2,7.005880e-2
1247750.000,249550,rest,0.000000e0,-1.769270e-1,-7.681650e-2,1.001105e-1,4.515107e-2,6.955333e-2
1248000.000,249600,rest,0.000000e0,-1.639625e-1,-7.334817e-2,9.061430e-2,4.568953e-2,6.967791e-2
1248250.000,249650,rest,0.000000e0,-1.744414e-1,-7.891315e-2,9.552827e-2,4.479805e-2,6.962023e-2
1248500.000,249700,rest,0.000000e0,-1.726440e-1,-7.155050e-2,1.010935e-1,4.468638e-2,6.904574e-2
1248750.000,249750,rest,0.000000e0,-1.609229e-1,-6.439455e-2,9.652839e-2,4.535885e-2,7.038289e-2
1249000.000,249800,rest,0.000000e0,-1.632935e-1,-6.708026e-2,9.621323e-2,4.446116e-2,6.818623e-2
1249250.000,249850,rest,0.000000e0,-1.508648e-1,-6.371352e-2,8.715125e-2,4.470924e-2,6.909042e-2
1249500.000,249900,rest,0.000000e0,-1.670526e-1,-7.105336e-2,9.599920e-2,4.374296e-2,6.872357e-2
1249750.000,249950,rest,0.000000e0,-1.466710e-1,-5.085117e-2,9.581978e-2,4.422966e-2,6.934636e-2
1250000.000,250000,rest,0.000000e0,-1.626824e-1,-6.691303e-2,9.576932e-2,4.413693e-2,6.903105e-2
1250250.000,250050,rest,0.000000e0,-1.791499e-1,-7.866500e-2,1.004849e-1,4.473019e-2,6.905732e-2
1250500.000,250100,rest,0.000000e0,-1.533979e-1,-5.747215e-2,9.592579e-2,4.537084e-2,6.951611e-2
1250750.000,250150,rest,0.000000e0,-1.653765e-1,-7.160743e-2,9.376910e-2,4.495203e-2,6.999165e-2
1251000.000,250200,rest,0.000000e0,-1.622993e-1,-7.098035e-2,9.131899e-2,4.481152e-2,7.043798e-2
1251250.000,250250,rest,0.000000e0,-1.607750e-1,-6.990256e-2,9.087248e-2,4.443408e-2,6.930272e-2
1251500.000,250300,rest,0.000000e0,-1.742281e-1,-7.267047e-2,1.015577e-1,4.531943e-2,7.064299e-2
1251750.000,250350,rest,0.000000e0,-1.531672e-1,-6.092248e-2,9.224477e-2,4.427209e-2,6.981179e-2
1252000.000,250400,rest,0.000000e0,-1.660078e-1,-6.915934e-2,9.684847e-2,4.424109e-2,6.971183e-2
1252250.000,250450,rest,0.000000e0,-1.676735e-1,-6.939165e-2,9.828182e-2,4.541882e-2,7.026287e-2
1252500.000,250500,rest,0.000000e0,-1.626304e-1,-7.223385e-2,9.039654e-2,4.499223e-2,7.050575e-2
1252750.000,250550,rest,0.000000e0,-1.488509e-1,-6.627872e-2,8.257218e-2,4.410556e-2,6.936637e-2
1253000.000,250600,rest,0.000000e0,-1.662847e-1,-7.207080e-2,9.421390e-2,4.489984e-2,6.984407e-2
1253250.000,250650,rest,0.000000e0,-1.579591e-1,-5.986945e-2,9.808962e-2,4.531081e-2,7.138196e-2
1253500.000,250700,rest,0.000000e0,-1.719080e-1,-7.455717e-2,9.735080e-2,4.723216e-2,7.203697e-2
1253750.000,250750,rest,0.000000e0,-1.620587e-1,-6.176348e-2,1.002952e-1,4.548461e-2,7.178599e-2
1254000.000,250800,rest,0.000000e0,-1.444991e-1,-6.077497e-2,8.372414e-2,4.520571e-2,7.020387e-2
1254250.000,250850,rest,0.000000e0,-1.635636e-1,-6.074753e-2,1.028161e-1,4.494078e-2,7.087413e-2
1254500.000,250900,rest,0.000000e0,-1.648846e-1,-7.580338e-2,8.908121e-2,4.448329e-2,7.013759e-2
1254750.000,250950,rest,0.000000e0,-1.553580e-1,-6.546473e-2,8.989333e-2,4.459784e-2,7.005725e-2
1255000.000,251000,rest,0.000000e0,-1.699344e-1,-6.644884e-2,1.034856e-1,4.480490e-2,7.054370e-2
1255250.000,251050,rest,0.000000e0,-1.595502e-1,-5.957000e-2,9.998023e-2,4.400848e-2,7.030258e-2
1255500.000,251100,rest,0.000000e0,-1.672828e-1,-6.915501e-2,9.812783e-2,4.479741e-2,7.073677e-2
1255750.000,251150,rest,0.000000e0,-1.674478e-1,-6.598040e-2,1.014674e-1,4.426116e-2,7.056148e-2
1256000.000,251200,rest,0.000000e0,-1.623122e-1,-6.909062e-2,9.322156e-2,4.478362e-2,7.053616e-2
1256250.000,251250,rest,0.000000e0,-1.632948e-1,-6.702884e-2,9.626598e-2,4.388902e-2,6.987765e-2
1256500.000,251300,rest,0.000000e0,-1.713635e-1,-7.453579e-2,9.682770e-2,4.474472e-2,7.046854e-2
1256750.000,251350,rest,0.000000e0,-1.678107e-1,-7.490975e-2,9.290098e-2,4.443513e-2,6.972361e-2
1257000.000,251400,rest,0.000000e0,-1.781633e-1,-8.505531e-2,9.310795e-2,4.475777e-2,7.059767e-2
1257250.000,251450,rest,0.000000e0,-1.648947e-1,-7.155728e-2,9.333746e-2,4.513463e-2,7.026369e-2
1257500.000,251500,rest,0.000000e0,-1.672083e-1,-6.994988e-2,9.725837e-2,4.487995e-2,7.025638e-2
1257750.000,251550,rest,0.000000e0,-1.683692e-1,-6.784198e-2,1.005272e-1,4.547902e-2,7.181156e-2
1258000.000,251600,rest,0.000000e0,-1.810498e-1,-8.222020e-2,9.882960e-2,4.545523e-2,7.152157e-2
1258250.000,251650,rest,0.000000e0,-1.725909e-1,-7.341445e-2,9.917640e-2,4.432385e-2,6.988507e-2
1258500.000,251700,rest,0.000000e0,-1.443186e-1,-5.829082e-2,8.602781e-2,4.466515e-2,7.043123e-2
1258750.000,251750,rest,0.000000e0,-1.640992e-1,-6.782424e-2,9.627493e-2,4.471254e-2,7.140674e-2
1259000.000,251800,rest,0.000000e0,-1.632052e-1,-6.466149e-2,9.854375e-2,4.507593e-2,7.147402e-2
1259250.000,251850,rest,0.000000e0,-1.663470e-1,-6.911423e-2,9.723277e-2,4.452884e-2,7.037394e-2
1259500.000,251900,rest,0.000000e0,-1.443766e-1,-5.101718e-2,9.335941e-2,4.516623e-2,7.090227e-2
1259750.000,251950,rest,0.000000e0,-1.584302e-1,-6.566400e-2,9.276618e-2,4.421514e-2,7.105555e-2
1260000.000,252000,rest,0.000000e0,-1.607656e-1,-7.256794e-2,8.819763e-2,4.601193e-2,7.068150e-2
1260250.000,252050,rest,0.000000e0,-1.836493e-1,-8.116924e-2,1.024801e-1,4.519598e-2,7.159226e-2
1260500.000,252100,rest,0.000000e0,-1.839178e-1,-8.445367e-2,9.946412e-2,4.556740e-2,7.196035e-2
1260750.000,252150,rest,0.000000e0,-1.623026e-1,-6.192955e-2,1.003730e-1,4.521747e-2,7.104906e-2
1261000.000,252200,rest,0.000000e0,-1.565052e-1,-6.183398e-2,9.467126e-2,4.539686e-2,7.215796e-2
1261250.000,252250,rest,0.000000e0,-1.687541e-1,-7.647195e-2,9.228215e-2,4.541924e-2,7.124083e-2
1261500.000,252300,rest,0.000000e0,-1.600012e-1,-6.820683e-2,9.179433e-2,4.547363e-2,7.196488e-2
1261750.000,252350,rest,0.000000e0,-1.609184e-1,-6.896865e-2,9.194972e-2,4.501924e-2,7.136738e-2
1262000.000,252400,rest,0.000000e0,-1.696443e-1,-7.319525e-2,9.644908e-2,4.584939e-2,7.204171e-2
1262250.000,252450,rest,0.000000e0,-1.614408e-1,-6.152686e-2,9.991392e-2,4.487052e-2,7.059727e-2
1262500.000,252500,rest,0.000000e0,-1.713777e-1,-7.150028e-2,9.987743e-2,4.511142e-2,7.139351e-2
1262750.000,252550,rest,0.000000e0,-1.653696e-1,-6.524757e-2,1.001221e-1,4.514591e-2,7.234526e-2
1263000.000,252600,rest,0.000000e0,-1.602693e-1,-7.261723e-2,8.765204e-2,4.578955e-2,7.295793e-2
1263250.000,252650,rest,0.000000e0,-1.692493e-1,-7.254127e-2,9.670800e-2,4.553541e-2,7.206801e-2
1263500.000,252700,rest,0.000000e0,-1.654612e-1,-6.399862e-2,1.014626e-1,4.514648e-2,7.226256e-2
1263750.000,252750,rest,0.000000e0,-1.776000e-1,-7.624238e-2,1.013576e-1,4.521612e-2,7.195189e-2
1264000.000,252800,rest,0.000000e0,-1.659687e-1,-6.597500e-2,9.999369e-2,4.384279e-2,7.085658e-2
1264250.000,252850,rest,0.000000e0,-1.592316e-1,-6.783319e-2,9.139845e-2,4.572248e-2,7.212835e-2
1264500.000,252900,rest,0.000000e0,-1.645472e-1,-6.646894e-2,9.807824e-2,4.576741e-2,7.220909e-2
1264750.000,252950,rest,0.000000e0,-1.491558e-1,-5.903073e-2,9.012508e-2,4.485147e-2,7.142168e-2
1265000.000,253000,rest,0.000000e0,-1.614830e-1,-6.577294e-2,9.571003e-2,4.421619e-2,7.097701e-2
1265250.000,253050,rest,0.000000e0,-1.514376e-1,-6.062916e-2,9.080842e-2,4.541306e-2,7.167199e-2
1265500.000,253100,rest,0.000000e0,-1.662730e-1,-6.952596e-2,9.674701e-2,4.504434e-2,7.240739e-2
1265750.000,253150,rest,0.000000e0,-1.483923e-1,-6.274395e-2,8.564833e-2,4.433347e-2,7.189347e-2
1266000.000,253200,rest,0.000000e0,-1.722642e-1,-7.389811e-2,9.836613e-2,4.517857e-2,7.200312e-2
1266250.000,253250,rest,0.000000e0,-1.530518e-1,-5.544732e-2,9.760446e-2,4.498335e-2,7.093851e-2
1266500.000,253300,rest,0.000000e0,-1.548295e-1,-6.377751e-2,9.105203e-2,4.416446e-2,7.168803e-2
1266750.000,253350,rest,0.000000e0,-1.663409e-1,-7.405435e-2,9.228660e-2,4.497375e-2,7.111291e-2
1267000.000,253400,rest,0.000000e0,-1.741737e-1,-7.906389e-2,9.510978e-2,4.504440e-2,7.087664e-2
1267250.000,253450,rest,0.000000e0,-1.819677e-1,-8.256626e-2,9.940142e-2,4.634328e-2,7.255159e-2
1267500.000,253500,rest,0.000000e0,-1.648391e-1,-6.439155e-2,1.004475e-1,4.535338e-2,7.222153e-2
1267750.000,253550,rest,0.000000e0,-1.556937e-1,-6.740219e-2,8.829147e-2,4.467813e-2,7.087363e-2
1268000.000,253600,rest,0.000000e0,-1.518848e-1,-5.833891e-2,9.354591e-2,4.510156e-2,7.074285e-2
1268250.000,253650,rest,0.000000e0,-1.571309e-1,-6.222342e-2,9.490748e-2,4.641102e-2,7.183556e-2
1268500.000,253700,rest,0.000000e0,-1.597594e-1,-6.979346e-2,8.996589e-2,4.601962e-2,7.168203e-2
1268750.000,253750,rest,0.000000e0,-1.630325e-1,-6.776153e-2,9.527093e-2,4.462253e-2,7.082216e-2
1269000.000,253800,rest,0.000000e0,-1.569511e-1,-6.216712e-2,9.478397e-2,4.491607e-2,7.108655e-2
1269250.000,253850,rest,0.000000e0,-1.706944e-1,-7.401103e-2,9.668342e-2,4.518828e-2,7.069406e-2
1269500.000,253900,rest,0.000000e0,-1.717113e-1,-7.145326e-2,1.002580e-1,4.584920e-2,7.064227e-2
1269750.000,253950,rest,0.000000e0,-1.562855e-1,-6.033814e-2,9.594738e-2,4.416751e-2,7.070632e-2
1270000.000,254000,rest,0.000000e0,-1.533929e-1,-6.023563e-2,9.315731e-2,4.511141e-2,7.175244e-2
