t_fs,step,phase,i_applied,v_cell
77000.000,15400,on,1.000000e-5,-7.530639e-3
77500.000,15500,on,1.000000e-5,-7.668013e-3
78000.000,15600,on,1.000000e-5,-7.774815e-3
78500.000,15700,on,1.000000e-5,-8.201005e-3
79000.000,15800,on,1.000000e-5,-7.853476e-3
79500.000,15900,on,1.000000e-5,-7.906268e-3
80000.000,16000,on,1.000000e-5,-7.897941e-3
80500.000,16100,on,1.000000e-5,-7.968951e-3
81000.000,16200,on,1.000000e-5,-7.908189e-3
81500.000,16300,on,1.000000e-5,-7.919580e-3
82000.000,16400,on,1.000000e-5,-7.799166e-3
82500.000,16500,on,1.000000e-5,-7.753389e-3
83000.000,16600,on,1.000000e-5,-7.675968e-3
83500.000,16700,on,1.000000e-5,-7.698134e-3
84000.000,16800,on,1.000000e-5,-7.699070e-3
84500.000,16900,on,1.000000e-5,-7.659258e-3
85000.000,17000,on,1.000000e-5,-7.594500e-3
85500.000,17100,on,1.000000e-5,-7.527050e-3
86000.000,17200,on,1.000000e-5,-7.454304e-3
86500.000,17300,on,1.000000e-5,-7.419969e-3
87000.000,17400,on,1.000000e-5,-7.334454e-3
87500.000,17500,on,1.000000e-5,-7.325530e-3
88000.000,17600,on,1.000000e-5,-7.328675e-3
88500.000,17700,on,1.000000e-5,-7.222191e-3
89000.000,17800,on,1.000000e-5,-7.156506e-3
89500.000,17900,on,1.000000e-5,-7.164899e-3
90000.000,18000,on,1.000000e-5,-7.174416e-3
90500.000,18100,on,1.000000e-5,-7.197367e-3
91000.000,18200,on,1.000000e-5,-7.186461e-3
91500.000,18300,on,1.000000e-5,-7.301251e-3
92000.000,18400,on,1.000000e-5,-7.414908e-3
92500.000,18500,on,1.000000e-5,-7.484250e-3
93000.000,18600,on,1.000000e-5,-7.483369e-3
93500.000,18700,on,1.000000e-5,-7.543460e-3
94000.000,18800,on,1.000000e-5,-7.626584e-3
94500.000,18900,on,1.000000e-5,-7.648355e-3
95000.000,19000,on,1.000000e-5,-7.715861e-3
95500.000,19100,on,1.000000e-5,-7.758234e-3
96000.000,19200,on,1.000000e-5,-7.775029e-3
96500.000,19300,on,1.000000e-5,-7.837502e-3
97000.000,19400,on,1.000000e-5,-7.828566e-3
97500.000,19500,on,1.000000e-5,-7.673363e-3
98000.000,19600,on,1.000000e-5,-7.463896e-3
98500.000,19700,on,1.000000e-5,-7.391320e-3
99000.000,19800,on,1.000000e-5,-7.565732e-3
99500.000,19900,on,1.000000e-5,-7.604740e-3
100000.000,20000,on,1.000000e-5,-7.688366e-3
100500.000,20100,on,1.000000e-5,-7.811096e-3
101000.000,20200,on,1.000000e-5,-8.047631e-3
101500.000,20300,on,1.000000e-5,-8.028135e-3
102000.000,20400,on,1.000000e-5,-7.973813e-3
102500.000,20500,on,1.000000e-5,-7.887403e-3
103000.000,20600,on,1.000000e-5,-7.863790e-3
103500.000,20700,on,1.000000e-5,-7.802301e-3
104000.000,20800,on,1.000000e-5,-7.821065e-3
104500.000,20900,on,1.000000e-5,-7.820560e-3
105000.000,21000,on,1.000000e-5,-1.136705e-2
105500.000,21100,on,1.000000e-5,-1.154835e-2
106000.000,21200,on,1.000000e-5,-1.163486e-2
106500.000,21300,on,1.000000e-5,-1.119502e-2
107000.000,21400,on,1.000000e-5,-8.968569e-3
107500.000,21500,on,1.000000e-5,-9.510209e-3
108000.000,21600,on,1.000000e-5,-9.374915e-3
108500.000,21700,on,1.000000e-5,-9.426188e-3
109000.000,21800,on,1.000000e-5,-9.606414e-3
109500.000,21900,on,1.000000e-5,-9.211392e-3
110000.000,22000,on,1.000000e-5,-9.142503e-3
110500.000,22100,on,1.000000e-5,-9.125196e-3
111000.000,22200,on,1.000000e-5,-9.342292e-3
111500.000,22300,on,1.000000e-5,-9.348352e-3
112000.000,22400,on,1.000000e-5,-8.905850e-3
112500.000,22500,on,1.000000e-5,-8.873953e-3
113000.000,22600,on,1.000000e-5,-8.774241e-3
113500.000,22700,on,1.000000e-5,-8.709328e-3
114000.000,22800,on,1.000000e-5,-8.602461e-3
114500.000,22900,on,1.000000e-5,-8.435935e-3
115000.000,23000,on,1.000000e-5,-8.491945e-3
115500.000,23100,on,1.000000e-5,-8.663259e-3
116000.000,23200,on,1.000000e-5,-8.562727e-3
116500.000,23300,on,1.000000e-5,-8.304351e-3
117000.000,23400,on,1.000000e-5,-8.443467e-3
117500.000,23500,on,1.000000e-5,-8.368302e-3
118000.000,23600,on,1.000000e-5,-8.498341e-3
118500.000,23700,on,1.000000e-5,-8.495161e-3
119000.000,23800,on,1.000000e-5,-8.041960e-3
119500.000,23900,on,1.000000e-5,-8.014394e-3
120000.000,24000,on,1.000000e-5,-7.963346e-3
120500.000,24100,on,1.000000e-5,-7.976742e-3
121000.000,24200,on,1.000000e-5,-7.864092e-3
121500.000,24300,on,1.000000e-5,-7.970000e-3
122000.000,24400,on,1.000000e-5,-7.770283e-3
122500.000,24500,on,1.000000e-5,-7.871259e-3
123000.000,24600,on,1.000000e-5,-7.633068e-3
123500.000,24700,on,1.000000e-5,-8.229473e-3
124000.000,24800,on,1.000000e-5,-7.707786e-3
124500.000,24900,on,1.000000e-5,-7.780205e-3
125000.000,25000,on,1.000000e-5,-8.205404e-3
125500.000,25100,on,1.000000e-5,-7.531898e-3
126000.000,25200,on,1.000000e-5,-7.852444e-3
126500.000,25300,on,1.000000e-5,-7.395989e-3
127000.000,25400,on,1.000000e-5,-7.342047e-3
127500.000,25500,on,1.000000e-5,-7.286653e-3
128000.000,25600,on,1.000000e-5,-7.275021e-3
128500.000,25700,on,1.000000e-5,-7.549010e-3
129000.000,25800,on,1.000000e-5,-7.141777e-3
129500.000,25900,on,1.000000e-5,-7.321469e-3
130000.000,26000,on,1.000000e-5,-7.144997e-3
130500.000,26100,on,1.000000e-5,-7.779296e-3
131000.000,26200,on,1.000000e-5,-7.316386e-3
131500.000,26300,on,1.000000e-5,-7.401834e-3
132000.000,26400,on,1.000000e-5,-7.288547e-3
132500.000,26500,on,1.000000e-5,-7.074163e-3
133000.000,26600,on,1.000000e-5,-6.713760e-3
133500.000,26700,on,1.000000e-5,-7.063460e-3
134000.000,26800,on,1.000000e-5,-6.630433e-3
134500.000,26900,on,1.000000e-5,-6.901426e-3
135000.000,27000,on,1.000000e-5,-6.727126e-3
135500.000,27100,on,1.000000e-5,-6.472629e-3
136000.000,27200,on,1.000000e-5,-6.431896e-3
136500.000,27300,on,1.000000e-5,-6.502183e-3
137000.000,27400,on,1.000000e-5,-7.195317e-3
137500.000,27500,on,1.000000e-5,-6.281237e-3
138000.000,27600,on,1.000000e-5,-6.218404e-3
138500.000,27700,on,1.000000e-5,-6.162574e-3
139000.000,27800,on,1.000000e-5,-6.349766e-3
139500.000,27900,on,1.000000e-5,-6.093373e-3
140000.000,28000,on,1.000000e-5,-5.807688e-3
140500.000,28100,on,1.000000e-5,-5.939586e-3
141000.000,28200,on,1.000000e-5,-5.688792e-3
141500.000,28300,on,1.000000e-5,-5.527842e-3
142000.000,28400,on,1.000000e-5,-5.563918e-3
142500.000,28500,on,1.000000e-5,-6.233999e-3
143000.000,28600,on,1.000000e-5,-6.054661e-3
143500.000,28700,on,1.000000e-5,-5.838384e-3
