step,time_fs,phase,ac_value,applied_i,v_cell_calc,v_cell_eis,foil_a_de,foil_b_de
25560,177800.00,0.120392,7.206094e-3,-7.206094e-3,1.029439e0,1.596944e-1,0,0
25561,177805.00,0.120889,7.235690e-3,-7.235690e-3,1.029453e0,1.599447e-1,0,0
25562,177810.00,0.121385,7.265226e-3,-7.265226e-3,1.027843e0,1.605554e-1,0,0
25563,177815.00,0.121881,7.294817e-3,-7.294817e-3,1.031481e0,1.602160e-1,0,0
25564,177820.00,0.122377,7.324351e-3,-7.324351e-3,1.028829e0,1.634765e-1,0,0
25565,177825.00,0.122874,7.353939e-3,-7.353939e-3,1.028770e0,1.641480e-1,0,0
25566,177830.00,0.123370,7.383468e-3,-7.383468e-3,1.025668e0,1.648399e-1,0,0
25567,177835.00,0.123867,7.413052e-3,-7.413052e-3,1.017309e0,1.651270e-1,0,0
25568,177840.00,0.124363,7.442578e-3,-7.442578e-3,1.016391e0,1.653901e-1,0,0
25569,177845.00,0.124860,7.472159e-3,-7.472159e-3,1.016441e0,1.654006e-1,0,0
25570,177850.00,0.125356,7.501681e-3,-7.501681e-3,1.015236e0,1.652643e-1,0,0
25571,177855.00,0.125852,7.531201e-3,-7.531201e-3,9.929919e-1,1.651956e-1,0,0
25572,177860.00,0.126348,7.560776e-3,-7.560776e-3,9.947094e-1,1.656150e-1,0,0
25573,177865.00,0.126844,7.590293e-3,-7.590293e-3,9.935794e-1,1.661742e-1,0,0
25574,177870.00,0.127341,7.619864e-3,-7.619864e-3,1.013241e0,1.663418e-1,0,0
25575,177875.00,0.127837,7.649377e-3,-7.649377e-3,1.016054e0,1.670926e-1,0,0
25576,177880.00,0.128334,7.678944e-3,-7.678944e-3,1.015154e0,1.664237e-1,0,0
25577,177885.00,0.128830,7.708454e-3,-7.708454e-3,1.014304e0,1.625201e-1,0,0
25578,177890.00,0.129327,7.738017e-3,-7.738017e-3,1.014843e0,1.622155e-1,0,0
25579,177895.00,0.129823,7.767522e-3,-7.767522e-3,1.013731e0,1.629143e-1,0,0
25580,177900.00,0.130320,7.797083e-3,-7.797083e-3,1.011503e0,1.632759e-1,0,0
25581,177905.00,0.130816,7.826583e-3,-7.826583e-3,9.985433e-1,1.635718e-1,0,0
25582,177910.00,0.131312,7.856140e-3,-7.856140e-3,1.001678e0,1.626213e-1,0,0
25583,177915.00,0.131808,7.885638e-3,-7.885638e-3,9.980441e-1,1.653581e-1,0,0
25584,177920.00,0.132305,7.915189e-3,-7.915189e-3,9.981376e-1,1.659208e-1,0,0
25585,177925.00,0.132801,7.944684e-3,-7.944684e-3,9.987225e-1,1.658728e-1,0,0
25586,177930.00,0.133298,7.974233e-3,-7.974233e-3,1.018279e0,1.659927e-1,0,0
25587,177935.00,0.133794,8.003721e-3,-8.003721e-3,1.018600e0,1.666810e-1,0,0
25588,177940.00,0.134291,8.033266e-3,-8.033266e-3,1.018274e0,1.657560e-1,0,0
25589,177945.00,0.134787,8.062752e-3,-8.062752e-3,1.026489e0,1.662246e-1,0,0
25590,177950.00,0.135283,8.092293e-3,-8.092293e-3,1.032535e0,1.608352e-1,0,0
25591,177955.00,0.135779,8.121775e-3,-8.121775e-3,1.031548e0,1.660744e-1,0,0
25592,177960.00,0.136276,8.151310e-3,-8.151310e-3,1.038799e0,1.706241e-1,0,0
25593,177965.00,0.136772,8.180789e-3,-8.180789e-3,1.041174e0,1.713033e-1,0,0
25594,177970.00,0.137269,8.210321e-3,-8.210321e-3,1.040036e0,1.710588e-1,0,0
25595,177975.00,0.137765,8.239795e-3,-8.239795e-3,1.040538e0,1.712260e-1,0,0
