t_fs,step,phase,i_applied,v_cell,v_metal_a,v_metal_b,v_bulk_a,v_bulk_b
59250.000,11850,on,1.000000e-4,-9.849632e-3,2.222331e-3,1.207196e-2,1.350940e-3,2.967448e-3
59275.000,11855,on,1.000000e-4,-9.798532e-3,2.212848e-3,1.201138e-2,1.328011e-3,2.912345e-3
59300.000,11860,on,1.000000e-4,-9.957926e-3,2.210048e-3,1.216797e-2,1.324501e-3,2.789710e-3
59325.000,11865,on,1.000000e-4,-9.664614e-3,2.205730e-3,1.187034e-2,1.323169e-3,2.461901e-3
59350.000,11870,on,1.000000e-4,-9.564623e-3,2.195904e-3,1.176053e-2,1.303796e-3,2.330292e-3
59375.000,11875,on,1.000000e-4,-9.428438e-3,2.191877e-3,1.162031e-2,1.323791e-3,2.553787e-3
59400.000,11880,on,1.000000e-4,-9.474013e-3,2.169126e-3,1.164314e-2,1.329853e-3,2.517159e-3
59425.000,11885,on,1.000000e-4,-9.809203e-3,2.162919e-3,1.197212e-2,1.300113e-3,2.234197e-3
59450.000,11890,on,1.000000e-4,-7.167928e-3,2.141743e-3,9.309671e-3,1.276697e-3,1.588831e-3
59475.000,11895,on,1.000000e-4,-1.013373e-2,2.122222e-3,1.225595e-2,1.267274e-3,1.140637e-3
59500.000,11900,on,1.000000e-4,-1.011553e-2,2.131683e-3,1.224721e-2,1.246138e-3,1.143889e-3
59525.000,11905,on,1.000000e-4,-1.044091e-2,2.126849e-3,1.256776e-2,1.265781e-3,1.488556e-3
59550.000,11910,on,1.000000e-4,-1.160973e-2,2.144562e-3,1.375429e-2,1.280862e-3,1.841950e-3
59575.000,11915,on,1.000000e-4,-1.220629e-2,2.163115e-3,1.436941e-2,1.327816e-3,2.199793e-3
59600.000,11920,on,1.000000e-4,-1.038075e-2,2.185726e-3,1.256648e-2,1.364217e-3,3.076275e-3
59625.000,11925,on,1.000000e-4,-1.020369e-2,2.179263e-3,1.238295e-2,1.339350e-3,2.647085e-3
59650.000,11930,on,1.000000e-4,-9.945802e-3,2.181965e-3,1.212777e-2,1.304812e-3,2.769993e-3
59675.000,11935,on,1.000000e-4,-9.794624e-3,2.169873e-3,1.196450e-2,1.330034e-3,2.274977e-3
59700.000,11940,on,1.000000e-4,-9.701088e-3,2.145390e-3,1.184648e-2,1.289633e-3,1.420369e-3
59725.000,11945,on,1.000000e-4,-7.181198e-3,2.127218e-3,9.308416e-3,1.268481e-3,8.353059e-4
59750.000,11950,on,1.000000e-4,-1.048180e-2,2.118341e-3,1.260014e-2,1.252135e-3,3.754944e-4
59775.000,11955,on,1.000000e-4,-1.099815e-2,2.110128e-3,1.310828e-2,1.264320e-3,3.472111e-4
59800.000,11960,on,1.000000e-4,-4.528247e-3,2.101591e-3,6.629838e-3,1.248012e-3,3.465185e-6
59825.000,11965,on,1.000000e-4,-8.552455e-3,2.116754e-3,1.066921e-2,1.271624e-3,1.041780e-4
59850.000,11970,on,1.000000e-4,-8.334583e-3,2.115767e-3,1.045035e-2,1.286135e-3,4.099225e-4
59875.000,11975,on,1.000000e-4,-1.111640e-2,2.133929e-3,1.325032e-2,1.347931e-3,1.618661e-3
59900.000,11980,on,1.000000e-4,-1.024340e-2,2.128507e-3,1.237191e-2,1.343951e-3,1.519166e-3
59925.000,11985,on,1.000000e-4,-9.765699e-3,2.124182e-3,1.188988e-2,1.338768e-3,1.403328e-3
59950.000,11990,on,1.000000e-4,-1.044031e-2,2.135969e-3,1.257628e-2,1.367333e-3,1.601663e-3
59975.000,11995,on,1.000000e-4,-1.033765e-2,2.131558e-3,1.246920e-2,1.354419e-3,1.584473e-3
60000.000,12000,on,1.000000e-4,-8.771099e-3,2.577935e-3,1.134903e-2,-7.949629e-6,3.147939e-3
60005.000,12001,rest,0.000000e0,-9.106347e-3,2.582080e-3,1.168843e-2,3.288230e-5,3.253583e-3
60025.000,12005,rest,0.000000e0,-1.883101e-2,-2.571994e-3,1.625902e-2,4.986017e-5,3.667982e-3
60050.000,12010,rest,0.000000e0,-1.678533e-2,-1.544455e-3,1.524087e-2,-6.520925e-5,3.438225e-3
60075.000,12015,rest,0.000000e0,-1.658393e-2,-6.556578e-4,1.592827e-2,-1.961375e-4,3.444835e-3
60100.000,12020,rest,0.000000e0,-1.132838e-2,-4.573888e-4,1.087099e-2,-2.345723e-4,2.523532e-3
60125.000,12025,rest,0.000000e0,-1.601332e-2,-4.482831e-4,1.556504e-2,-2.095922e-4,2.686655e-3
60150.000,12030,rest,0.000000e0,-1.714547e-2,-4.366426e-4,1.670883e-2,-1.926081e-4,2.784403e-3
60175.000,12035,rest,0.000000e0,-1.738147e-2,-3.986763e-4,1.698279e-2,-2.062299e-4,2.855733e-3
60200.000,12040,rest,0.000000e0,-1.181182e-2,-3.113635e-4,1.150046e-2,-7.102642e-4,3.569193e-3
60225.000,12045,rest,0.000000e0,-1.438201e-2,2.576892e-3,1.695890e-2,1.965288e-3,3.242797e-3
60250.000,12050,rest,0.000000e0,-9.491481e-3,2.552133e-3,1.204361e-2,1.914015e-3,2.598002e-3
60275.000,12055,rest,0.000000e0,-1.057241e-2,2.570705e-3,1.314312e-2,1.952306e-3,2.848014e-3
60300.000,12060,rest,0.000000e0,-9.362357e-3,2.551111e-3,1.191347e-2,1.922348e-3,2.489319e-3
60325.000,12065,rest,0.000000e0,-1.309923e-2,2.559680e-3,1.565891e-2,1.958923e-3,2.723471e-3
60350.000,12070,rest,0.000000e0,-1.231302e-2,2.552965e-3,1.486599e-2,1.937286e-3,2.644165e-3
60375.000,12075,rest,0.000000e0,-1.179358e-2,2.563796e-3,1.435737e-2,1.956825e-3,2.691115e-3
60400.000,12080,rest,0.000000e0,-1.208720e-2,2.536316e-3,1.462352e-2,1.916299e-3,2.179749e-3
60425.000,12085,rest,0.000000e0,-1.122262e-2,2.555948e-3,1.377857e-2,1.935059e-3,2.438336e-3
60450.000,12090,rest,0.000000e0,-1.230229e-2,2.559645e-3,1.486193e-2,1.967069e-3,2.428579e-3
60475.000,12095,rest,0.000000e0,-1.148097e-2,2.578944e-3,1.405991e-2,1.968167e-3,3.120130e-3
60500.000,12100,rest,0.000000e0,-1.093977e-2,2.577621e-3,1.351739e-2,1.974956e-3,3.060563e-3
60525.000,12105,rest,0.000000e0,-1.074114e-2,2.570210e-3,1.331135e-2,1.974714e-3,3.008755e-3
60550.000,12110,rest,0.000000e0,-1.167944e-2,2.583708e-3,1.426315e-2,2.005607e-3,3.090244e-3
60575.000,12115,rest,0.000000e0,-1.170241e-2,2.568547e-3,1.427095e-2,1.970883e-3,2.822644e-3
60600.000,12120,rest,0.000000e0,-1.345035e-2,2.575787e-3,1.602613e-2,2.000738e-3,3.195978e-3
60625.000,12125,rest,0.000000e0,-1.306337e-2,2.587400e-3,1.565077e-2,2.010092e-3,3.350923e-3
60650.000,12130,rest,0.000000e0,-1.245021e-2,2.585393e-3,1.503561e-2,2.008549e-3,3.657558e-3
60675.000,12135,rest,0.000000e0,-1.276270e-2,2.574851e-3,1.533756e-2,2.016708e-3,3.977099e-3
60700.000,12140,rest,0.000000e0,-1.193124e-2,2.601676e-3,1.453292e-2,2.039430e-3,4.821884e-3
60725.000,12145,rest,0.000000e0,-1.185587e-2,2.601801e-3,1.445767e-2,2.045557e-3,4.881853e-3
60750.000,12150,rest,0.000000e0,-1.180794e-2,2.590192e-3,1.439813e-2,2.048424e-3,4.526133e-3
60775.000,12155,rest,0.000000e0,-1.257543e-2,2.599452e-3,1.517489e-2,2.054294e-3,4.703215e-3
60800.000,12160,rest,0.000000e0,-1.236371e-2,2.579381e-3,1.494309e-2,2.039287e-3,3.742090e-3
60825.000,12165,rest,0.000000e0,-1.335979e-2,2.599372e-3,1.595916e-2,2.047927e-3,3.756555e-3
60850.000,12170,rest,0.000000e0,-1.229852e-2,2.581521e-3,1.488004e-2,2.017785e-3,3.588659e-3
60875.000,12175,rest,0.000000e0,-1.174549e-2,2.576972e-3,1.432246e-2,2.016369e-3,3.741171e-3
60900.000,12180,rest,0.000000e0,-1.278779e-2,2.572531e-3,1.536032e-2,2.007782e-3,3.277582e-3
60925.000,12185,rest,0.000000e0,-1.301949e-2,2.553131e-3,1.557262e-2,1.974438e-3,3.154015e-3
60950.000,12190,rest,0.000000e0,-9.018080e-3,2.534854e-3,1.155293e-2,1.971132e-3,3.079053e-3
60975.000,12195,rest,0.000000e0,-1.280933e-2,2.570743e-3,1.538007e-2,2.028740e-3,3.531750e-3
61000.000,12200,rest,0.000000e0,-1.355927e-2,2.581743e-3,1.614101e-2,2.057201e-3,3.816772e-3
61025.000,12205,rest,0.000000e0,-1.321021e-2,2.595831e-3,1.580605e-2,2.087282e-3,4.123568e-3
61050.000,12210,rest,0.000000e0,-1.290883e-2,2.609827e-3,1.551866e-2,2.118072e-3,4.737344e-3
61075.000,12215,rest,0.000000e0,-1.332328e-2,2.602566e-3,1.592584e-2,2.121390e-3,5.180324e-3
61100.000,12220,rest,0.000000e0,-1.320573e-2,2.618230e-3,1.582396e-2,2.126688e-3,4.839971e-3
61125.000,12225,rest,0.000000e0,-1.413591e-2,2.618861e-3,1.675477e-2,2.143579e-3,4.969547e-3
61150.000,12230,rest,0.000000e0,-1.342916e-2,2.614367e-3,1.604352e-2,2.131296e-3,4.633398e-3
61175.000,12235,rest,0.000000e0,-1.290188e-2,2.602743e-3,1.550462e-2,2.111631e-3,4.458210e-3
61200.000,12240,rest,0.000000e0,-1.345522e-2,2.607667e-3,1.606289e-2,2.118753e-3,4.498215e-3
61225.000,12245,rest,0.000000e0,-1.347032e-2,2.611778e-3,1.608209e-2,2.117898e-3,4.419344e-3
61250.000,12250,rest,0.000000e0,-1.398620e-2,2.602126e-3,1.658832e-2,2.100444e-3,4.099971e-3
61275.000,12255,rest,0.000000e0,-1.292405e-2,2.601043e-3,1.552509e-2,2.098304e-3,3.983523e-3
61300.000,12260,rest,0.000000e0,-1.176990e-2,2.584947e-3,1.435484e-2,2.045596e-3,3.557551e-3
61325.000,12265,rest,0.000000e0,-1.119210e-2,2.576435e-3,1.376854e-2,2.020841e-3,2.890003e-3
61350.000,12270,rest,0.000000e0,-1.335065e-2,2.604445e-3,1.595510e-2,2.051193e-3,3.441597e-3
61375.000,12275,rest,0.000000e0,-1.023722e-2,2.629063e-3,1.286628e-2,2.095660e-3,3.497508e-3
61400.000,12280,rest,0.000000e0,-9.061944e-3,2.615000e-3,1.167694e-2,2.056521e-3,3.380159e-3
61425.000,12285,rest,0.000000e0,-1.554098e-2,2.600410e-3,1.814139e-2,2.052182e-3,3.313744e-3
61450.000,12290,rest,0.000000e0,-1.567461e-2,2.561439e-3,1.823605e-2,1.966262e-3,2.388736e-3
61475.000,12295,rest,0.000000e0,-9.685572e-3,2.540178e-3,1.222575e-2,1.931218e-3,2.010512e-3
61500.000,12300,rest,0.000000e0,-1.194085e-2,2.532020e-3,1.447287e-2,1.916064e-3,2.097032e-3
61525.000,12305,rest,0.000000e0,-1.345566e-2,2.570570e-3,1.602623e-2,1.967800e-3,2.923666e-3
61550.000,12310,rest,0.000000e0,-1.404020e-2,2.610929e-3,1.665113e-2,2.032708e-3,3.591761e-3
61575.000,12315,rest,0.000000e0,-1.137731e-2,2.621350e-3,1.399866e-2,2.052333e-3,4.836689e-3
61600.000,12320,rest,0.000000e0,-1.697935e-2,2.645042e-3,1.962440e-2,2.070331e-3,5.263036e-3
61625.000,12325,rest,0.000000e0,-1.600699e-2,2.652366e-3,1.865936e-2,2.090177e-3,5.787459e-3
61650.000,12330,rest,0.000000e0,-1.447025e-2,2.653828e-3,1.712408e-2,2.063979e-3,5.585029e-3
61675.000,12335,rest,0.000000e0,-1.143801e-2,2.648805e-3,1.408681e-2,2.063366e-3,5.501870e-3
61700.000,12340,rest,0.000000e0,-1.330521e-2,2.639935e-3,1.594514e-2,2.047188e-3,4.982121e-3
61725.000,12345,rest,0.000000e0,-1.190074e-2,2.627069e-3,1.452780e-2,2.033952e-3,5.514004e-3
61750.000,12350,rest,0.000000e0,-1.182410e-2,2.625391e-3,1.444949e-2,1.998773e-3,4.964232e-3
61775.000,12355,rest,0.000000e0,-1.149630e-2,2.615250e-3,1.411155e-2,1.977851e-3,4.751897e-3
61800.000,12360,rest,0.000000e0,-1.285512e-2,2.583117e-3,1.543824e-2,1.896624e-3,3.321390e-3
61825.000,12365,rest,0.000000e0,-1.343503e-2,2.573106e-3,1.600813e-2,1.900857e-3,3.410463e-3
61850.000,12370,rest,0.000000e0,-1.054268e-2,2.579967e-3,1.312264e-2,1.917264e-3,3.936394e-3
61875.000,12375,rest,0.000000e0,-1.404496e-2,2.546948e-3,1.659191e-2,1.890729e-3,3.030205e-3
61900.000,12380,rest,0.000000e0,-1.290655e-2,2.543755e-3,1.545030e-2,1.856984e-3,2.693080e-3
61925.000,12385,rest,0.000000e0,-8.350698e-3,2.538268e-3,1.088897e-2,1.840824e-3,2.490054e-3
61950.000,12390,rest,0.000000e0,-1.283751e-2,2.564644e-3,1.540215e-2,1.890252e-3,3.338623e-3
61975.000,12395,rest,0.000000e0,-1.213413e-2,2.587498e-3,1.472162e-2,1.935035e-3,4.462703e-3
62000.000,12400,rest,0.000000e0,-1.234907e-2,2.577400e-3,1.492647e-2,1.939919e-3,4.386432e-3
62025.000,12405,rest,0.000000e0,-1.181141e-2,2.587850e-3,1.439926e-2,1.962480e-3,4.794289e-3
62050.000,12410,rest,0.000000e0,-1.224788e-2,2.586621e-3,1.483450e-2,1.962682e-3,5.030783e-3
62075.000,12415,rest,0.000000e0,-1.217697e-2,2.572376e-3,1.474935e-2,1.959102e-3,4.693471e-3
62100.000,12420,rest,0.000000e0,-1.245347e-2,2.560823e-3,1.501429e-2,1.937687e-3,4.294883e-3
62125.000,12425,rest,0.000000e0,-8.652420e-3,2.546930e-3,1.119935e-2,1.901093e-3,3.902460e-3
62150.000,12430,rest,0.000000e0,-1.294018e-2,2.559999e-3,1.550018e-2,1.936822e-3,4.145528e-3
62175.000,12435,rest,0.000000e0,-1.195811e-2,2.575192e-3,1.453330e-2,1.963697e-3,4.658024e-3
62200.000,12440,rest,0.000000e0,-1.233330e-2,2.574102e-3,1.490740e-2,1.945310e-3,4.416307e-3
62225.000,12445,rest,0.000000e0,-1.115703e-2,2.581422e-3,1.373846e-2,1.967412e-3,4.867645e-3
62250.000,12450,rest,0.000000e0,-1.198535e-2,2.552284e-3,1.453763e-2,1.925661e-3,4.472960e-3
62275.000,12455,rest,0.000000e0,-1.263995e-2,2.582474e-3,1.522242e-2,1.951111e-3,4.747543e-3
62300.000,12460,rest,0.000000e0,-1.098947e-2,2.588755e-3,1.357822e-2,2.027544e-3,4.860546e-3
62325.000,12465,rest,0.000000e0,-9.781421e-3,2.560071e-3,1.234149e-2,1.977146e-3,4.449861e-3
62350.000,12470,rest,0.000000e0,-9.488917e-3,2.560547e-3,1.204946e-2,1.978775e-3,4.445708e-3
62375.000,12475,rest,0.000000e0,-1.235129e-2,2.561625e-3,1.491292e-2,1.965432e-3,4.653247e-3
62400.000,12480,rest,0.000000e0,-9.818029e-3,2.542770e-3,1.236080e-2,1.934785e-3,4.014918e-3
62425.000,12485,rest,0.000000e0,-9.957558e-3,2.563545e-3,1.252110e-2,1.950259e-3,4.483237e-3
62450.000,12490,rest,0.000000e0,-9.242550e-3,2.554783e-3,1.179733e-2,1.960289e-3,5.178473e-3
62475.000,12495,rest,0.000000e0,-1.340164e-2,2.553157e-3,1.595480e-2,1.921462e-3,4.479618e-3
62500.000,12500,rest,0.000000e0,-1.271299e-2,2.548882e-3,1.526188e-2,1.903721e-3,4.321039e-3
62525.000,12505,rest,0.000000e0,-1.286521e-2,2.538572e-3,1.540378e-2,1.877419e-3,3.829139e-3
62550.000,12510,rest,0.000000e0,-1.478544e-2,2.568427e-3,1.735386e-2,1.928964e-3,4.675020e-3
62575.000,12515,rest,0.000000e0,-1.113368e-2,2.584406e-3,1.371808e-2,1.926774e-3,4.478934e-3
62600.000,12520,rest,0.000000e0,-1.456690e-2,2.578531e-3,1.714543e-2,1.912894e-3,4.319906e-3
62625.000,12525,rest,0.000000e0,-9.214380e-3,2.581555e-3,1.179594e-2,1.930307e-3,4.500752e-3
62650.000,12530,rest,0.000000e0,-8.347001e-3,2.599984e-3,1.094699e-2,1.942074e-3,5.220802e-3
62675.000,12535,rest,0.000000e0,-1.393063e-2,2.593925e-3,1.652455e-2,1.927259e-3,4.425948e-3
62700.000,12540,rest,0.000000e0,-1.377633e-2,2.570179e-3,1.634651e-2,1.875837e-3,3.872954e-3
62725.000,12545,rest,0.000000e0,-1.212599e-2,2.532640e-3,1.465863e-2,1.807512e-3,3.103671e-3
62750.000,12550,rest,0.000000e0,-8.985461e-3,2.527392e-3,1.151285e-2,1.763124e-3,2.790708e-3
62775.000,12555,rest,0.000000e0,-1.290383e-2,2.532837e-3,1.543666e-2,1.792815e-3,2.982565e-3
62800.000,12560,rest,0.000000e0,-1.388726e-2,2.522879e-3,1.641014e-2,1.782638e-3,2.875579e-3
62825.000,12565,rest,0.000000e0,-9.629469e-3,2.518133e-3,1.214760e-2,1.771708e-3,2.881725e-3
62850.000,12570,rest,0.000000e0,-8.951560e-3,2.537071e-3,1.148863e-2,1.813446e-3,3.980451e-3
62875.000,12575,rest,0.000000e0,-1.296893e-2,2.547289e-3,1.551622e-2,1.818369e-3,4.459395e-3
62900.000,12580,rest,0.000000e0,-1.136601e-2,2.553888e-3,1.391990e-2,1.837073e-3,4.770610e-3
62925.000,12585,rest,0.000000e0,-1.191346e-2,2.580337e-3,1.449379e-2,1.885909e-3,5.566416e-3
62950.000,12590,rest,0.000000e0,-1.196157e-2,2.584453e-3,1.454602e-2,1.870637e-3,5.623566e-3
62975.000,12595,rest,0.000000e0,-1.228276e-2,2.567686e-3,1.485045e-2,1.857483e-3,5.287145e-3
63000.000,12600,rest,0.000000e0,-1.397991e-2,2.552386e-3,1.653229e-2,1.845242e-3,5.181345e-3
63025.000,12605,rest,0.000000e0,-1.156456e-2,2.535038e-3,1.409960e-2,1.814816e-3,3.932381e-3
63050.000,12610,rest,0.000000e0,-1.201050e-2,2.532474e-3,1.454298e-2,1.813413e-3,4.021704e-3
63075.000,12615,rest,0.000000e0,-1.309788e-2,2.532496e-3,1.563038e-2,1.815597e-3,4.012591e-3
63100.000,12620,rest,0.000000e0,-1.168948e-2,2.571320e-3,1.426080e-2,1.877298e-3,5.164450e-3
63125.000,12625,rest,0.000000e0,-1.477792e-2,2.570755e-3,1.734867e-2,1.862185e-3,5.090280e-3
63150.000,12630,rest,0.000000e0,-9.924051e-3,2.592352e-3,1.251640e-2,1.892763e-3,6.057740e-3
63175.000,12635,rest,0.000000e0,-9.304760e-3,2.599414e-3,1.190417e-2,1.886459e-3,6.623899e-3
63200.000,12640,rest,0.000000e0,-1.448725e-2,2.581001e-3,1.706825e-2,1.846622e-3,5.588787e-3
63225.000,12645,rest,0.000000e0,-1.263858e-2,2.563846e-3,1.520242e-2,1.818704e-3,5.414143e-3
63250.000,12650,rest,0.000000e0,-1.146084e-2,2.551889e-3,1.401272e-2,1.779689e-3,4.853878e-3
63275.000,12655,rest,0.000000e0,-1.142765e-2,2.527584e-3,1.395523e-2,1.725648e-3,3.949998e-3
63300.000,12660,rest,0.000000e0,-1.221387e-2,2.494901e-3,1.470878e-2,1.682755e-3,3.306459e-3
63325.000,12665,rest,0.000000e0,-1.276228e-2,2.491172e-3,1.525345e-2,1.666716e-3,2.959465e-3
63350.000,12670,rest,0.000000e0,-1.284042e-2,2.461833e-3,1.530225e-2,1.643129e-3,2.500891e-3
63375.000,12675,rest,0.000000e0,-1.311334e-2,2.476230e-3,1.558957e-2,1.668788e-3,3.041608e-3
63400.000,12680,rest,0.000000e0,-1.067561e-2,2.457418e-3,1.313303e-2,1.632742e-3,2.258173e-3
63425.000,12685,rest,0.000000e0,-1.424618e-2,2.442267e-3,1.668845e-2,1.596778e-3,1.738679e-3
63450.000,12690,rest,0.000000e0,-1.186208e-2,2.434924e-3,1.429700e-2,1.605206e-3,1.840404e-3
63475.000,12695,rest,0.000000e0,-7.690019e-3,2.427572e-3,1.011759e-2,1.594010e-3,1.671681e-3
63500.000,12700,rest,0.000000e0,-1.456085e-2,2.420366e-3,1.698121e-2,1.569397e-3,1.759902e-3
63525.000,12705,rest,0.000000e0,-1.255863e-2,2.429924e-3,1.498855e-2,1.597813e-3,2.657670e-3
63550.000,12710,rest,0.000000e0,-1.375799e-2,2.446514e-3,1.620450e-2,1.625406e-3,2.895863e-3
63575.000,12715,rest,0.000000e0,-1.401895e-2,2.470223e-3,1.648918e-2,1.662211e-3,3.179133e-3
63600.000,12720,rest,0.000000e0,-1.395205e-2,2.490855e-3,1.644290e-2,1.694066e-3,3.592828e-3
63625.000,12725,rest,0.000000e0,-1.562438e-2,2.506777e-3,1.813116e-2,1.701795e-3,4.144951e-3
63650.000,12730,rest,0.000000e0,-1.128220e-2,2.528140e-3,1.381034e-2,1.733324e-3,4.249527e-3
63675.000,12735,rest,0.000000e0,-1.400214e-2,2.528760e-3,1.653090e-2,1.732096e-3,4.465142e-3
63700.000,12740,rest,0.000000e0,-1.161703e-2,2.529755e-3,1.414679e-2,1.690765e-3,4.521600e-3
63725.000,12745,rest,0.000000e0,-1.150326e-2,2.499717e-3,1.400297e-2,1.666128e-3,3.921838e-3
63750.000,12750,rest,0.000000e0,-8.863632e-3,2.455909e-3,1.131954e-2,1.586808e-3,2.304759e-3
63775.000,12755,rest,0.000000e0,-1.300019e-2,2.416354e-3,1.541655e-2,1.542365e-3,1.342344e-3
63800.000,12760,rest,0.000000e0,-8.090743e-3,2.408941e-3,1.049968e-2,1.533495e-3,1.583549e-3
63825.000,12765,rest,0.000000e0,-8.421274e-3,2.419315e-3,1.084059e-2,1.554320e-3,1.360085e-3
63850.000,12770,rest,0.000000e0,-1.208539e-2,2.430223e-3,1.451561e-2,1.610666e-3,1.786465e-3
63875.000,12775,rest,0.000000e0,-1.278833e-2,2.476881e-3,1.526521e-2,1.677524e-3,2.906692e-3
63900.000,12780,rest,0.000000e0,-1.361230e-2,2.488002e-3,1.610030e-2,1.683370e-3,2.841716e-3
63925.000,12785,rest,0.000000e0,-1.403338e-2,2.517767e-3,1.655115e-2,1.755850e-3,3.558297e-3
63950.000,12790,rest,0.000000e0,-9.653524e-3,2.523483e-3,1.217701e-2,1.731287e-3,3.499164e-3
63975.000,12795,rest,0.000000e0,-9.386544e-3,2.515600e-3,1.190214e-2,1.711038e-3,3.022092e-3
64000.000,12800,rest,0.000000e0,-1.243046e-2,2.514085e-3,1.494455e-2,1.696659e-3,3.353702e-3
64025.000,12805,rest,0.000000e0,-9.355372e-3,2.515050e-3,1.187042e-2,1.701731e-3,3.362137e-3
64050.000,12810,rest,0.000000e0,-1.399650e-2,2.507844e-3,1.650434e-2,1.681225e-3,3.411144e-3
64075.000,12815,rest,0.000000e0,-9.713082e-3,2.525462e-3,1.223854e-2,1.706347e-3,3.336059e-3
64100.000,12820,rest,0.000000e0,-7.060390e-3,2.524740e-3,9.585129e-3,1.722695e-3,3.484491e-3
64125.000,12825,rest,0.000000e0,-7.524592e-3,2.535910e-3,1.006050e-2,1.761737e-3,3.780433e-3
64150.000,12830,rest,0.000000e0,-1.063785e-2,2.585683e-3,1.322354e-2,1.855666e-3,5.423872e-3
64175.000,12835,rest,0.000000e0,-1.398093e-2,2.611424e-3,1.659235e-2,1.909576e-3,5.983376e-3
64200.000,12840,rest,0.000000e0,-1.230855e-2,2.641143e-3,1.494969e-2,1.949912e-3,7.842224e-3
64225.000,12845,rest,0.000000e0,-1.243622e-2,2.630759e-3,1.506698e-2,1.934472e-3,7.278159e-3
64250.000,12850,rest,0.000000e0,-1.223295e-2,2.616370e-3,1.484932e-2,1.905592e-3,6.727700e-3
64275.000,12855,rest,0.000000e0,-1.300847e-2,2.599935e-3,1.560840e-2,1.865542e-3,5.693019e-3
64300.000,12860,rest,0.000000e0,-1.299357e-2,2.563439e-3,1.555701e-2,1.801054e-3,4.307031e-3
64325.000,12865,rest,0.000000e0,-1.401172e-2,2.539481e-3,1.655120e-2,1.773447e-3,3.808987e-3
64350.000,12870,rest,0.000000e0,-1.491429e-2,2.528468e-3,1.744276e-2,1.759963e-3,4.177934e-3
64375.000,12875,rest,0.000000e0,-1.348621e-2,2.538913e-3,1.602513e-2,1.757779e-3,3.834122e-3
64400.000,12880,rest,0.000000e0,-1.406894e-2,2.515669e-3,1.658461e-2,1.714606e-3,3.421086e-3
64425.000,12885,rest,0.000000e0,-8.718194e-3,2.495205e-3,1.121340e-2,1.684321e-3,3.030934e-3
64450.000,12890,rest,0.000000e0,-1.480513e-2,2.487723e-3,1.729285e-2,1.665097e-3,2.257924e-3
64475.000,12895,rest,0.000000e0,-1.468428e-2,2.480257e-3,1.716454e-2,1.653881e-3,2.081108e-3
64500.000,12900,rest,0.000000e0,-1.476983e-2,2.516646e-3,1.728648e-2,1.707383e-3,2.868517e-3
64525.000,12905,rest,0.000000e0,-1.522545e-2,2.533224e-3,1.775867e-2,1.743003e-3,3.414038e-3
64550.000,12910,rest,0.000000e0,-1.379431e-2,2.541922e-3,1.633624e-2,1.780066e-3,3.898681e-3
64575.000,12915,rest,0.000000e0,-1.332540e-2,2.539073e-3,1.586448e-2,1.792130e-3,3.665043e-3
64600.000,12920,rest,0.000000e0,-1.239282e-2,2.552395e-3,1.494521e-2,1.797054e-3,4.406495e-3
64625.000,12925,rest,0.000000e0,-1.194884e-2,2.564277e-3,1.451311e-2,1.830150e-3,4.954699e-3
64650.000,12930,rest,0.000000e0,-1.313944e-2,2.539234e-3,1.567868e-2,1.798753e-3,4.034696e-3
64675.000,12935,rest,0.000000e0,-1.281330e-2,2.579302e-3,1.539260e-2,1.888121e-3,5.014518e-3
64700.000,12940,rest,0.000000e0,-1.368098e-2,2.591484e-3,1.627247e-2,1.887016e-3,5.369803e-3
64725.000,12945,rest,0.000000e0,-1.345493e-2,2.591449e-3,1.604638e-2,1.897157e-3,5.125982e-3
64750.000,12950,rest,0.000000e0,-9.973515e-3,2.580641e-3,1.255416e-2,1.873437e-3,4.676512e-3
64775.000,12955,rest,0.000000e0,-1.135234e-2,2.569068e-3,1.392140e-2,1.881867e-3,4.742607e-3
64800.000,12960,rest,0.000000e0,-1.101274e-2,2.571417e-3,1.358415e-2,1.860475e-3,4.442515e-3
64825.000,12965,rest,0.000000e0,-1.436973e-2,2.575879e-3,1.694561e-2,1.856160e-3,4.884030e-3
64850.000,12970,rest,0.000000e0,-1.371894e-2,2.550817e-3,1.626975e-2,1.810670e-3,4.384995e-3
64875.000,12975,rest,0.000000e0,-1.223325e-2,2.573341e-3,1.480659e-2,1.832343e-3,4.746844e-3
64900.000,12980,rest,0.000000e0,-1.307015e-2,2.558916e-3,1.562907e-2,1.825998e-3,3.926512e-3
64925.000,12985,rest,0.000000e0,-1.181146e-2,2.570272e-3,1.438174e-2,1.855410e-3,4.395936e-3
64950.000,12990,rest,0.000000e0,-1.185165e-2,2.580887e-3,1.443253e-2,1.867035e-3,4.524190e-3
64975.000,12995,rest,0.000000e0,-1.187700e-2,2.571224e-3,1.444822e-2,1.873553e-3,4.195137e-3
65000.000,13000,rest,0.000000e0,-1.298974e-2,2.561627e-3,1.555137e-2,1.850659e-3,3.769623e-3
65025.000,13005,rest,0.000000e0,-1.300277e-2,2.581528e-3,1.558430e-2,1.893876e-3,4.283734e-3
65050.000,13010,rest,0.000000e0,-1.165966e-2,2.590691e-3,1.425035e-2,1.915211e-3,4.290437e-3
65075.000,13015,rest,0.000000e0,-1.234198e-2,2.576607e-3,1.491859e-2,1.867024e-3,3.926328e-3
65100.000,13020,rest,0.000000e0,-1.471036e-2,2.591457e-3,1.730181e-2,1.930279e-3,3.801323e-3
