phase,pulse_num,sim_time,eta_a,eta_b,e_delta_a,e_delta_b
rest,1,122200.0,-0.052545,-0.038278,0,0
rest,1,122300.0,-0.050822,-0.039735,0,0
rest,1,122400.0,-0.042489,-0.032733,0,0
rest,1,122500.0,-0.049751,-0.035088,0,0
rest,1,122600.0,-0.047904,-0.036419,0,0
rest,1,122700.0,-0.050974,-0.039394,0,0
rest,1,122800.0,-0.052308,-0.037037,0,0
rest,1,122900.0,-0.051205,-0.045045,0,0
rest,1,123000.0,-0.049020,-0.042194,0,0
rest,1,123100.0,-0.048048,-0.045524,0,0
rest,1,123200.0,-0.053968,-0.045662,0,0
rest,1,123300.0,-0.050595,-0.044843,0,0
rest,1,123400.0,-0.052227,-0.043344,0,0
rest,1,123500.0,-0.058319,-0.046901,0,0
rest,1,123600.0,-0.052459,-0.042857,0,0
rest,1,123700.0,-0.051530,-0.044515,0,0
rest,1,123800.0,-0.052893,-0.043818,0,0
rest,1,123900.0,-0.051200,-0.043321,0,0
rest,1,124000.0,-0.051437,-0.042296,0,0
rest,1,124100.0,-0.051613,-0.040881,0,0
rest,1,124200.0,-0.051593,-0.043277,0,0
rest,1,124300.0,-0.046012,-0.039454,0,0
rest,1,124400.0,-0.051360,-0.038156,0,0
rest,1,124500.0,-0.048193,-0.035599,0,0
rest,1,124600.0,-0.050974,-0.040945,0,0
rest,1,124700.0,-0.051593,-0.043046,0,0
rest,1,124800.0,-0.052147,-0.039275,0,0
rest,1,124900.0,-0.051864,-0.033691,0,0
rest,1,125000.0,-0.047771,-0.043046,0,0
rest,1,125100.0,-0.050898,-0.042296,0,0
rest,1,125200.0,-0.048855,-0.040945,0,0
rest,1,125300.0,-0.048632,-0.041139,0,0
rest,1,125400.0,-0.048706,-0.042296,0,0
rest,1,125500.0,-0.040881,-0.044515,0,0
rest,1,125600.0,-0.051672,-0.042360,0,0
rest,1,125700.0,-0.051360,-0.042489,0,0
rest,1,125800.0,-0.052032,-0.043614,0,0
rest,1,125900.0,-0.049261,-0.042834,0,0
rest,1,126000.0,-0.051282,-0.039474,0,0
rest,1,126100.0,-0.048706,-0.042553,0,0
rest,1,126200.0,-0.049307,-0.045249,0,0
rest,1,126300.0,-0.053712,-0.048000,0,0
rest,1,126400.0,-0.053459,-0.044515,0,0
rest,1,126500.0,-0.054400,-0.043887,0,0
rest,1,126600.0,-0.048048,-0.045249,0,0
rest,1,126700.0,-0.043956,-0.035831,0,0
rest,1,126800.0,-0.045942,-0.037559,0,0
rest,1,126900.0,-0.050000,-0.042105,0,0
rest,1,127000.0,-0.048411,-0.038772,0,0
rest,1,127100.0,-0.047695,-0.040062,0,0
rest,1,127200.0,-0.044025,-0.036641,0,0
rest,1,127300.0,-0.046584,-0.041204,0,0
rest,1,127400.0,-0.050445,-0.036254,0,0
rest,1,127500.0,-0.046745,-0.044025,0,0
rest,1,127600.0,-0.047619,-0.044800,0,0
rest,1,127700.0,-0.047695,-0.037736,0,0
rest,1,127800.0,-0.050746,-0.038748,0,0
rest,1,127900.0,-0.053208,-0.044094,0,0
rest,1,128000.0,-0.050520,-0.046083,0,0
rest,1,128100.0,-0.053125,-0.040689,0,0
rest,1,128200.0,-0.055829,-0.055675,0,0
rest,1,128300.0,-0.051205,-0.043750,0,0
rest,1,128400.0,-0.048485,-0.045317,0,0
rest,1,128500.0,-0.044510,-0.040310,0,0
rest,1,128600.0,-0.042169,-0.034976,0,0
rest,1,128700.0,-0.046225,-0.039454,0,0
rest,1,128800.0,-0.045113,-0.036419,0,0
rest,1,128900.0,-0.043750,-0.036364,0,0
rest,1,129000.0,-0.047976,-0.042042,0,0
rest,1,129100.0,-0.049844,-0.038772,0,0
rest,1,129200.0,-0.047976,-0.046656,0,0
rest,1,129300.0,-0.045249,-0.042296,0,0
rest,1,129400.0,-0.048338,-0.045386,0,0
rest,1,129500.0,-0.047096,-0.048611,0,0
rest,1,129600.0,-0.043682,-0.045249,0,0
rest,1,129700.0,-0.047548,-0.045317,0,0
rest,1,129800.0,-0.051282,-0.040562,0,0
rest,1,129900.0,-0.046729,-0.048077,0,0
rest,1,130000.0,-0.049459,-0.039816,0,0
rest,1,130100.0,-0.046875,-0.047393,0,0
rest,1,130200.0,-0.054313,-0.043189,0,0
rest,1,130300.0,-0.053543,-0.033898,0,0
rest,1,130400.0,-0.050000,-0.037500,0,0
rest,1,130500.0,-0.047976,-0.037037,0,0
rest,1,130600.0,-0.043956,-0.033113,0,0
rest,1,130700.0,-0.050822,-0.042360,0,0
rest,1,130800.0,-0.049307,-0.047170,0,0
rest,1,130900.0,-0.053254,-0.045386,0,0
rest,1,131000.0,-0.053731,-0.047096,0,0
rest,1,131100.0,-0.055046,-0.044978,0,0
rest,1,131200.0,-0.047544,-0.046512,0,0
rest,1,131300.0,-0.050445,-0.045317,0,0
rest,1,131400.0,-0.051750,-0.042360,0,0
rest,1,131500.0,-0.052959,-0.047319,0,0
rest,1,131600.0,-0.052032,-0.040123,0,0
rest,1,131700.0,-0.049844,-0.043411,0,0
rest,1,131800.0,-0.052067,-0.040752,0,0
rest,1,131900.0,-0.045524,-0.036474,0,0
rest,1,132000.0,-0.051195,-0.048231,0,0
rest,1,132100.0,-0.053292,-0.042683,0,0
rest,1,132200.0,-0.046875,-0.037795,0,0
rest,1,132300.0,-0.045524,-0.039514,0,0
rest,1,132400.0,-0.046083,-0.033333,0,0
rest,1,132500.0,-0.055459,-0.041860,0,0
rest,1,132600.0,-0.042683,-0.036530,0,0
rest,1,132700.0,-0.045802,-0.042618,0,0
rest,1,132800.0,-0.048558,-0.042169,0,0
rest,1,132900.0,-0.051118,-0.042424,0,0
rest,1,133000.0,-0.053042,-0.039039,0,0
rest,1,133100.0,-0.052227,-0.046948,0,0
rest,1,133200.0,-0.054463,-0.045662,0,0
rest,1,133300.0,-0.058442,-0.046083,0,0
rest,1,133400.0,-0.050445,-0.042683,0,0
rest,1,133500.0,-0.051515,-0.045872,0,0
rest,1,133600.0,-0.049080,-0.039939,0,0
rest,1,133700.0,-0.042424,-0.044910,0,0
rest,1,133800.0,-0.046948,-0.045386,0,0
rest,1,133900.0,-0.045045,-0.045802,0,0
rest,1,134000.0,-0.042683,-0.045234,0,0
rest,1,134100.0,-0.048485,-0.042813,0,0
rest,1,134200.0,-0.052117,-0.039076,0,0
rest,1,134300.0,-0.048411,-0.045045,0,0
rest,1,134400.0,-0.048485,-0.041074,0,0
rest,1,134500.0,-0.050898,-0.040562,0,0
rest,1,134600.0,-0.050974,-0.033794,0,0
rest,1,134700.0,-0.055749,-0.046429,0,0
rest,1,134800.0,-0.051128,-0.046368,0,0
rest,1,134900.0,-0.047690,-0.042553,0,0
rest,1,135000.0,-0.051988,-0.044164,0,0
rest,1,135100.0,-0.044444,-0.042553,0,0
rest,1,135200.0,-0.037559,-0.047319,0,0
rest,1,135300.0,-0.049005,-0.049005,0,0
rest,1,135400.0,-0.045872,-0.045802,0,0
rest,1,135500.0,-0.047976,-0.049080,0,0
rest,1,135600.0,-0.051051,-0.044800,0,0
rest,1,135700.0,-0.051437,-0.044910,0,0
rest,1,135800.0,-0.055195,-0.050179,0,0
rest,1,135900.0,-0.051437,-0.045045,0,0
rest,1,136000.0,-0.047904,-0.045752,0,0
rest,1,136100.0,-0.054927,-0.036066,0,0
rest,1,136200.0,-0.053459,-0.042748,0,0
rest,1,136300.0,-0.050682,-0.036697,0,0
rest,1,136400.0,-0.051988,-0.042042,0,0
rest,1,136500.0,-0.050713,-0.044728,0,0
rest,1,136600.0,-0.049155,-0.049536,0,0
rest,1,136700.0,-0.050974,-0.049612,0,0
rest,1,136800.0,-0.049911,-0.047414,0,0
rest,1,136900.0,-0.046368,-0.043478,0,0
rest,1,137000.0,-0.047619,-0.043818,0,0
rest,1,137100.0,-0.050520,-0.049669,0,0
rest,1,137200.0,-0.052877,-0.045902,0,0
rest,1,137300.0,-0.048780,-0.046225,0,0
rest,1,137400.0,-0.046745,-0.043956,0,0
rest,1,137500.0,-0.051205,-0.039877,0,0
rest,1,137600.0,-0.040689,-0.047022,0,0
rest,1,137700.0,-0.044843,-0.045317,0,0
rest,1,137800.0,-0.045016,-0.047971,0,0
rest,1,137900.0,-0.045234,-0.045381,0,0
rest,1,138000.0,-0.050898,-0.048338,0,0
rest,1,138100.0,-0.048077,-0.046435,0,0
rest,1,138200.0,-0.051282,-0.047059,0,0
rest,1,138300.0,-0.047782,-0.043771,0,0
rest,1,138400.0,-0.058537,-0.042042,0,0
rest,1,138500.0,-0.049180,-0.045386,0,0
rest,1,138600.0,-0.054750,-0.046584,0,0
rest,1,138700.0,-0.057725,-0.045161,0,0
rest,1,138800.0,-0.050222,-0.039574,0,0
rest,1,138900.0,-0.045528,-0.040435,0,0
rest,1,139000.0,-0.051128,-0.042484,0,0
rest,1,139100.0,-0.055268,-0.041270,0,0
rest,1,139200.0,-0.050370,-0.044577,0,0
rest,1,139300.0,-0.056637,-0.047297,0,0
rest,1,139400.0,-0.048485,-0.045317,0,0
rest,1,139500.0,-0.051051,-0.044313,0,0
rest,1,139600.0,-0.050822,-0.048411,0,0
rest,1,139700.0,-0.051437,-0.048855,0,0
rest,1,139800.0,-0.050898,-0.048706,0,0
rest,1,139900.0,-0.056761,-0.049261,0,0
rest,1,140000.0,-0.051051,-0.046584,0,0
rest,1,140100.0,-0.053719,-0.058252,0,0
rest,1,140200.0,-0.052877,-0.044872,0,0
rest,1,140300.0,-0.045045,-0.044304,0,0
rest,1,140400.0,-0.042879,-0.045662,0,0
rest,1,140500.0,-0.051908,-0.043143,0,0
rest,1,140600.0,-0.047904,-0.043143,0,0
rest,1,140700.0,-0.050898,-0.038922,0,0
rest,1,140800.0,-0.048855,-0.043956,0,0
rest,1,140900.0,-0.044094,-0.045752,0,0
rest,1,141000.0,-0.050078,-0.043919,0,0
rest,1,141100.0,-0.046512,-0.047478,0,0
rest,1,141200.0,-0.049080,-0.047478,0,0
rest,1,141300.0,-0.051750,-0.043143,0,0
rest,1,141400.0,-0.051437,-0.046584,0,0
rest,1,141500.0,-0.051437,-0.041009,0,0
rest,1,141600.0,-0.045942,-0.043277,0,0
rest,1,141700.0,-0.044094,-0.044234,0,0
rest,1,141800.0,-0.044709,-0.042553,0,0
rest,1,141900.0,-0.046875,-0.043210,0,0
rest,1,142000.0,-0.053333,-0.042553,0,0
rest,1,142100.0,-0.051750,-0.048077,0,0
rest,1,142200.0,-0.054463,-0.045732,0,0
rest,1,142300.0,-0.046358,-0.044586,0,0
rest,1,142400.0,-0.049459,-0.046512,0,0
rest,1,142500.0,-0.048411,-0.040498,0,0
rest,1,142600.0,-0.046440,-0.044234,0,0
rest,1,142700.0,-0.044374,-0.037855,0,0
rest,1,142800.0,-0.054628,-0.042813,0,0
rest,1,142900.0,-0.049005,-0.042683,0,0
rest,1,143000.0,-0.045317,-0.036606,0,0
rest,1,143100.0,-0.050251,-0.037736,0,0
rest,1,143200.0,-0.048780,-0.044304,0,0
rest,1,143300.0,-0.052959,-0.042879,0,0
rest,1,143400.0,-0.045386,-0.044944,0,0
rest,1,143500.0,-0.043546,-0.040816,0,0
rest,1,143600.0,-0.049844,-0.049536,0,0
rest,1,143700.0,-0.045872,-0.039634,0,0
rest,1,143800.0,-0.050000,-0.051282,0,0
rest,1,143900.0,-0.048622,-0.043614,0,0
rest,1,144000.0,-0.050974,-0.045662,0,0
rest,1,144100.0,-0.052550,-0.043411,0,0
rest,1,144200.0,-0.051282,-0.034537,0,0
rest,1,144300.0,-0.045317,-0.039939,0,0
rest,1,144400.0,-0.045455,-0.044643,0,0
rest,1,144500.0,-0.046656,-0.042834,0,0
rest,1,144600.0,-0.045662,-0.047847,0,0
rest,1,144700.0,-0.048930,-0.044643,0,0
rest,1,144800.0,-0.052308,-0.041734,0,0
rest,1,144900.0,-0.048309,-0.042618,0,0
rest,1,145000.0,-0.049307,-0.043682,0,0
rest,1,145100.0,-0.048706,-0.042879,0,0
rest,1,145200.0,-0.047847,-0.044444,0,0
rest,1,145300.0,-0.051437,-0.044643,0,0
rest,1,145400.0,-0.048855,-0.046656,0,0
rest,1,145500.0,-0.045593,-0.041854,0,0
rest,1,145600.0,-0.050746,-0.040752,0,0
rest,1,145700.0,-0.048265,-0.037441,0,0
rest,1,145800.0,-0.050974,-0.041335,0,0
rest,1,145900.0,-0.052550,-0.043818,0,0
rest,1,146000.0,-0.051282,-0.049080,0,0
rest,1,146100.0,-0.051282,-0.044164,0,0
rest,1,146200.0,-0.051051,-0.052117,0,0
rest,1,146300.0,-0.049459,-0.045872,0,0
rest,1,146400.0,-0.051437,-0.040816,0,0
rest,1,146500.0,-0.054487,-0.049261,0,0
rest,1,146600.0,-0.045524,-0.045249,0,0
rest,1,146700.0,-0.047096,-0.034268,0,0
rest,1,146800.0,-0.064103,-0.045827,0,0
rest,1,146900.0,-0.049383,-0.046012,0,0
rest,1,147000.0,-0.058419,-0.049057,0,0
rest,1,147100.0,-0.054545,-0.043210,0,0
rest,1,147200.0,-0.051205,-0.044586,0,0
rest,1,147300.0,-0.050974,-0.038772,0,0
rest,1,147400.0,-0.056572,-0.037500,0,0
rest,1,147500.0,-0.052877,-0.042414,0,0
rest,1,147600.0,-0.052959,-0.038217,0,0
rest,1,147700.0,-0.045113,-0.044843,0,0
rest,1,147800.0,-0.045045,-0.045524,0,0
rest,1,147900.0,-0.038980,-0.042105,0,0
rest,1,148000.0,-0.050236,-0.034976,0,0
rest,1,148100.0,-0.053292,-0.035256,0,0
rest,1,148200.0,-0.051360,-0.031250,0,0
rest,1,148300.0,-0.053973,-0.040000,0,0
rest,1,148400.0,-0.053412,-0.042945,0,0
rest,1,148500.0,-0.052550,-0.045872,0,0
rest,1,148600.0,-0.051051,-0.045524,0,0
rest,1,148700.0,-0.048558,-0.038523,0,0
rest,1,148800.0,-0.049231,-0.046875,0,0
rest,1,148900.0,-0.051437,-0.040310,0,0
rest,1,149000.0,-0.049423,-0.037351,0,0
rest,1,149100.0,-0.050746,-0.041734,0,0
rest,1,149200.0,-0.044978,-0.043956,0,0
rest,1,149300.0,-0.050595,-0.037500,0,0
rest,1,149400.0,-0.053042,-0.045872,0,0
rest,1,149500.0,-0.047337,-0.042618,0,0
rest,1,149600.0,-0.046154,-0.037209,0,0
rest,1,149700.0,-0.048544,-0.045234,0,0
rest,1,149800.0,-0.047761,-0.039816,0,0
rest,1,149900.0,-0.047407,-0.043956,0,0
rest,1,150000.0,-0.045942,-0.045662,0,0
rest,1,150100.0,-0.050445,-0.039816,0,0
rest,1,150200.0,-0.048558,-0.034156,0,0
rest,1,150300.0,-0.052227,-0.038806,0,0
rest,1,150400.0,-0.050746,-0.046368,0,0
rest,1,150500.0,-0.046225,-0.041801,0,0
rest,1,150600.0,-0.047478,-0.043478,0,0
rest,1,150700.0,-0.050974,-0.040435,0,0
rest,1,150800.0,-0.049155,-0.044515,0,0
rest,1,150900.0,-0.051988,-0.044728,0,0
rest,1,151000.0,-0.047337,-0.043411,0,0
rest,1,151100.0,-0.047478,-0.040435,0,0
rest,1,151200.0,-0.044577,-0.041534,0,0
rest,1,151300.0,-0.050222,-0.044872,0,0
rest,1,151400.0,-0.054902,-0.036613,0,0
rest,1,151500.0,-0.051128,-0.045732,0,0
rest,1,151600.0,-0.051829,-0.046225,0,0
rest,1,151700.0,-0.057057,-0.034976,0,0
rest,1,151800.0,-0.057627,-0.050096,0,0
rest,1,151900.0,-0.050222,-0.038035,0,0
rest,1,152000.0,-0.050370,-0.037975,0,0
rest,1,152100.0,-0.050370,-0.048387,0,0
rest,1,152200.0,-0.055641,-0.048622,0,0
rest,1,152300.0,-0.053097,-0.046296,0,0
rest,1,152400.0,-0.047267,-0.043333,0,0
rest,1,152500.0,-0.044444,-0.046358,0,0
rest,1,152600.0,-0.050746,-0.040134,0,0
rest,1,152700.0,-0.050595,-0.040498,0,0
rest,1,152800.0,-0.050394,-0.040562,0,0
rest,1,152900.0,-0.042360,-0.037975,0,0
rest,1,153000.0,-0.050445,-0.042763,0,0
rest,1,153100.0,-0.050595,-0.041801,0,0
rest,1,153200.0,-0.051672,-0.039755,0,0
rest,1,153300.0,-0.051908,-0.047847,0,0
rest,1,153400.0,-0.048193,-0.046296,0,0
rest,1,153500.0,-0.045045,-0.051020,0,0
rest,1,153600.0,-0.050595,-0.045113,0,0
rest,1,153700.0,-0.047833,-0.043546,0,0
rest,1,153800.0,-0.054962,-0.042208,0,0
rest,1,153900.0,-0.050473,-0.044843,0,0
rest,1,154000.0,-0.052388,-0.046099,0,0
rest,1,154100.0,-0.050000,-0.043400,0,0
rest,1,154200.0,-0.050595,-0.048000,0,0
rest,1,154300.0,-0.051515,-0.043411,0,0
rest,1,154400.0,-0.042683,-0.049155,0,0
rest,1,154500.0,-0.050595,-0.046948,0,0
rest,1,154600.0,-0.049751,-0.039497,0,0
rest,1,154700.0,-0.052959,-0.037094,0,0
rest,1,154800.0,-0.048632,-0.034109,0,0
rest,1,154900.0,-0.049231,-0.027273,0,0
rest,1,155000.0,-0.052469,-0.037383,0,0
rest,1,155100.0,-0.051829,-0.038647,0,0
rest,1,155200.0,-0.050822,-0.039394,0,0
rest,1,155300.0,-0.047407,-0.040000,0,0
rest,1,155400.0,-0.041605,-0.040562,0,0
rest,1,155500.0,-0.048120,-0.037618,0,0
rest,1,155600.0,-0.047337,-0.039039,0,0
rest,1,155700.0,-0.051593,-0.040435,0,0
rest,1,155800.0,-0.052877,-0.034591,0,0
rest,1,155900.0,-0.048930,-0.039514,0,0
rest,1,156000.0,-0.048558,-0.040248,0,0
rest,1,156100.0,-0.053628,-0.033486,0,0
rest,1,156200.0,-0.050520,-0.036980,0,0
rest,1,156300.0,-0.050822,-0.037209,0,0
rest,1,156400.0,-0.048048,-0.031746,0,0
rest,1,156500.0,-0.050671,-0.034056,0,0
rest,1,156600.0,-0.043614,-0.034423,0,0
rest,1,156700.0,-0.050296,-0.031796,0,0
rest,1,156800.0,-0.045317,-0.034591,0,0
rest,1,156900.0,-0.044379,-0.037500,0,0
rest,1,157000.0,-0.048706,-0.033537,0,0
rest,1,157100.0,-0.044510,-0.036244,0,0
rest,1,157200.0,-0.045181,-0.035313,0,0
rest,1,157300.0,-0.044379,-0.033846,0,0
rest,1,157400.0,-0.047407,-0.033951,0,0
rest,1,157500.0,-0.049231,-0.034700,0,0
rest,1,157600.0,-0.045872,-0.034429,0,0
rest,1,157700.0,-0.048632,-0.033898,0,0
rest,1,157800.0,-0.047976,-0.034976,0,0
rest,1,157900.0,-0.048558,-0.036474,0,0
rest,1,158000.0,-0.045802,-0.039024,0,0
rest,1,158100.0,-0.048544,-0.040134,0,0
rest,1,158200.0,-0.046012,-0.035541,0,0
rest,1,158300.0,-0.046129,-0.041885,0,0
rest,1,158400.0,-0.045524,-0.040201,0,0
rest,1,158500.0,-0.044843,-0.037441,0,0
rest,1,158600.0,-0.047761,-0.034161,0,0
rest,1,158700.0,-0.049536,-0.036474,0,0
rest,1,158800.0,-0.042553,-0.026846,0,0
rest,1,158900.0,-0.043478,-0.031056,0,0
rest,1,159000.0,-0.045181,-0.028081,0,0
rest,1,159100.0,-0.043682,-0.037795,0,0
rest,1,159200.0,-0.045113,-0.033742,0,0
rest,1,159300.0,-0.045113,-0.032491,0,0
rest,1,159400.0,-0.044709,-0.034976,0,0
rest,1,159500.0,-0.045113,-0.037975,0,0
rest,1,159600.0,-0.049669,-0.038585,0,0
rest,1,159700.0,-0.043261,-0.036975,0,0
rest,1,159800.0,-0.044674,-0.036007,0,0
rest,1,159900.0,-0.044709,-0.037094,0,0
rest,1,160000.0,-0.037288,-0.032895,0,0
rest,1,160100.0,-0.045732,-0.037559,0,0
rest,1,160200.0,-0.050251,-0.041494,0,0
rest,1,160300.0,-0.044843,-0.037152,0,0
rest,1,160400.0,-0.041916,-0.033283,0,0
rest,1,160500.0,-0.041916,-0.036145,0,0
rest,1,160600.0,-0.038339,-0.033794,0,0
rest,1,160700.0,-0.045802,-0.034755,0,0
rest,1,160800.0,-0.042296,-0.034003,0,0
rest,1,160900.0,-0.044843,-0.037383,0,0
rest,1,161000.0,-0.045317,-0.033537,0,0
rest,1,161100.0,-0.039216,-0.034056,0,0
rest,1,161200.0,-0.039816,-0.031646,0,0
rest,1,161300.0,-0.041791,-0.033898,0,0
rest,1,161400.0,-0.041605,-0.032787,0,0
rest,1,161500.0,-0.041916,-0.038710,0,0
rest,1,161600.0,-0.042169,-0.038647,0,0
rest,1,161700.0,-0.042945,-0.035370,0,0
rest,1,161800.0,-0.042169,-0.028986,0,0
rest,1,161900.0,-0.040752,-0.035144,0,0
rest,1,162000.0,-0.040123,-0.037866,0,0
rest,1,162100.0,-0.045752,-0.046980,0,0
rest,1,162200.0,-0.042071,-0.040945,0,0
rest,1,162300.0,-0.042169,-0.040435,0,0
rest,1,162400.0,-0.041916,-0.035948,0,0
rest,1,162500.0,-0.042618,-0.039024,0,0
rest,1,162600.0,-0.039216,-0.042208,0,0
rest,1,162700.0,-0.041543,-0.037736,0,0
rest,1,162800.0,-0.039634,-0.038095,0,0
rest,1,162900.0,-0.042169,-0.032467,0,0
rest,1,163000.0,-0.041916,-0.040881,0,0
rest,1,163100.0,-0.039098,-0.041600,0,0
rest,1,163200.0,-0.041916,-0.039152,0,0
rest,1,163300.0,-0.041854,-0.035484,0,0
rest,1,163400.0,-0.040000,-0.038462,0,0
rest,1,163500.0,-0.042748,-0.037915,0,0
rest,1,163600.0,-0.041791,-0.034268,0,0
rest,1,163700.0,-0.041605,-0.035768,0,0
rest,1,163800.0,-0.042169,-0.038095,0,0
rest,1,163900.0,-0.041605,-0.039755,0,0
rest,1,164000.0,-0.040373,-0.039098,0,0
rest,1,164100.0,-0.048231,-0.044293,0,0
rest,1,164200.0,-0.044577,-0.036090,0,0
rest,1,164300.0,-0.043011,-0.033223,0,0
rest,1,164400.0,-0.041667,-0.040625,0,0
rest,1,164500.0,-0.043210,-0.040310,0,0
rest,1,164600.0,-0.033133,-0.037152,0,0
rest,1,164700.0,-0.041854,-0.039157,0,0
rest,1,164800.0,-0.040062,-0.039334,0,0
rest,1,164900.0,-0.035982,-0.040373,0,0
rest,1,165000.0,-0.039514,-0.042553,0,0
rest,1,165100.0,-0.040609,-0.044944,0,0
rest,1,165200.0,-0.042105,-0.040498,0,0
rest,1,165300.0,-0.043887,-0.035656,0,0
rest,1,165400.0,-0.042169,-0.037736,0,0
rest,1,165500.0,-0.039877,-0.035656,0,0
rest,1,165600.0,-0.044313,-0.036810,0,0
rest,1,165700.0,-0.045524,-0.039920,0,0
rest,1,165800.0,-0.043143,-0.034268,0,0
rest,1,165900.0,-0.044379,-0.031201,0,0
rest,1,166000.0,-0.044577,-0.034976,0,0
rest,1,166100.0,-0.044510,-0.035928,0,0
rest,1,166200.0,-0.042296,-0.039024,0,0
rest,1,166300.0,-0.040816,-0.028571,0,0
rest,1,166400.0,-0.039024,-0.039877,0,0
rest,1,166500.0,-0.042879,-0.032787,0,0
rest,1,166600.0,-0.039755,-0.039216,0,0
rest,1,166700.0,-0.042489,-0.036866,0,0
rest,1,166800.0,-0.038633,-0.040945,0,0
rest,1,166900.0,-0.040062,-0.040000,0,0
rest,1,167000.0,-0.041979,-0.041734,0,0
rest,1,167100.0,-0.041979,-0.039877,0,0
rest,1,167200.0,-0.039157,-0.038647,0,0
rest,1,167300.0,-0.042879,-0.041534,0,0
rest,1,167400.0,-0.042105,-0.036866,0,0
rest,1,167500.0,-0.041791,-0.037677,0,0
rest,1,167600.0,-0.041979,-0.042904,0,0
rest,1,167700.0,-0.042169,-0.039394,0,0
rest,1,167800.0,-0.040373,-0.037607,0,0
rest,1,167900.0,-0.037500,-0.037325,0,0
rest,1,168000.0,-0.036199,-0.035714,0,0
rest,1,168100.0,-0.037559,-0.036975,0,0
rest,1,168200.0,-0.039877,-0.039695,0,0
rest,1,168300.0,-0.039157,-0.037441,0,0
rest,1,168400.0,-0.039334,-0.034537,0,0
rest,1,168500.0,-0.041734,-0.041152,0,0
rest,1,168600.0,-0.037037,-0.040373,0,0
rest,1,168700.0,-0.039157,-0.038690,0,0
rest,1,168800.0,-0.036810,-0.041335,0,0
rest,1,168900.0,-0.041534,-0.041204,0,0
rest,1,169000.0,-0.040123,-0.034965,0,0
rest,1,169100.0,-0.039816,-0.035370,0,0
rest,1,169200.0,-0.040625,-0.040161,0,0
rest,1,169300.0,-0.039157,-0.039695,0,0
rest,1,169400.0,-0.038922,-0.038835,0,0
rest,1,169500.0,-0.038922,-0.038864,0,0
rest,1,169600.0,-0.038922,-0.039574,0,0
rest,1,169700.0,-0.039454,-0.036866,0,0
rest,1,169800.0,-0.038922,-0.037441,0,0
rest,1,169900.0,-0.038806,-0.038864,0,0
rest,1,170000.0,-0.038806,-0.035874,0,0
rest,1,170100.0,-0.042003,-0.043307,0,0
rest,1,170200.0,-0.036309,-0.036810,0,0
rest,1,170300.0,-0.039634,-0.043046,0,0
rest,1,170400.0,-0.033537,-0.040562,0,0
rest,1,170500.0,-0.037559,-0.043551,0,0
rest,1,170600.0,-0.039514,-0.036753,0,0
rest,1,170700.0,-0.037209,-0.040185,0,0
rest,1,170800.0,-0.039454,-0.038217,0,0
rest,1,170900.0,-0.038922,-0.037325,0,0
rest,1,171000.0,-0.038922,-0.040747,0,0
rest,1,171100.0,-0.038922,-0.037325,0,0
rest,1,171200.0,-0.038980,-0.040689,0,0
rest,1,171300.0,-0.038095,-0.031634,0,0
rest,1,171400.0,-0.039157,-0.036585,0,0
rest,1,171500.0,-0.036199,-0.033183,0,0
rest,1,171600.0,-0.038922,-0.037618,0,0
rest,1,171700.0,-0.036641,-0.039634,0,0
rest,1,171800.0,-0.035928,-0.038585,0,0
rest,1,171900.0,-0.038922,-0.037543,0,0
rest,1,172000.0,-0.037267,-0.031348,0,0
rest,1,172100.0,-0.038922,-0.036184,0,0
rest,1,172200.0,-0.038922,-0.034483,0,0
rest,1,172300.0,-0.040293,-0.036975,0,0
rest,1,172400.0,-0.039394,-0.031104,0,0
rest,1,172500.0,-0.038922,-0.034003,0,0
rest,1,172600.0,-0.039098,-0.034230,0,0
rest,1,172700.0,-0.041729,-0.034700,0,0
rest,1,172800.0,-0.041854,-0.040000,0,0
rest,1,172900.0,-0.039039,-0.041335,0,0
rest,1,173000.0,-0.035982,-0.037441,0,0
rest,1,173100.0,-0.028800,-0.040000,0,0
rest,1,173200.0,-0.039574,-0.034161,0,0
rest,1,173300.0,-0.039039,-0.041401,0,0
rest,1,173400.0,-0.040000,-0.041734,0,0
rest,1,173500.0,-0.040000,-0.038647,0,0
rest,1,173600.0,-0.038922,-0.040248,0,0
rest,1,173700.0,-0.038806,-0.038156,0,0
rest,1,173800.0,-0.039098,-0.039695,0,0
rest,1,173900.0,-0.039334,-0.042683,0,0
rest,1,174000.0,-0.039394,-0.042879,0,0
rest,1,174100.0,-0.039514,-0.036125,0,0
rest,1,174200.0,-0.038922,-0.036923,0,0
rest,1,174300.0,-0.039939,-0.039157,0,0
rest,1,174400.0,-0.035032,-0.041379,0,0
rest,1,174500.0,-0.035982,-0.043478,0,0
rest,1,174600.0,-0.039098,-0.042945,0,0
rest,1,174700.0,-0.036585,-0.047059,0,0
rest,1,174800.0,-0.039939,-0.042105,0,0
rest,1,174900.0,-0.044234,-0.044218,0,0
rest,1,175000.0,-0.041729,-0.034755,0,0
rest,1,175100.0,-0.039634,-0.026846,0,0
rest,1,175200.0,-0.041543,-0.032206,0,0
rest,1,175300.0,-0.041729,-0.036585,0,0
rest,1,175400.0,-0.038980,-0.032258,0,0
rest,1,175500.0,-0.044094,-0.036545,0,0
rest,1,175600.0,-0.042748,-0.038980,0,0
rest,1,175700.0,-0.044610,-0.045234,0,0
rest,1,175800.0,-0.036697,-0.039474,0,0
